"","0","1.000000e+00","1.000000e+00","1.000000e+00","1.000000e+00","1.000000e+00","1.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","2.000000e+00","pVal","BHpVal"
"10","sp|P09622|DLDH_HUMAN","1.592238e+07","8.337622e+06","1.536249e+07","1.615535e+07","1.620446e+07","1.173308e+07","2.297419e+07","2.605790e+07","2.635557e+07","2.577475e+07","1.655014e+07","1.655364e+07","8.747130e+06","1.432550e+07","3.529451e+07","5.222907e+07","4.894954e+07","4.841059e+07","4.523025e+07","4.405429e+07","5.044513e+07","4.609939e+07","3.501179e+07","3.907501e+07","1.594167e+07","1.627430e+07","2.353748e+07","2.897960e+07","3.739327e+07","3.406947e+07","2.346633e+07","1.984720e+07","2.03530758676221e-06","0.000626671205964084"
"11","sp|P55786|PSA_HUMAN;sp|A6NEC2|PSAL_HUMAN","2.459299e+07","3.136942e+07","3.220085e+07","3.384322e+07","3.463306e+07","3.311362e+07","3.471910e+07","3.579111e+07","4.284052e+07","4.279206e+07","4.791799e+07","5.203855e+07","3.239937e+07","3.679227e+07","6.565377e+07","6.571766e+07","6.206102e+07","6.109458e+07","4.502719e+07","4.699801e+07","4.883731e+07","4.669168e+07","5.044071e+07","5.023930e+07","2.998204e+07","3.119240e+07","4.018014e+07","4.021659e+07","5.437537e+07","4.944035e+07","5.174326e+07","4.731864e+07","2.98581926155992e-06","0.000835757955122092"
"12","sp|Q86VP6|CAND1_HUMAN","2.743064e+07","2.526981e+07","3.521968e+07","3.384322e+07","3.018478e+07","3.142728e+07","3.953165e+07","4.207458e+07","4.334932e+07","4.518045e+07","4.091459e+07","4.158598e+07","3.155964e+07","3.201710e+07","6.774751e+07","6.430606e+07","5.834610e+07","5.697228e+07","4.736231e+07","4.968796e+07","4.863634e+07","4.718525e+07","4.369056e+07","4.573065e+07","4.489994e+07","4.190632e+07","3.932423e+07","3.712301e+07","4.065906e+07","4.262646e+07","4.376471e+07","4.380907e+07","3.38279172975835e-06","0.00086796797799383"
"13","sp|O95373|IPO7_HUMAN;sp|O15397|IPO8_HUMAN","4.406013e+05","3.221509e+05","7.682143e+05","8.509786e+05","5.190611e+05","5.755265e+05","9.257161e+05","1.070165e+06","1.137890e+06","1.337110e+06","1.589704e+06","1.870834e+06","1.506392e+06","1.886787e+06","2.184060e+06","2.137040e+06","2.777758e+06","1.991877e+06","9.215510e+05","9.919045e+05","1.396426e+06","9.614693e+05","1.359899e+06","9.419329e+05","1.778191e+06","1.677333e+06","1.126072e+06","8.836321e+05","6.316186e+05","7.453164e+05","4.256986e+06","3.057044e+06","4.75353530529761e-06","0.00110275982367703"
"14","sp|Q9UMY4|SNX12_HUMAN","6.269041e+05","4.374711e+05","7.611615e+05","6.998582e+05","3.981590e+05","3.623944e+05","7.462791e+05","7.851394e+05","9.216907e+05","9.010807e+05","1.399827e+06","1.140101e+06","8.716560e+05","8.508670e+05","2.050197e+06","2.360471e+06","1.713602e+06","1.801471e+06","9.850431e+05","9.051564e+05","9.836808e+05","8.249254e+05","1.028826e+06","9.949409e+05","1.088794e+06","1.252313e+06","9.738385e+05","1.051048e+06","1.493507e+06","1.263010e+06","1.495976e+06","1.305644e+06","5.01417263120442e-06","0.00110275982367703"
"15","sp|Q15370|ELOB_HUMAN","5.444875e+05","8.224991e+04","2.990507e+05","3.443814e+05","5.832209e+05","4.856193e+05","4.217385e+05","5.708655e+05","7.352530e+05","6.588617e+05","1.381647e+06","1.341403e+06","8.593336e+05","9.610785e+05","2.623443e+06","3.308838e+06","2.210845e+06","2.591886e+06","1.381988e+06","1.097273e+06","1.237628e+06","1.000375e+06","1.446971e+06","1.172224e+06","1.186185e+06","1.257208e+06","4.503518e+05","5.377173e+05","1.084798e+06","1.193292e+06","1.320927e+06","7.323834e+05","6.27083931254087e-06","0.00128719428288756"
"16","sp|Q6A1A2|PDPK2_HUMAN","1.182162e+05","2.141750e+05","4.213094e+05","4.138896e+05","2.036741e+05","2.007280e+05","5.404671e+05","6.259346e+05","8.207225e+05","6.905260e+05","5.743264e+05","5.111876e+05","2.955285e+05","4.303216e+05","1.893176e+06","1.794351e+06","1.754517e+06","1.638840e+06","7.585338e+05","7.658289e+05","8.582964e+05","9.038763e+05","7.824671e+05","7.636718e+05","3.960127e+05","5.377142e+05","6.193824e+05","7.662708e+05","9.202857e+05","8.656047e+05","4.675445e+05","3.482538e+05","7.08215415245931e-06","0.00136287203971389"
"17","sp|Q99653|CHP1_HUMAN","4.932335e+05","4.966793e+05","6.649518e+05","7.057104e+05","2.487005e+05","2.238959e+05","1.048171e+06","1.105791e+06","1.015228e+06","1.039465e+06","1.008503e+06","1.102453e+06","7.503040e+05","7.174198e+05","1.360771e+06","1.344526e+06","1.661814e+06","1.719519e+06","1.027791e+06","1.080930e+06","9.017868e+05","8.281346e+05","9.132810e+05","8.967601e+05","1.643040e+06","1.939012e+06","9.772044e+05","9.909215e+05","9.328142e+05","9.978128e+05","2.029162e+06","2.070741e+06","1.0824448719009e-05","0.0019604986826958"
"18","sp|Q02790|FKBP4_HUMAN","9.455186e+06","8.531429e+06","1.217595e+07","1.283488e+07","1.374704e+07","1.364856e+07","1.535432e+07","1.496943e+07","1.811310e+07","1.821150e+07","1.909347e+07","1.772002e+07","1.707440e+07","1.784816e+07","4.247305e+07","4.595531e+07","4.446978e+07","4.386549e+07","1.954393e+07","2.126584e+07","1.889180e+07","1.905178e+07","1.809931e+07","1.882185e+07","3.700223e+07","3.526098e+07","1.573920e+07","1.560440e+07","1.242380e+07","1.135990e+07","3.214888e+07","3.352241e+07","1.20999638144607e-05","0.00206976603248469"
"19","sp|P35222|CTNB1_HUMAN","4.144523e+06","4.502873e+06","4.259904e+06","4.821062e+06","5.021741e+06","5.115864e+06","7.562576e+06","7.577120e+06","8.579417e+06","8.184412e+06","4.791799e+06","5.069272e+06","3.071281e+06","2.735949e+06","6.780957e+06","8.602980e+06","9.732003e+06","8.859881e+06","5.787035e+06","5.836685e+06","7.680735e+06","6.017769e+06","5.390125e+06","6.072267e+06","6.600071e+06","7.157999e+06","6.324211e+06","6.369143e+06","5.892104e+06","5.899040e+06","6.437028e+06","6.333589e+06","1.34679556663796e-05","0.00210683884461322"
"20","sp|O43747|AP1G1_HUMAN","3.092642e+06","2.546034e+06","3.240612e+06","3.126017e+06","1.860342e+06","1.758347e+06","3.644871e+06","4.110022e+06","4.412957e+06","4.549231e+06","3.944019e+06","3.826615e+06","3.906560e+06","4.454488e+06","8.077853e+06","8.395641e+06","7.870904e+06","8.289408e+06","5.279400e+06","4.656642e+06","5.540751e+06","4.769078e+06","5.329575e+06","5.140063e+06","3.396112e+06","3.594935e+06","3.942682e+06","3.719983e+06","3.127426e+06","2.999721e+06","6.627115e+06","5.434891e+06","1.39693999233025e-05","0.00210683884461322"
"21","sp|Q8N2F6|ARM10_HUMAN","4.202098e+05","5.176488e+05","8.591943e+05","8.358089e+05","1.119929e+06","1.050732e+06","1.455759e+06","1.521449e+06","1.607503e+06","1.464228e+06","1.680202e+06","1.692851e+06","1.494603e+06","1.404217e+06","1.740858e+06","1.579795e+06","1.730934e+06","1.797226e+06","1.800696e+06","1.657296e+06","1.416983e+06","1.469306e+06","1.373740e+06","1.552338e+06","2.331867e+06","2.559558e+06","1.661360e+06","1.924605e+06","2.196236e+06","2.170462e+06","2.060926e+06","3.581364e+06","1.43694757183753e-05","0.00210683884461322"
"22","sp|Q8IYD1|ERF3B_HUMAN","6.997646e+03","7.497767e+03","9.197464e+04","9.257422e+04","7.101489e+03","1.141141e+04","7.570034e+04","9.807965e+04","1.371332e+05","1.293373e+05","2.876423e+05","3.324376e+05","8.500471e+04","6.976651e+04","1.916313e+05","2.158354e+05","3.011334e+05","3.561733e+05","2.291771e+05","2.594279e+05","8.738103e+04","1.160662e+05","1.862862e+05","1.262649e+05","3.994812e+05","4.126003e+05","1.514326e+05","1.665161e+05","2.171726e+04","2.160448e+04","2.579435e+05","2.442902e+05","1.68792795300922e-05","0.00236233189423427"
"23","sp|Q08752|PPID_HUMAN","6.648227e+05","7.567550e+05","8.203389e+05","7.050541e+05","5.485898e+05","5.672448e+05","8.270333e+05","8.782127e+05","9.096204e+05","9.527061e+05","1.241411e+06","1.274849e+06","1.238031e+06","1.104120e+06","2.750010e+06","2.477498e+06","2.104704e+06","1.875343e+06","8.770625e+05","8.489959e+05","8.906726e+05","9.386446e+05","1.019527e+06","1.066044e+06","1.639046e+06","1.675670e+06","9.289096e+05","8.861256e+05","6.642389e+05","7.906543e+05","1.408287e+06","1.410936e+06","1.81719854036435e-05","0.00243267578512254"
"24","sp|O60925|PFD1_HUMAN","1.200979e+06","1.332822e+06","1.713370e+06","1.514792e+06","1.647763e+06","1.589737e+06","1.287112e+06","1.517666e+06","1.473701e+06","1.659128e+06","2.800875e+06","2.973172e+06","2.699845e+06","2.234096e+06","3.828265e+06","3.628217e+06","2.837085e+06","3.108151e+06","1.795219e+06","1.707906e+06","1.604895e+06","1.994791e+06","1.789413e+06","2.101417e+06","3.701475e+06","3.825669e+06","1.743410e+06","2.026491e+06","2.411931e+06","2.131238e+06","2.332136e+06","2.204839e+06","2.11762036664149e-05","0.00270434814267565"
"25","sp|O15540|FABP7_HUMAN","2.591629e+06","3.727154e+06","3.924478e+06","4.501787e+06","5.360550e+06","5.077195e+06","6.015685e+06","6.221863e+06","4.786936e+06","4.505126e+06","1.021022e+07","1.112548e+07","1.364552e+07","1.925723e+07","3.224239e+06","3.025455e+06","2.960675e+06","2.627117e+06","1.477217e+07","1.385578e+07","9.874386e+06","9.970104e+06","1.275853e+07","1.223778e+07","8.032924e+06","9.077247e+06","6.799716e+06","6.915070e+06","9.994267e+06","9.408025e+06","2.100237e+07","1.887905e+07","2.19580070045117e-05","0.00270434814267565"
"26","sp|O60888|CUTA_HUMAN","2.160222e+06","2.443168e+06","2.444336e+06","3.172526e+06","2.644913e+06","2.531384e+06","2.259125e+06","2.503612e+06","2.952389e+06","3.198338e+06","6.966538e+06","6.504818e+06","5.603732e+06","6.139460e+06","1.333123e+07","1.246229e+07","1.065722e+07","1.016111e+07","3.184011e+06","3.412360e+06","4.211847e+06","4.306293e+06","4.345365e+06","4.291508e+06","5.282835e+06","5.055001e+06","4.023393e+06","4.131232e+06","3.718581e+06","3.811267e+06","1.106145e+07","1.052491e+07","2.33901918929339e-05","0.00276993849378244"
"27","sp|Q86SX6|GLRX5_HUMAN","7.455016e+05","9.738114e+05","1.129676e+06","1.198031e+06","6.959193e+05","7.374576e+05","1.478525e+06","1.188008e+06","1.673941e+06","1.416275e+06","1.538916e+06","1.442514e+06","1.192333e+06","1.048263e+06","2.558774e+06","2.298014e+06","2.241738e+06","2.275769e+06","1.032206e+06","1.138651e+06","1.461630e+06","1.552791e+06","1.162461e+06","1.330111e+06","1.746408e+06","1.887154e+06","1.797941e+06","1.739824e+06","1.717467e+06","1.712114e+06","1.850583e+06","2.153562e+06","2.48428827703086e-05","0.00283300874258445"
"28","sp|Q15714|T22D1_HUMAN","1.853114e+05","6.905504e+05","9.646720e+05","1.220807e+06","7.119110e+05","6.608055e+05","1.470549e+06","1.449112e+06","2.243680e+06","2.302202e+06","1.849137e+06","1.935404e+06","6.560396e+05","6.096016e+05","1.286048e+06","1.293648e+06","1.301578e+06","1.358184e+06","2.442718e+06","1.753961e+06","2.829264e+06","2.274909e+06","2.299418e+06","2.362167e+06","9.513923e+05","1.057795e+06","2.419650e+06","2.559613e+06","3.593866e+06","3.256944e+06","1.548954e+06","1.544550e+06","3.13844955044536e-05","0.00335091450059403"
"29","sp|Q99570|PI3R4_HUMAN","6.129765e+04","8.813540e+04","6.631512e+04","1.008374e+05","9.331985e+04","1.179675e+05","1.272907e+05","1.381451e+05","1.515014e+05","1.586097e+05","1.634588e+05","1.819151e+05","9.268702e+04","9.129578e+04","2.464829e+05","2.309369e+05","1.576474e+05","1.656249e+05","1.442362e+05","1.546279e+05","1.442717e+05","1.569693e+05","1.378703e+05","1.251954e+05","2.905621e+05","3.246795e+05","7.274955e+04","7.146660e+04","1.420971e+05","1.270023e+05","2.772381e+05","2.307118e+05","3.15610654489207e-05","0.00335091450059403"
"30","sp|Q96DH6|MSI2H_HUMAN","6.211815e+05","7.998003e+05","4.522844e+05","5.215761e+05","1.104999e+06","1.129239e+06","1.508350e+06","1.618824e+06","8.727455e+05","1.066800e+06","2.565240e+06","2.442014e+06","1.132422e+06","1.081966e+06","4.038697e+06","3.217951e+06","4.207558e+06","3.559427e+06","1.622713e+06","1.586376e+06","9.740470e+05","9.801414e+05","1.145237e+06","1.114916e+06","3.469319e+06","3.388078e+06","8.531480e+05","8.211575e+05","1.154957e+06","1.288920e+06","3.525242e+06","3.629931e+06","3.5233707796353e-05","0.00361615287683236"
"31","sp|Q92616|GCN1L_HUMAN","1.745612e+06","1.440362e+06","2.678414e+05","3.184833e+05","3.936073e+05","4.245918e+05","4.444741e+05","3.266172e+05","2.716285e+05","2.189804e+05","8.908265e+05","3.556461e+06","1.521210e+06","2.843388e+06","6.607854e+06","7.382977e+06","7.110973e+06","7.071305e+06","5.330164e+06","4.879892e+06","4.907942e+06","4.391266e+06","5.373635e+06","4.380449e+06","2.801721e+06","3.103737e+06","1.760361e+05","1.798172e+05","6.023414e+06","6.137844e+06","1.812583e+06","2.164118e+06","3.87881908741996e-05","0.00384500100847683"
"32","sp|P21266|GSTM3_HUMAN","6.636891e+06","7.004697e+06","1.277971e+07","1.197284e+07","9.712276e+06","1.087029e+07","1.151574e+07","1.207411e+07","1.831661e+07","1.761441e+07","2.027299e+07","2.005278e+07","1.630465e+07","1.534316e+07","2.452669e+07","2.509505e+07","2.469329e+07","2.452239e+07","1.817332e+07","1.989548e+07","1.768594e+07","2.003892e+07","2.069553e+07","2.182762e+07","1.070740e+07","1.182718e+07","1.849713e+07","2.120015e+07","1.064876e+07","1.100920e+07","1.877307e+07","1.682172e+07","3.99610367883269e-05","0.00384500100847683"
"33","sp|FABPH_HUMAN|","1.647295e+06","2.133421e+06","1.986687e+06","1.931620e+06","3.906669e+06","1.731995e+06","1.728252e+06","2.449021e+06","4.201558e+06","3.534401e+06","6.855958e+06","7.581478e+06","2.194772e+06","4.681545e+06","3.283427e+06","6.350995e+06","5.835655e+06","5.686584e+06","7.056121e+06","7.207038e+06","6.801068e+06","6.984031e+06","7.936994e+06","8.516349e+06","1.780766e+06","1.937153e+06","2.645453e+06","4.024597e+06","8.685584e+06","8.239777e+06","5.168019e+06","1.796941e+06","4.15616350855886e-05","0.00387782649783416"
"34","sp|O15212|PFD6_HUMAN","1.043153e+06","1.017410e+06","2.093746e+06","2.087585e+06","1.319858e+06","1.205187e+06","1.465847e+06","1.696429e+06","1.793793e+06","1.952562e+06","3.550809e+06","3.543383e+06","3.251210e+06","3.185684e+06","6.984912e+06","6.473140e+06","5.799967e+06","5.801597e+06","2.013090e+06","2.049832e+06","1.991031e+06","2.010401e+06","2.343022e+06","2.101221e+06","5.246821e+06","5.147098e+06","2.327468e+06","2.369555e+06","2.163304e+06","2.264706e+06","4.258328e+06","4.566630e+06","4.58935622931379e-05","0.00415606700884034"
"35","sp|Q96K76|UBP47_HUMAN","3.560974e+05","3.463628e+05","2.567575e+05","3.075190e+05","1.602944e+05","1.529808e+05","3.682092e+05","3.055272e+05","4.376615e+05","4.369966e+05","5.928339e+05","4.530424e+05","2.852253e+05","3.172597e+05","1.351529e+06","1.375636e+06","1.226031e+06","1.122998e+06","4.484153e+05","4.120273e+05","3.944733e+05","4.325528e+05","4.114901e+05","4.906850e+05","1.270192e+06","1.378634e+06","7.275615e+05","6.473920e+05","3.513020e+05","3.999204e+05","1.042793e+06","4.646169e+05","5.14765108065274e-05","0.00450630091659792"
"36","sp|Q13404|UB2V1_HUMAN","1.656275e+06","1.468058e+06","2.457372e+06","2.458899e+06","1.977872e+06","2.027000e+06","2.145968e+06","2.131317e+06","2.215165e+06","2.493936e+06","4.054599e+06","3.673802e+06","3.977938e+06","3.356151e+06","5.987064e+06","5.195564e+06","4.584665e+06","4.350450e+06","2.468865e+06","2.613507e+06","2.408091e+06","2.535900e+06","2.510097e+06","2.773847e+06","4.426939e+06","4.635863e+06","2.474645e+06","2.609227e+06","3.649819e+06","3.356972e+06","3.040622e+06","2.835106e+06","5.26881562187481e-05","0.00450630091659792"
"37","sp|P30041|PRDX6_HUMAN","8.339545e+07","8.400032e+07","8.050212e+07","8.684297e+07","6.910726e+07","7.389243e+07","1.025531e+08","1.059565e+08","9.779036e+07","9.543625e+07","8.256638e+07","7.850643e+07","1.203605e+08","1.221190e+08","1.899323e+08","1.788022e+08","1.584304e+08","1.617210e+08","9.695821e+07","1.020151e+08","9.707170e+07","9.654220e+07","1.038485e+08","1.016237e+08","8.760606e+07","8.489759e+07","1.126946e+08","1.082754e+08","6.711194e+07","7.210051e+07","1.595711e+08","1.536948e+08","5.44437432043321e-05","0.00453060230611186"
"38","sp|Q9NPQ8|RIC8A_HUMAN","1.946558e+05","1.725989e+05","3.710640e+05","3.397805e+05","2.884950e+05","3.791447e+05","4.675153e+05","5.314968e+05","5.400127e+05","5.823003e+05","7.170415e+05","6.065273e+05","4.595889e+05","4.164551e+05","6.933659e+05","5.709703e+05","6.156081e+05","6.265335e+05","4.406548e+05","3.705476e+05","3.800972e+05","3.525128e+05","3.541926e+05","3.587494e+05","1.169868e+06","1.171582e+06","4.216800e+05","4.038251e+05","5.722829e+05","3.904648e+05","9.304021e+05","9.839076e+05","6.12381856848807e-05","0.00493629610205007"
"39","sp|O95219|SNX4_HUMAN","5.624444e+05","5.071777e+05","9.869837e+05","1.115961e+06","6.642207e+05","7.885067e+05","1.177222e+06","1.354646e+06","1.446955e+06","1.656609e+06","8.823319e+05","1.223043e+06","7.330723e+05","8.860613e+05","1.831523e+06","1.639985e+06","2.561822e+06","1.781895e+06","1.476925e+06","1.431746e+06","1.355863e+06","1.497107e+06","1.448621e+06","1.389346e+06","2.354937e+06","1.657310e+06","1.237944e+06","1.265445e+06","2.040146e+06","1.952091e+06","1.416644e+06","1.538581e+06","6.40408567196875e-05","0.00493629610205007"
"40","sp|Q8N1G4|LRC47_HUMAN","5.871650e+06","4.780877e+06","5.199095e+06","5.683106e+06","4.564497e+06","4.672800e+06","7.390699e+06","7.823531e+06","6.177912e+06","6.344968e+06","5.934458e+06","6.504818e+06","3.252605e+06","3.469249e+06","1.048787e+07","1.061732e+07","9.654285e+06","9.301195e+06","6.396196e+06","6.547238e+06","6.725990e+06","6.554982e+06","6.563072e+06","6.236692e+06","6.443164e+06","6.733757e+06","5.801156e+06","6.232661e+06","7.995098e+06","8.351618e+06","8.497938e+06","7.910813e+06","6.41285625469318e-05","0.00493629610205007"
"41","sp|Q9HB71|CYBP_HUMAN","1.038363e+07","1.128250e+07","1.579854e+07","1.529330e+07","1.442137e+07","1.563699e+07","1.541161e+07","1.644789e+07","1.689199e+07","1.811199e+07","2.001497e+07","2.072570e+07","2.155293e+07","2.050973e+07","4.037931e+07","3.466254e+07","3.714920e+07","3.963749e+07","1.822408e+07","1.923568e+07","2.049961e+07","1.924921e+07","1.847020e+07","1.953751e+07","2.705696e+07","2.725945e+07","1.597695e+07","1.514946e+07","1.502365e+07","1.600473e+07","2.111970e+07","2.081536e+07","7.11240137394716e-05","0.00514961523232729"
"42","sp|Q8NCW5|NNRE_HUMAN","1.415162e+06","1.181912e+06","1.228380e+06","1.408728e+06","1.554993e+06","1.126600e+06","1.037056e+06","1.268551e+06","1.384224e+06","1.414153e+06","3.342850e+06","3.697803e+06","1.328865e+06","2.136706e+06","1.034233e+07","1.043223e+07","7.208251e+06","7.774541e+06","3.830685e+06","3.695808e+06","3.351625e+06","3.314929e+06","4.166396e+06","4.394814e+06","2.088736e+06","1.867229e+06","1.835913e+06","1.745117e+06","3.848822e+06","3.411784e+06","4.828779e+06","3.118399e+06","7.151432727895e-05","0.00514961523232729"
"43","sp|Q99614|TTC1_HUMAN","8.414240e+03","4.177050e+04","3.312790e+04","3.449446e+04","8.964634e+04","7.135597e+04","1.203637e+05","1.304436e+05","1.556830e+05","1.497167e+05","8.716126e+04","1.532343e+05","1.772880e+04","4.014293e+04","4.004973e+05","5.427096e+05","5.290725e+05","5.687940e+05","5.689490e+05","6.482157e+05","2.668033e+05","2.594714e+05","2.001319e+05","2.846949e+05","3.543884e+05","1.478652e+05","1.044766e+05","5.977290e+04","9.155187e+04","5.547962e+04","5.136454e+04","4.092899e+04","7.32335586715387e-05","0.00514961523232729"
"44","sp|O43676|NDUB3_HUMAN","3.268398e+06","1.634677e+06","2.970081e+06","3.671670e+06","1.997634e+06","1.733258e+06","6.817777e+06","8.439557e+06","7.480686e+06","6.587697e+06","3.907159e+06","4.419212e+06","3.884344e+06","3.778071e+06","6.110557e+06","5.882772e+06","4.985223e+06","5.186073e+06","5.888562e+06","5.887439e+06","6.562883e+06","6.955171e+06","6.049839e+06","6.251460e+06","1.285657e+06","1.384606e+06","4.802596e+06","5.459265e+06","5.344730e+06","5.754712e+06","3.043375e+06","1.906215e+06","7.48454387660802e-05","0.00514961523232729"
