"","X","Protein","X0","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X1","X1.1","X1.2","X1.3","X1.4","X1.5","LogFC","Zstatistic","pVal","BHpVal"
"567",5,"sp|Q9NRV9|HEBP1_HUMAN",19.563663848724,19.5249502227858,19.2746400774341,19.3012741891048,19.3263687661599,19.0866166189184,19.6222979036308,17.9011581454341,18.1275035293411,17.6964098717032,17.722699530088,18.0150238859084,18.0589407816876,-1.4724980552436,-12.3804491471087,3.33471344868923e-35,7.6948512828504e-33
"24",24,"sp|P01023|A2MG_HUMAN",26.8874445883779,26.9060176311025,26.7111468888149,26.6234688406834,26.3536165465558,26.3033240937315,26.6152626602056,24.505855624718,24.4436729751183,24.969527514696,25.0033672692625,24.947137001469,24.8436301631092,-1.85265295149783,-12.1928630599661,3.39288049224077e-34,7.22683544847284e-32
"41",41,"sp|Q9P2E9|RRBP1_HUMAN;sp|Q8N4C6|NIN_HUMAN",21.2685389291397,21.1990047530923,21.341674183562,21.3186028585634,21.1256300674665,21.1266380527581,21.2753333984356,22.501224311153,22.5132800765259,23.1130796688908,22.9141201074162,23.0883355207619,23.01138112823,1.61378029862842,12.0141952909346,2.99268692468368e-33,5.9191072103208e-31
"1236",6,"sp|Q07065|CKAP4_HUMAN",20.7957642969201,20.843209564734,20.8756731610214,20.6428086207629,20.873265501501,20.8432928323356,21.4298044820752,22.39277540354,22.3347765449915,22.7278224031435,22.7406160326981,22.5728125101703,22.4032819995781,1.62996246919809,11.8488482215637,2.18168760480396e-32,4.02739531846811e-30
"1431",89,"sp|P08174|DAF_HUMAN",17.0520333936554,17.061216493949,17.2868575995567,17.5519809875025,17.5934733248161,17.5015453156249,16.6217959705624,15.5111560365736,15.3731550135467,14.9702956078874,15.2483397832595,15.0902243062338,15.0308659930127,-2.0297376733646,-11.816947050789,3.19070140412196e-32,5.52190761750856e-30
"112",112,"sp|P35241|RADI_HUMAN",19.3046783445818,19.4176905682188,19.7644984505866,19.9236904234588,19.6114969723918,19.5232070596217,19.1981832445134,18.0135828551491,18.0618355886417,17.9722484427994,17.9710859206673,17.8150719507624,17.9559031711553,-1.56895088740114,-11.6029419741674,3.98151295661054e-31,6.48518198638505e-29
"1242",12,"sp|P00338|LDHA_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN",22.51911401796,22.5248991348953,22.2464605948122,22.4530736490199,22.5851986775561,22.6003406347281,22.9796609147435,24.2155394434745,24.1885395276138,23.9525709872423,23.7991300597161,24.0972416120701,23.997596887868,1.47458511475082,11.5278164504182,9.55361025400605e-31,1.46966371074126e-28
"2626",83,"sp|P08865|RSSA_HUMAN",20.318020374954,20.4892440734708,20.4916394956461,20.2837315610244,20.395465573405,20.110584564322,20.4574513821502,21.8268904003426,21.9577080548309,21.4537242887302,21.5885404356098,21.7821467958443,21.9847803074066,1.4010732395693,11.3843100187305,5.00629243116969e-30,7.29601249574151e-28
"2536",106,"sp|P55327|TPD52_HUMAN",19.2158001648206,18.9658277157142,18.3878853107729,18.5867246258862,18.7680456201149,18.673396425339,18.9191529072753,20.6656834551354,20.4891556695215,20.15212080071,20.1197468260224,20.3805924396318,20.4279315595585,1.57714147490882,11.3782510464538,5.36651603183624e-30,7.42994144607728e-28
"686",12,"sp|P02008|HBAZ_HUMAN",17.5670661763831,17.723470807448,17.984788892393,18.0993007765648,17.56398370251,17.5045580833173,15.8773987277566,13.2492383435088,13.6123295181687,14.164150519118,14.0955180674656,13.137419559382,13.2908658827151,-3.87344224389365,-10.9754158295083,5.01744672132945e-28,6.61586189112441e-26
"295",69,"sp|P00441|SODC_HUMAN",22.2081143620244,22.2237255080761,21.7236910317705,21.8189640071334,22.2002163213798,22.2817514029788,22.4809024483103,20.6789351979673,20.3751200736147,20.7649879381376,20.4498205928075,20.1784943038695,20.2171208238463,-1.69017307213083,-10.821116816218,2.73425011869845e-27,3.44142662667091e-25
"2685",29,"sp|P21397|AOFA_HUMAN",18.0119208497556,17.8245370434165,18.4615427062371,18.7389951729769,18.2218048645071,18.3350062757733,18.4327128981202,16.070982697517,16.3863500797081,16.8134568418392,16.7105326430687,16.7053148641081,16.2893623882351,-1.79571269459591,-10.7257580369912,7.70526653686196e-27,9.20047835413974e-25
"2133",42,"sp|P14314|GLU2B_HUMAN",21.1719587356933,21.317660043516,21.398557848784,21.2369071475512,21.286183411328,21.245590714547,21.43898119755,22.3709823546103,22.3728643352422,22.2355230836201,22.2854061650187,22.1938174679983,22.1211219260221,0.96862796498501,10.7225836337619,7.97441244129121e-27,9.20047835413974e-25
"25",25,"sp|P78527|PRKDC_HUMAN",21.2630008629541,21.1580421745898,21.4640266519847,21.4640266519847,21.4302445343489,21.4541317704159,21.1694712647951,23.0888414060834,23.1026541919,22.4818123859753,22.4680569018894,22.8918756820195,22.8609059093919,1.47655905623757,10.683052277139,1.2218688131032e-26,1.3533418973931e-24
"2169",78,"sp|P49792|RBP2_HUMAN",16.9893615381904,16.8426443662065,16.3296766943193,17.0603099733386,17.6617083599412,17.2511185871062,17.226443891592,19.5170839483137,19.5077592607481,18.8274268914694,18.945284783516,19.3623846656268,19.255337445384,2.18801331149254,10.6681389230057,1.43471165600379e-26,1.52796791364403e-24
"2183",92,"sp|P23396|RS3_HUMAN",20.5398980383158,20.6648481457325,20.6664448304104,20.5170620741341,20.8813554254096,20.954350797695,20.1743313962687,22.0439297152557,22.013858765769,21.8866024850463,21.8857057324709,21.9329684034919,21.9088788754814,1.32103248837063,10.5669212704755,4.24192178603306e-26,4.35032645389835e-24
"2540",110,"sp|P12268|IMDH2_HUMAN",19.2873110526678,19.1870098874845,19.3278581370055,19.2509050407166,19.4774396431769,19.3734146528806,19.3471987246055,21.029225116152,20.8308565352828,20.6325854808331,20.8382635136882,20.5461923957016,20.2869645083164,1.37817008451792,10.5404524235071,5.62277448579191e-26,5.56052233969922e-24
"54",54,"sp|P13639|EF2_HUMAN",23.2046487045823,23.340617314783,22.9801242177475,23.1166887409404,23.3995122850691,23.3724264405009,22.7867887211493,24.6651656080128,24.620581066291,24.4573195865153,24.3908827256025,24.7450759729863,24.7744534378927,1.43340772003851,10.535787323729,5.90867527089013e-26,5.64176614658441e-24
"2703",47,"sp|Q9UBS4|DJB11_HUMAN",17.7610027986906,18.1444640998259,18.3164026048023,18.236468542858,18.1874031703053,18.0692903592838,17.4420926532979,19.7302146747928,19.8363219243324,20.1873119980643,20.0719684077221,19.6834964841811,19.5346655139767,1.82780875306077,10.3170175433517,5.90283021680098e-25,5.4483122901073e-23
"2194",103,"sp|P34897|GLYM_HUMAN",18.3402253222513,18.4348968618108,18.1973848305363,18.4062047319153,18.3390501740711,18.4294170534778,17.9263783368096,20.439748755731,20.4585570094673,20.4050857350531,20.4549373204692,19.7016055971145,19.6219903582483,1.88213577334967,10.2995258609754,7.08094431243555e-25,6.32488219391421e-23
"2631",88,"sp|Q9P258|RCC2_HUMAN",17.2854274798845,17.9527889991108,17.9047035499497,17.8859250327026,17.5319348159774,17.5397258099849,17.4281022986259,19.255337445384,19.155556690491,18.9495384400947,18.924135579676,19.2545127073448,19.04400354684,1.44380817644898,10.2034389173693,1.91373800138134e-24,1.65598141432029e-22
"182",69,"sp|P16401|H15_HUMAN",19.5485000280979,19.6798565094797,19.4472501983785,19.5067651849923,19.5605601528871,19.5620353039565,19.7483299015298,21.6620125622114,21.6640893321666,21.3848563993093,21.1087140008535,20.9057208029421,20.7238227682875,1.67311744133785,10.1961299441945,2.06331058601531e-24,1.73130515535648e-22
"1788",13,"sp|P52292|IMA1_HUMAN",14.9669425261056,14.8656791575009,14.8338269745078,14.4039843471528,14.8030521646035,14.7134322248404,12.8929092605745,18.6235581506612,18.4776652951477,17.5415208485026,17.7157542094712,18.0763145354896,18.1533232210394,3.61010653503418,10.1888095743495,2.2247163634018e-24,1.81183517948811e-22
"895",113,"sp|Q6P1M3|L2GL2_HUMAN",16.403185788294,16.2704154972075,17.136667277619,17.0543697865596,17.0295461494525,17.1916905169752,16.0908621353445,13.9901777786784,13.6231064122588,14.3489859794824,14.6413103774013,13.2288377324777,13.6587074573909,-2.80710220661817,-10.1611189512825,2.95663494334818e-24,2.33912061660889e-22
"1342",112,"sp|P35606|COPB2_HUMAN",19.2588013364828,18.9234509752371,18.6686291176137,18.6884417223709,18.779404914609,18.5928747375823,18.9306669019405,20.4349085095624,20.379234540262,20.0956243647375,19.9421825781926,20.3017076754262,19.9621102605835,1.35395432202208,10.0941619009634,5.86297410733005e-24,4.50960425088803e-22
"1973",97,"sp|P12829|MYL4_HUMAN",14.9982026604214,15.2158484791783,15.2961263620192,15.3688763300866,14.9070524604134,14.8050278908402,17.1830873583538,9.5979960340274,9.95156930566989,11.2605556297715,8.21745733532812,7.34410112551052,8.97080823381733,-6.18222371655823,-9.92796722941254,3.14603540559857e-23,2.35442487516282e-21
"904",9,"sp|P36959|GMPR1_HUMAN",18.552647773481,18.597815654573,17.4965553500247,17.5742024960758,15.9922976482113,16.5712240195908,19.0060047302266,13.0301881296873,11.7158186850506,12.5493567216864,12.6845265489101,13.5809475384933,13.1494509379668,-4.91942708242036,-9.92269556021873,3.31675528745929e-23,2.37975974645567e-21
"72",72,"sp|P20700|LMNB1_HUMAN",20.933366306913,20.8265423559324,20.6326107494121,20.5475773562379,20.8423572867542,20.8740730060248,20.6806142478517,22.0570416462714,22.0584402196898,21.6681729771502,21.7576450218321,21.8677677511102,21.7576450218321,1.09439368935298,9.92164747548587,3.35177429078264e-23,2.37975974645567e-21
"2411",94,"sp|Q13642|FHL1_HUMAN",23.0010828343139,23.0583606566578,23.7837251421659,23.5520800206371,23.8382904623449,23.8522891844794,23.2271105042159,20.2619542828232,20.2508324659437,21.5654318805838,21.3757911575279,20.7292742454765,20.8592529876919,-2.62687055017272,-9.79448351012444,1.18903533123385e-22,8.23109708046636e-21
"1511",60,"sp|O95232|LC7L3_HUMAN",15.9352218178647,15.5605773755547,15.8352946094716,16.0835522302668,15.7137619494699,16.2777692201822,16.0611668621741,17.7125555902166,17.4473560059987,17.2838929806414,17.2801888317233,17.1564717545652,17.2030352801092,1.41660836840066,9.76022576369682,1.66783523052852e-22,1.12639896422768e-20
"2090",112,"sp|P61247|RS3A_HUMAN",21.0602676766644,21.1537374974316,20.8078520997793,20.7017078850004,20.8194072454081,21.1776414760089,20.568254502031,22.7406160326981,22.7988699849355,22.5214561884984,22.442820125949,22.1008123080423,22.2348293530597,1.57046612299527,9.74791654517391,1.88292841860821e-22,1.24138780741099e-20
"697",23,"sp|Q14BN4|SLMAP_HUMAN",17.7416103493997,17.5396713429494,17.5275124579148,18.1645964016981,17.9177040874545,17.6426842816742,17.4996471483675,15.0712793110247,14.8128476838054,16.1244028729252,15.9844490317874,15.7023626595117,15.4250008243177,-2.19485457550539,-9.710457239694,2.72113660477379e-22,1.72458186738156e-20
"714",40,"sp|P28289|TMOD1_HUMAN",18.2844733274347,18.3988246011465,16.9911130523481,16.8769109496971,17.3123054138238,16.8202205702646,17.9455061211089,11.6265062483285,13.5795928250946,13.4605586323105,13.7018782594257,14.1335019779468,13.0558248054924,-4.25171931763988,-9.70973832673005,2.74039733350627e-22,1.72458186738156e-20
"840",55,"sp|Q9BZF9|UACA_HUMAN",17.0338166872208,17.0490074570476,17.4637921000091,17.3549128822717,17.5594153772963,17.4888744623026,17.2038688612413,14.9162839314705,15.2328276767576,15.9335426692669,16.018308473952,15.0285083311415,15.1760646061345,-1.9411861165506,-9.6286601134687,6.05133612100387e-22,3.72358882645772e-20
"2390",73,"sp|Q9BW04|SARG_HUMAN",19.9193309771016,20.0493863773729,20.2015716178111,20.1077662420593,20.402874461469,20.3173602155194,19.3060757764253,17.9165130125965,17.3832773567556,17.8708902699326,17.8104059743125,18.341413666547,18.236643420952,-2.10067466098363,-9.62362954522028,6.35483507258196e-22,3.82533441651727e-20
"2007",29,"sp|P69905|HBA_HUMAN",28.7037736612519,29.2621179450839,27.0775791104175,26.9276789363184,27.8778832614178,27.0790764774688,28.2710543604006,16.3996790280178,16.1442758415938,16.2661011157163,16.3964554817918,21.1556498098494,21.3271574310114,-9.9495595617468,-9.61025864663344,7.23669727905756e-22,4.26349250334263e-20
"1259",29,"sp|Q14697|GANAB_HUMAN",21.806831750756,21.642910018065,21.8328745023755,21.9088422475791,21.9265901112553,22.216678687635,21.595337791436,22.8955589539886,22.9773814882574,22.9624589912461,22.8161211007497,22.9611624202851,22.8486910443072,1.06725787527607,9.57652403754369,1.00365969700422e-21,5.78986187709312e-20
"1448",109,"sp|Q9NPY3|C1QR1_HUMAN",16.6536496133336,16.8201935123032,17.8903312618588,17.9825101191827,17.527976591171,17.816538456461,17.1540297919054,13.8487407956163,13.5416626456592,14.8740902014114,15.0554520733055,14.3660424496162,14.6360308804306,-3.01593743706734,-9.46075735743532,3.05720755818213e-21,1.72763423032782e-19
"947",53,"sp|P23743|DGKA_HUMAN",13.7575659698615,14.7796147534023,14.3334645455332,14.100734061476,15.3107536799052,15.7834725220081,14.0498922090792,18.1623865608332,17.8753676155484,17.2988751137035,17.2253542579604,17.6073608565666,17.6695298365177,3.04774417705289,9.4471991787878,3.48018118363387e-21,1.92732433949644e-19
"2277",73,"sp|Q99758|ABCA3_HUMAN",19.3228548306822,19.3226517524132,19.5701602886426,19.7414960920145,18.7956699527689,18.7797835372811,19.1351806827657,17.6605692572506,17.5519903115324,17.4834997243421,17.7973487923182,17.844988471096,17.6086561659028,-1.59626455179204,-9.35960609405577,8.0034509938471e-21,4.34540309842404e-19
"519",70,"sp|Q03001|DYST_HUMAN",19.8351702179922,19.4819821223965,19.5912316963423,19.5674390479892,19.9613617683104,20.198198295872,19.3800941136182,20.9262764292252,20.9556326771655,21.1134811027002,21.1883548541076,21.4781488751565,21.4352595622641,1.46689356048911,9.13353609765229,6.62976313678904e-20,3.53034887034016e-18
"1258",28,"sp|P02774|VTDB_HUMAN",23.9128730809861,23.9932862367389,24.1434170495947,24.0341169739913,23.7865182962653,23.7339334847096,24.0730182202933,22.2348293530597,22.1956398828233,22.6392866722265,22.6453227641348,22.9739677036464,22.930640308734,-1.35797100152479,-9.12227388495968,7.35643415774845e-20,3.84338984581235e-18
"2240",36,"sp|P26641|EF1G_HUMAN",19.9836432692721,19.9442445901361,20.0653139062798,20.157199910638,20.136139806111,20.459575714641,20.4791393537926,22.1571602534678,22.2701189409946,21.4196111613633,21.4114313717849,21.954544259375,22.2210399753936,1.72198130231104,9.11704079879278,7.72035283916713e-20,3.95882537252848e-18
"329",103,"sp|P13674|P4HA1_HUMAN",17.3145477402863,17.4306046016021,17.4540628082959,17.9521761540373,17.8924685564748,17.277044503676,17.8295636167867,19.6639236391839,19.6808170588427,20.5136815546029,20.5469859571056,19.3837960038742,19.3421033192904,2.26464968812718,9.11297746357633,8.01514641336876e-20,4.0352618942942e-18
"2377",60,"sp|Q15084|PDIA6_HUMAN",22.8750069385702,22.8729660706995,22.6593148436796,22.6593148436796,23.3995122850691,23.5916120092472,22.6044456827013,24.9045718498559,24.8883895904808,24.5553725901631,24.5773170204568,24.9948045513419,25.0271191849866,1.85965708830306,9.05647342900336,1.34736248605976e-19,6.66222629267764e-18
"2217",13,"sp|Q8WWI1|LMO7_HUMAN",19.6961238781746,19.8233950542571,20.1236818638027,20.1441266068215,20.4198334737005,20.5424083495788,19.2653417917484,18.1335978530627,18.1576709623624,18.1347029451541,18.3604546203418,18.2859242748536,18.2227662595408,-1.78754975577871,-9.03973589122558,1.5705080188837e-19,7.62936263910343e-18
"1891",10,"sp|Q7L266|ASGL1_HUMAN",16.8993517764989,15.9627723010942,16.2335355584096,16.0020208278917,16.8706205073098,16.2433949128242,15.2371796616085,12.7719679254248,12.9798559341584,13.6493918601075,13.4434705790074,11.9165951865516,11.3929625792101,-3.52775819493772,-9.03664202159998,1.61558403912157e-19,7.71302104194417e-18
"2769",113,"sp|O00193|SMAP_HUMAN",15.2365625727587,15.4958196817741,15.2648741227002,15.7365208011022,15.4765952229471,15.7775048904977,16.2799221286133,17.8938003065702,17.6501266753179,16.9149253047584,17.4989882837393,18.1660146359073,17.8845484037382,2.0639641566709,9.01806976628555,1.91432402298914e-19,8.98434444009649e-18
"2028",50,"sp|Q9H223|EHD4_HUMAN",21.519798852685,21.3525174468761,21.6535672931038,21.7507714146784,21.9838202715145,21.899690116194,21.8744926100795,19.9282360350728,19.5578028390861,20.0508285634587,20.2554775659166,20.5156628081311,20.3818525450574,-1.60221598097457,-9.00612545221138,2.13464950402129e-19,9.85140746105825e-18
"78",78,"sp|P13667|PDIA4_HUMAN",21.8298974750852,21.8539484740397,21.7164548350548,21.729946426371,21.8109016482095,21.668903665436,21.5292655238006,22.7743400675618,22.7669769563259,23.3547865535128,23.5163963637473,23.5443318710791,23.5325106805643,1.51492645467582,8.90197848604371,5.4859904217866e-19,2.49027991441428e-17
"2287",83,"sp|Q9NYU2|UGGG1_HUMAN",19.482161898977,19.8461045409237,19.4236643806638,19.597148705971,19.5475047358609,19.6049735655801,19.1836308151601,20.4573904543264,20.4383639012681,20.5924772636526,20.6754884944887,20.7672776025416,20.7499936058036,1.08179091435191,8.8431104573729,9.30901202190446e-19,4.15752488526669e-17
"433",95,"sp|P02775|CXCL7_HUMAN",20.274253895683,19.6390553251988,20.1935616631483,20.255280667431,18.9011323193058,18.845091249079,21.3653909165999,16.4499777629183,16.2211180120914,16.8378420630158,16.8120464446433,16.4878506478488,16.6403079664392,-3.34275559404789,-8.80338034488592,1.32755701172539e-18,5.83492915153586e-17
"348",9,"sp|Q96MM6|HS12B_HUMAN;sp|O43301|HS12A_HUMAN",18.3036864186912,18.4916225066675,19.6968531706525,20.0023709981323,19.7129352640737,19.5840912666306,18.5482772207029,15.2959377976233,15.3389972528098,16.8639786243858,16.5858839679788,15.8453484129386,15.593309102049,-3.27892813958442,-8.7989027781337,1.38160312124984e-18,5.97759225428253e-17
"1998",20,"sp|P13010|XRCC5_HUMAN",20.4322599232013,20.3905646111412,20.4501542807311,20.3180371431956,20.5295266078523,20.3728453793601,20.2182930204633,21.8728559901874,21.7925780013818,21.2170088856654,21.3206064120098,21.5241247018281,21.4915051524537,1.13919312948009,8.77927725895994,1.64528482215829e-18,7.00891334239431e-17
"2020",42,"sp|P27797|CALR_HUMAN",22.4154736437421,22.4980551964682,22.7602683640404,22.5028325303351,22.7957066829086,22.8022481869429,22.3178635685856,23.5231927968646,23.625354010022,23.9079711888823,23.9379790280017,23.5706614199071,23.6699981318554,1.12296474817963,8.77093600229766,1.77187138156934e-18,7.43380584176589e-17
"2353",36,"sp|P63244|GBLP_HUMAN",21.6770053867735,21.7048209506,22.1426769767087,21.9557063213181,21.5039178964933,21.8061615531757,21.9433602768792,22.904422664915,23.0219932079966,23.0358032534329,22.757917540887,23.0105325436163,22.7270493168927,1.08398619659466,8.75954223970074,1.96044869863633e-18,8.10221260675222e-17
"1502",51,"sp|Q9UGT4|SUSD2_HUMAN",19.3407678373884,19.1786090442465,20.0989362283833,20.1009028447064,20.8891562518823,20.6716034188866,19.0297904230427,15.7752193149822,15.8689649610949,17.103514017205,17.1413542802447,16.417638597196,16.4365711930197,-3.43716907154225,-8.74398321826367,2.2503289424968e-18,9.16347182613771e-17
"635",73,"sp|P26196|DDX6_HUMAN",14.7924555119447,14.674266053305,14.0609156322631,15.2648741227002,15.4722104887281,14.4969259476939,15.6704051353173,17.3357441517955,17.5561284392056,16.7877752740061,17.2317210133027,16.9724001300625,16.9055495866155,2.23172260408383,8.70338860868007,3.22118549521013e-18,1.29267574438215e-16
"1269",39,"sp|P00325|ADH1B_HUMAN;sp|P00326|ADH1G_HUMAN;sp|P07327|ADH1A_HUMAN",25.9526118540829,25.9241916960754,25.512629457956,25.6625204505913,25.6088078032039,25.7817766048371,25.477596407417,22.4032819995781,22.444617454024,23.7160745036401,23.6541048456384,23.6907629274884,23.6913230202032,-2.43730596183118,-8.63328195993675,5.96162386647615e-18,2.35824806946749e-16
"50",50,"sp|P24821|TENA_HUMAN",20.0288571954011,20.3646629700122,20.8483546578313,21.0309521399619,20.8054355336551,20.4569347842911,20.1226022051078,22.9523598596807,22.8572829049612,24.2347935714941,24.441250549176,23.0883355207619,22.904422664915,2.89587371043957,8.61745169151263,6.84606323641271e-18,2.66996466220096e-16
"1138",21,"sp|Q16602|CALRL_HUMAN",18.0606776056105,17.7721911135316,18.0157700797173,18.4387142693974,18.6446697371597,18.4731982600519,17.5214971578536,12.7422414791807,12.7705192976343,12.9802838968122,13.7229805814396,15.2906126183457,15.3886876476536,-4.33282561019122,-8.54923196574821,1.23910264527336e-17,4.76538225661381e-16
"1181",64,"sp|Q04760|LGUL_HUMAN",19.9320037823942,20.123852608113,19.6699655732966,19.6240582234751,19.7514135573609,19.607758125574,20.011296220809,18.697637115854,18.3927766495783,18.700874290333,18.1165064518219,18.1565871044834,17.7142119027682,-1.52632910527134,-8.54669504643601,1.26663288368425e-17,4.80452939030366e-16
"2600",57,"sp|Q12955|ANK3_HUMAN;sp|Q01484|ANK2_HUMAN",21.0284924863963,20.6411893623329,20.7950591958992,20.3820542253983,20.8261604421109,20.512231702507,20.5644744526616,18.7786117185782,18.8706841677634,19.3112626988175,19.3570078271001,19.6029882268164,19.4927454668128,-1.43612789827068,-8.5427732979815,1.31038315997237e-17,4.90331212157228e-16
"66",66,"sp|P30101|PDIA3_HUMAN",23.9874692457769,23.9105204969137,23.5949595456729,23.6916726605834,23.8967720448751,23.6313380796151,23.5187787693346,24.6651656080128,24.7221685472167,24.5325026071593,24.4986501766403,24.6358283243,24.6551891112671,0.866440807804973,8.51435001929186,1.67527290439543e-17,6.18510756302791e-16
"2034",56,"sp|Q01813|PFKAP_HUMAN",18.6002255889302,18.4583658372877,18.3382336803948,18.4818037889002,18.8598391447822,18.5487778102433,18.6037113795961,19.7686297114795,19.8673943483257,19.5944551974822,19.8532131613892,19.4668764964512,19.3539601708929,1.09494073024938,8.49156869906416,2.03866359137673e-17,7.42770984805548e-16
"1628",69,"sp|Q96P44|COLA1_HUMAN",16.7177240016818,16.671276571776,17.5313836102472,17.6521419741354,17.4853260654815,17.4211054289795,18.2748873233673,11.7587067705948,12.0393509030974,13.9449305273519,14.0477661676125,13.5543544329891,13.66835278522,-4.2268457894376,-8.47054773538746,2.44241797761831e-17,8.78318880522741e-16
"1336",106,"sp|Q5VTE0|EF1A3_HUMAN;sp|Q05639|EF1A2_HUMAN",23.6947456415089,23.9481070990646,23.9234492350739,23.9160020261955,24.1475482574536,23.9021198278869,23.7772212950532,25.2766523215356,25.2378425736674,24.8061433214629,24.8144345850984,25.5614071529689,25.5624606576718,1.31618104360011,8.45806987808757,2.7183921683576e-17,9.65029219766948e-16
"249",23,"sp|P16144|ITB4_HUMAN",16.3014720085223,16.3405002519181,16.2490090284177,16.1159250769685,16.0481007779835,15.7316448113583,15.2322285688574,17.5397528981797,17.7080868846965,17.2221617426252,17.6179380187965,17.8119140657382,17.6216034057671,1.57887301950283,8.41758728127209,3.84316936880659e-17,1.34705518762347e-15
"512",63,"sp|O95486|SC24A_HUMAN",16.323333831223,16.3868879562037,16.602465708308,16.6127666881454,16.7003500545417,16.6938610191022,16.1151933414291,17.9768106668285,18.2429714128272,18.1387928449482,18.0841954504068,19.1484826136228,19.288537107318,2.0138053146035,8.36913498504235,5.8042730409479e-17,2.00900400629809e-15
"2300",96,"sp|Q9UHG3|PCYOX_HUMAN",19.6068797448455,19.5017607003874,19.9066580205952,19.4410025494835,19.5775090533789,19.4125462766363,19.2332789729775,17.9055180833052,18.2255194527258,17.3474784330186,17.651528998614,18.5432393440971,17.9360084517264,-1.59062557141684,-8.35903588525987,6.3232876148034e-17,2.16162758091242e-15
