"","X","Protein","X0","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X1","X1.1","X1.2","X1.3","X1.4","X1.5","LogFC","Zstatistic","pVal","BHpVal"
"182",69,"sp|P16401|H15_HUMAN",19.6424791657528,19.7585298543668,19.5342120941185,19.6023831605065,19.647438155339,19.6245212252688,19.8075604561116,21.5248000161872,21.5199864404651,21.262759740292,20.9674558177135,20.8620030140248,20.6810316664625,1.47465875456511,9.45010297776059,3.38497519118644e-21,2.34324907609881e-19
"714",40,"sp|P28289|TMOD1_HUMAN",18.3737027943961,18.4821371370613,17.1394100110086,17.0368245226001,17.4618011198316,17.0243527039784,18.0797840539289,14.1022097051281,14.9633500264832,14.5803266268012,14.9640951172871,15.1061361718228,14.4961712952958,-2.95826789030808,-9.41000096018647,4.96132379282168e-21,3.35070867861542e-19
"1258",28,"sp|P02774|VTDB_HUMAN",24.157077594389,24.186396477099,24.3921758701568,24.3246905668146,23.8329209175202,23.8777363843083,24.4740584495504,21.9840437977223,21.9081228940205,22.3760167919865,22.3528876603519,22.7899595984152,22.7464133045373,-1.82495117164881,-9.38508480271622,6.28658315594029e-21,4.14465446638063e-19
"1511",60,"sp|O95232|LC7L3_HUMAN",16.1635089462474,15.8939086879466,16.1652074068635,16.3293404432353,16.0969143773362,16.5987739110145,16.2391896157306,17.8105843854435,17.5905127378984,17.4101670270173,17.404667077626,17.3525994624834,17.4003568682042,1.2882601695106,9.30737557551742,1.31029876184147e-20,8.43771458497452e-19
"2626",83,"sp|P08865|RSSA_HUMAN",20.4203842243383,20.6000661258391,20.5992524026133,20.4060809068923,20.4127947378361,20.1724943729138,20.6139816888694,21.6449727522134,21.7130467109418,21.3309381320717,21.4256254319027,21.7038483221551,21.9291884308011,1.168900957133,9.27879535721956,1.71405446779604e-20,1.07868564121074e-18
"2135",44,"sp|P27105|STOM_HUMAN",23.124545122816,23.0960690129971,22.8198080572328,22.8445007652471,22.807129857071,22.6451252250225,24.012317449728,21.4512804328941,21.4531472120168,21.0044394644213,21.0451275997781,21.068361450116,21.1655541151453,-1.86162036062798,-9.2726690945763,1.81544951087407e-20,1.11710659902451e-18
"1181",64,"sp|Q04760|LGUL_HUMAN",20.0269455934508,20.2340984330136,19.7530348495989,19.717257281298,19.8674632170086,19.6713850394413,20.0765219566495,18.735990733974,18.4116587817882,18.7705855895316,18.1228873674771,18.2693085635857,17.8302908548639,-1.54817077629968,-9.25995281371859,2.04522576002149e-20,1.2311369846738e-18
"1431",89,"sp|P08174|DAF_HUMAN",17.197938508637,17.2045271187444,17.4635671023655,17.648383993566,17.7037324337175,17.6107630381513,16.7440745084727,16.0362103303311,15.9538450771709,15.6133129732785,15.8897595404764,15.708353005482,15.6203645375675,-1.55857738455484,-9.14154647752741,6.15655333409384e-20,3.62712684725656e-18
"2536",106,"sp|P55327|TPD52_HUMAN",19.330417699473,19.0443585338566,18.4779579171906,18.6599309707092,18.796934097822,18.7054374203295,18.978815809653,20.52753354713,20.4035098028749,20.070835264372,20.0340748311765,20.3319114656985,20.3882991231983,1.44487400045654,9.08626765007319,1.02497219920319e-19,5.9128083741534e-18
"686",12,"sp|P02008|HBAZ_HUMAN",17.7112369336425,17.8392387950987,18.0990838655508,18.2318086952971,17.6813226154782,17.6117668715924,16.1169514182583,14.6674852888225,14.9739614645011,15.0193649302432,15.1639378861608,14.6024219669658,14.6162375204504,-2.77785649044444,-9.0213074404193,1.85857697422022e-19,1.05028564114608e-17
"329",103,"sp|P13674|P4HA1_HUMAN",17.4475892351952,17.5485225838719,17.6211358284222,18.0700169334399,17.9699284385039,17.4019185334726,17.9380905474355,19.6401159536874,19.6240498772331,20.463953948676,20.466650381173,19.3774136982339,19.35070898178,2.11081014189374,8.97778563974759,2.76270688450455e-19,1.52998707263862e-17
"895",113,"sp|Q6P1M3|L2GL2_HUMAN",16.5754462280813,16.5010316680968,17.2967728678014,17.1822627660527,17.2123030350234,17.3259595380311,16.2758185134687,15.0354842931542,14.9743505771771,15.1420545664116,15.4870199738613,14.6280466282255,14.7567180940761,-1.90713381060892,-8.94842931066995,3.60576245718049e-19,1.95771691057506e-17
"2217",13,"sp|Q8WWI1|LMO7_HUMAN",19.7946099527394,19.9161419657413,20.2425174772149,20.2544518984109,20.4303976259036,20.5391809337485,19.3573665769527,18.1552694857012,18.2036786542796,18.2068774515777,18.4118404379946,18.3844204264117,18.2997387252692,-1.80841469411367,-8.9315027722757,4.20260521404257e-19,2.23788727647767e-17
"1318",88,"sp|P06753|TPM3_HUMAN",20.619976565143,20.6263697800197,20.6489313585952,20.5981988561977,20.5721882246716,20.6286942543437,20.5704498389016,19.9015225047233,19.9791031907596,19.7338539251832,19.4056022284527,19.6542745082788,19.7072376879623,-0.88514123649568,-8.88606557481252,6.33109991498695e-19,3.30770106879224e-17
"383",44,"sp|O15347|HMGB3_HUMAN",17.4765451911032,17.2211364916431,16.9687678880249,16.5192461144313,16.9723120641238,16.5455381067191,16.512348116783,19.0363028445031,19.18779424334,18.226944356376,18.487063679194,18.869842459124,18.8021221095066,1.87881923663482,8.87083422038598,7.25999648897591e-19,3.72276486629154e-17
"2277",73,"sp|Q99758|ABCA3_HUMAN",19.4424124947035,19.4173605290952,19.6662883486757,19.784952251021,18.8082392039477,18.8026604600559,19.2358996669083,17.7799199537456,17.6764960660987,17.6192700510415,17.8517999940683,17.9558366401075,17.743734776744,-1.53022418486362,-8.85068191944128,8.69861471089947e-19,4.37935711536011e-17
"840",55,"sp|Q9BZF9|UACA_HUMAN",17.1743997432591,17.195343015516,17.6276255401248,17.4549116420978,17.6763562243531,17.592312248704,17.3173191223337,15.5745431269841,15.8562610337601,16.3171746965286,16.4343000505893,15.6664178650943,15.7366842130113,-1.49580312389189,-8.80234384281045,1.33987924087101e-18,6.62522431780682e-17
"9",9,"sp|Q01082|SPTB2_HUMAN",23.9171995385581,23.9771599269411,24.6273520341438,24.7757178613782,24.7159913782674,24.7408313648778,24.2114868014668,22.6341653027202,22.6586589254089,22.8871064707243,22.9529553381825,22.8788439698335,22.7858927616008,-1.61989633891483,-8.79294964035577,1.4568378232681e-18,7.07716479408661e-17
"1448",109,"sp|Q9NPY3|C1QR1_HUMAN",16.8077886464654,16.9755975506385,18.0050927977505,18.1006599491178,17.6428408034282,17.9056636885117,17.255138463375,14.950825416843,14.9486011809845,15.5073517785184,15.765511851869,15.2276986453994,15.3621984756927,-2.2443462936036,-8.71996142402091,2.78296588591892e-18,1.32862629967405e-16
"2090",112,"sp|P61247|RS3A_HUMAN",21.2080250394767,21.3786541758337,20.9280402309084,20.8335558214356,20.7993105835381,21.1366199503489,20.7334375327782,22.4771926710983,22.5471869778447,22.2578930532248,22.2045794370199,22.0213418014661,22.1577469306651,1.2779313889153,8.66830482379977,4.38601219088038e-18,2.05845216212674e-16
"41",41,"sp|Q9P2E9|RRBP1_HUMAN;sp|Q8N4C6|NIN_HUMAN",21.4448203084542,21.4141134647789,21.4220252266598,21.4567599464225,21.150638420884,21.1128494176256,21.5040919695203,22.2669226957909,22.2423539271201,22.8100168881597,22.602161655682,22.891106233705,22.8369057036335,1.24528353301389,8.65833643032116,4.78698924340026e-18,2.20919553582922e-16
"249",23,"sp|P16144|ITB4_HUMAN",16.4800096216206,16.544518923676,16.480333235276,16.350374764666,16.365302827436,16.1482498577173,15.6943012090504,17.6761042846817,17.7832099628191,17.3410226823872,17.6993712234227,17.9370390084392,17.7580759628025,1.40463900370233,8.63013612899489,6.1278997208555e-18,2.78166464377851e-16
"2769",113,"sp|O00193|SMAP_HUMAN",15.6215955899854,15.8529782170518,15.7983335283268,16.0618226869143,15.9268224572345,16.1776406570852,16.4327639929969,17.9924102795461,17.7442358918919,17.0826686016336,17.5961713649818,18.2767919075136,18.0096299230899,1.81161207126448,8.6262419389768,6.3400827885065e-18,2.83156278086685e-16
"1274",44,"sp|Q7KZF4|SND1_HUMAN",21.1794775071252,21.3294604544128,21.2515709886707,21.1458540013292,21.298914862775,21.147008882115,21.3027810344155,21.961300288809,21.8877728977853,22.1880431854926,22.2139968732389,22.3555457141142,22.3646255281631,0.928989373114627,8.57879593350679,9.58713868933434e-18,4.21377571916933e-16
"348",9,"sp|Q96MM6|HS12B_HUMAN;sp|O43301|HS12A_HUMAN",18.4007922827082,18.5612369735519,19.7672623822143,20.0801253741611,19.8370837280545,19.6443547081482,18.6878479714333,15.8690540270923,15.9287160521712,17.0367991394021,16.8360965155057,16.2377541875297,16.0320166114995,-2.97843993879596,-8.56235784581203,1.10582345440788e-17,4.78441428946158e-16
"72",72,"sp|P20700|LMNB1_HUMAN",21.0864775162971,20.9660467206309,20.7843502573555,20.6832454232054,20.8248196730826,20.8727283253796,20.8625574490897,21.8288973738023,21.8007321406209,21.5053669527828,21.5673625024782,21.7815764576517,21.6709919306202,0.817891822878933,8.55051500213022,1.2254050358877e-17,5.22022545288162e-16
"2034",56,"sp|Q01813|PFKAP_HUMAN",18.6727702827613,18.5330448296695,18.4272738586795,18.5681990829143,18.8738863105411,18.601319461875,18.7340736993473,19.7335825109918,19.8058358788131,19.5617183000986,19.7610814234594,19.4869640599347,19.366770227326,0.987978620955749,8.45324120396997,2.83325519230401e-17,1.18867933749845e-15
"25",25,"sp|P78527|PRKDC_HUMAN",21.4427593004496,21.3791221092939,21.5441877382811,21.5610131293214,21.4436535511871,21.4437856195083,21.3920173881239,22.9005686406228,22.8611094289291,22.2271896055751,22.2237697455112,22.6952374314207,22.6920351162553,1.14499331265197,8.43210445965519,3.39503714554848e-17,1.40125582853872e-15
"2180",89,"sp|P21291|CSRP1_HUMAN",23.7990222204991,23.8476754715744,23.8169733207747,23.7980215018908,24.3245540706027,24.1088169854899,23.7063323599843,21.7645745357873,21.7061497379772,22.7915040767091,22.6001050231611,21.7906845780461,21.8180869105712,-1.83331224304875,-8.43052602964512,3.44114829688094e-17,1.40125582853872e-15
"2377",60,"sp|Q15084|PDIA6_HUMAN",23.1889001294895,23.1273047332591,22.8558578502482,22.8612817055619,23.5344162317456,23.7068989278404,22.9563352121679,24.8426359128935,24.708361702514,24.4029189001723,24.2816740428751,24.7384237536328,24.7517171597909,1.44692525738536,8.42042972888399,3.75105857207338e-17,1.50531611392336e-15
"1239",9,"sp|P02647|APOA1_HUMAN;sp|Q9P2D0|IBTK_HUMAN",27.4485896069538,27.4972950041692,27.0268485817075,27.132323149041,26.8997913524575,26.9441063888961,27.5116503588197,24.9624483647582,24.924955956423,25.7854972095705,25.7720227944092,25.597457321291,25.5330092291034,-1.76884703124672,-8.39651798722214,4.59913309872683e-17,1.81928565005351e-15
"2129",38,"sp|Q6NZI2|PTRF_HUMAN",22.0436540234178,22.2058064749847,22.5836147073996,22.3617279029376,22.719564891761,22.7135700808999,21.4412159365959,19.5558040735527,19.3108679924838,20.7527465629275,20.5857066278923,19.7238626614371,19.7762346531776,-2.33014578910655,-8.36358509365255,6.08406098659722e-17,2.37278378477292e-15
"1741",77,"sp|P35249|RFC4_HUMAN",16.3215979883694,16.6934770667405,16.8164020966105,16.3810343162256,16.5880260788466,16.3540684272833,16.2359078354185,18.4545796111113,18.4740347031924,17.8721350045181,17.8159725710615,17.5902391025802,17.6345181612205,1.50332921874545,8.33642266748233,7.65718560197751e-17,2.94482596276052e-15
"1342",112,"sp|P35606|COPB2_HUMAN",19.3843038151222,18.9943476117557,18.7222228744061,18.7704504272217,18.7986439191808,18.6503829060836,18.9848024984513,20.3225814954779,20.277884588365,20.019623411566,19.8349593481951,20.2474737532691,19.9931719252123,1.21030443513661,8.33441274605029,7.78837843052725e-17,2.95424929782602e-15
"50",50,"sp|P24821|TENA_HUMAN",20.1063362267092,20.4864967978342,20.9693321463009,21.0829922613068,20.7826121790349,20.4560864614423,20.2301765016382,22.7163355910682,22.5806679291402,24.0444090718144,24.2413894307307,22.891106233705,22.7330097001982,2.61202664910491,8.32496179665541,8.43559430863194e-17,3.15650819467593e-15
"1236",6,"sp|Q07065|CKAP4_HUMAN",20.9495730923637,20.9767355722943,20.9978539480834,20.7845490594724,20.8496619214568,20.850968874741,21.6628362486569,22.1652068948383,22.0552938482851,22.4560707447945,22.4569079640798,22.4204396534906,22.3022425671809,1.29030883938748,8.28718140841339,1.15963698876728e-16,4.2813797625288e-15
"1712",47,"sp|Q08722|CD47_HUMAN",18.7448229888349,18.3900223671731,19.1521410229196,18.942368266107,18.5509312981723,18.4597963120203,19.272430602762,17.4847578553522,16.9792707985003,17.4647825472131,17.4867894304297,16.8952515616549,16.7658034095714,-1.5968872129518,-8.26228236873915,1.42913141132645e-16,5.20692747100387e-15
"11",11,"sp|ALBU_HUMAN|;sp|Q92985|IRF7_HUMAN",32.3020250224022,32.2883009455031,32.0301243474326,31.9524455290563,31.6870218323716,31.7281874845575,31.8477895593362,29.8388614219453,29.8769750292694,30.7348026796534,30.6222010047365,30.6838699054761,30.4790698821155,-1.6072665360203,-8.24542028613237,1.64580712868514e-16,5.91849342770021e-15
"219",106,"sp|O15460|P4HA2_HUMAN",16.1240412561188,15.9108529261683,16.8140997557125,16.7223814636384,16.0090310173133,15.8802876463101,15.6070437611555,18.954101648558,18.7576748430935,19.1216429409749,18.9903810853341,17.8315456451786,17.7284565479102,2.4008780160006,8.23454083112706,1.80247629782558e-16,6.39879085728081e-15
"2240",36,"sp|P26641|EF1G_HUMAN",20.0634602470614,20.0792203873684,20.183432593216,20.2729925184963,20.165739548154,20.4586667237797,20.6472656865539,21.9236613998967,21.9552575598176,21.3093248904862,21.2868558688673,21.8784945029523,22.1445330737573,1.48510699514287,8.20490940254579,2.30764836962685e-16,8.0884535892364e-15
"350",11,"sp|Q15599|NHRF2_HUMAN",18.6440020063018,18.7892571174327,19.9379185312151,20.1122827863928,19.9585486521479,20.0145524807167,18.9794503585236,16.1639307493751,16.3197795108151,17.0438801089748,16.438726882317,17.0781323103879,17.3219681920225,-2.77750259672995,-8.19234088185909,2.56193806619618e-16,8.86750813162151e-15
"54",54,"sp|P13639|EF2_HUMAN",23.5308697195179,23.597569743388,23.2126991523824,23.2477470057902,23.5344162317456,23.4542748475362,23.1291550603113,24.5110264238642,24.4004526899055,24.2438113253642,24.2119100585187,24.5346610053093,24.5177223268933,1.02108716729865,8.17343535366638,2.99729996151309e-16,1.02463254239873e-14
