"","X","Protein","X0","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X1","X1.1","X1.2","X1.3","X1.4","X1.5","LogFC","Zstatistic","pVal","BHpVal"
"41",41,"sp|Q9P2E9|RRBP1_HUMAN;sp|Q8N4C6|NIN_HUMAN",21.3045799803536,21.2780682706437,21.2921792002494,21.3373556732675,21.0967900166085,21.0686593208185,21.3978770570459,22.5082739526671,22.510154389059,22.9642050949075,22.7962565685296,23.0826602911183,23.0151852390195,1.55263106172409,11.9762527417207,4.73234866401902e-33,1.00799026543605e-30
"460",9,"sp|O95833|CLIC3_HUMAN",19.0669222684598,19.180430613384,18.6708003523491,18.7911490263802,18.9492299377998,18.9342247586287,20.2218666768881,15.8748904100631,15.8942842694736,16.4456409283298,16.5210272347915,16.3827585051174,16.2336464659075,-2.89887342804039,-11.8409990915958,2.39581768218597e-32,4.73858511569497e-30
"2411",94,"sp|Q13642|FHL1_HUMAN",23.2039188295834,23.22462931908,23.8640419612104,23.6600142538391,23.8578873034463,23.9198786964026,23.3749408318192,20.4135778506224,20.4219126083359,21.610503289217,21.4297057355646,20.8550155309321,21.0005812515514,-2.6379568225939,-11.8282387851135,2.78932963835254e-32,5.14910251239878e-30
"1269",39,"sp|P00325|ADH1B_HUMAN;sp|P00326|ADH1G_HUMAN;sp|P07327|ADH1A_HUMAN",25.7555793142176,25.7133115058231,25.6728425328973,25.819889825314,25.70373907976,25.825171778141,25.7582806093404,22.5599629370885,22.6181877842511,23.6739441828746,23.6198844842327,23.718573008374,23.7046197853426,-2.43575535921535,-11.4018232640738,4.09452891896474e-30,7.08609411038336e-28
"2194",103,"sp|P34897|GLYM_HUMAN",18.3264270767705,18.4442212138577,18.1935865718823,18.3921913473766,18.3642875352464,18.460908341316,17.9702569084772,20.3545065825516,20.4168649418225,20.3541286833406,20.4102978934515,19.7052663732329,19.6025928662709,1.84147934582228,10.9740847302427,5.09188969162622e-28,8.29378973889e-26
"567",5,"sp|Q9NRV9|HEBP1_HUMAN",19.6155871086619,19.5579006364305,19.2721799120382,19.3388728703232,19.3422009054192,19.0663430295681,19.6963504389001,17.936077409457,18.1294020019048,17.6924400748148,17.720599075451,18.0706821367248,18.0789296483538,-1.48004684604682,-10.8780993589892,1.46587535804875e-27,2.25500492579832e-25
"2090",112,"sp|P61247|RS3A_HUMAN",21.0635746716265,21.2410469696603,20.8123484922845,20.725657191923,20.7527692906733,21.1034062280291,20.6295592889825,22.7001548987545,22.7927870239386,22.3948194160818,22.3796228968042,22.1909244160941,22.3136273306047,1.55792011257332,10.8236965202677,2.6583460723742e-27,3.87418961810746e-25
"1236",6,"sp|Q07065|CKAP4_HUMAN",20.8028864897009,20.8358456099739,20.8816992467458,20.6751345425154,20.8029823874326,20.8147037707153,21.5694152301136,22.3883876467773,22.3005553171301,22.59439063717,22.6337779353555,22.5921783753605,22.4596784378698,1.57731702418772,10.7502814621796,5.90810560390029e-27,8.17977220859995e-25
"2020",42,"sp|P27797|CALR_HUMAN",22.5640284383962,22.6518030278562,22.8370051189436,22.6094791674717,22.7644621127248,22.7811635438344,22.517203131959,23.6556673858586,23.6697416002253,23.8410968481276,23.8403308305535,23.5879174393807,23.6659061451789,1.03753341478212,10.6894394675805,1.14058210255046e-26,1.50393897236296e-24
"2631",88,"sp|Q9P258|RCC2_HUMAN",17.2663969339747,17.978445417335,17.9264530732762,17.8935203656355,17.5445463715146,17.5401536284229,17.387969279212,19.1884622970917,19.0973343567209,18.964026358079,18.9654183887198,19.2259385351059,19.0305480954553,1.4366991096557,10.5275594301785,6.44847007058215e-26,8.11627892065544e-24
"2703",47,"sp|Q9UBS4|DJB11_HUMAN",17.785127699341,18.1601304752124,18.3213440888677,18.2606889881731,18.2337436144092,18.0864788902699,17.3713095379528,19.7067531545622,19.7901145012949,20.0956710180521,19.9836209378055,19.6809226185007,19.5007420850007,1.76006399909246,10.5057652420785,8.12610310333224e-26,9.78312151875085e-24
"54",54,"sp|P13639|EF2_HUMAN",23.4557777718399,23.5206817719919,23.0700223157072,23.0947041942792,23.4462149116187,23.3806592208949,23.078767368554,24.8728059071389,24.8074202468182,24.45197573325,24.479449131967,24.7612298885925,24.740264018318,1.38717303382794,10.4967549479796,8.94007562587508e-26,1.03146122533534e-23
"2626",83,"sp|P08865|RSSA_HUMAN",20.2771930589472,20.4666042016913,20.5189005447406,20.3220762923839,20.3796362492349,20.1474491384975,20.5499580525828,21.8332700340951,21.9136383758872,21.4300033872991,21.5575965652502,21.8272757949914,22.0398966000013,1.38025182798782,10.4553334794035,1.38510651507257e-25,1.53414397609438e-23
"686",12,"sp|P02008|HBAZ_HUMAN",17.6745282182062,17.7600642246209,18.0656069740868,18.2304945367996,17.4485981157399,17.3764755439193,15.7292016531517,13.1689964101449,13.522795949567,14.0661858703348,14.0522699427409,13.5103256866663,13.642360464027,-3.80706708723032,-10.4442471151124,1.55685777865859e-25,1.6580535342714e-23
"2390",73,"sp|Q9BW04|SARG_HUMAN",19.9659197996085,20.1341174133951,20.3015436126125,20.2015667094616,20.4259918317131,20.3459692748789,19.4003843502394,17.9698455222093,17.4512848734019,17.8629478979979,17.7840785064274,18.4099760990146,18.2781117594589,-2.16126296539206,-10.3822691398855,2.98592331299167e-25,3.06223024210146e-23
"1891",10,"sp|Q7L266|ASGL1_HUMAN",16.9690658440121,15.8469928052584,16.2774647724546,16.011013634461,16.7351332828196,16.1285588528654,14.9642024237455,12.5968341397386,12.7108031327098,13.2310747266324,13.2282808908014,12.3454746843246,11.9730200625673,-3.4594390412978,-10.2025899056024,1.93054541712351e-24,1.90917152143393e-22
"895",113,"sp|Q6P1M3|L2GL2_HUMAN",16.3773550649703,16.2131187741245,17.197253459928,17.0884738897641,16.9216754927113,17.0420443158419,15.9989718637195,13.8045857408355,13.4596565308791,14.203039814881,14.5338573847171,13.4734334311087,13.7745118565932,-2.81701071571984,-10.0941087474887,5.86615097314566e-24,5.60116277401391e-22
"2540",110,"sp|P12268|IMDH2_HUMAN",19.3200296210853,19.1882762355254,19.3419770205141,19.2709040777837,19.5119897968491,19.3829121875025,19.4009854630643,21.0055129947852,20.8072008309126,20.5688643096465,20.776391921917,20.5221564021712,20.2816203593048,1.32081605878959,10.062444275765,8.0962811782415e-24,7.4728675275169e-22
"1973",97,"sp|P12829|MYL4_HUMAN",14.8833989143936,14.9300246048268,15.576779803153,15.403733358551,14.9123186157358,14.7106800874258,17.4201669809132,8.51290340793397,9.07582298548612,10.758106777615,6.48252191849113,7.71271978479685,8.77640947736776,-6.84651541165918,-10.0141836336116,1.32047546937644e-23,1.17948276603334e-21
"697",23,"sp|Q14BN4|SLMAP_HUMAN",17.8384477554003,17.5589205732471,17.5662207671622,18.2499534894913,17.8446293715437,17.5730448177488,17.6471937096508,15.0386108152762,14.7608855541791,16.1013818795709,16.0051606486386,15.7468141664683,15.497840400168,-2.23144015540682,-9.77888411763859,1.3873159743688e-22,1.200461854071e-20
"2007",29,"sp|P69905|HBA_HUMAN",28.4314709952982,29.1352929944309,27.0384075799253,27.0188686334557,27.5606026596426,27.0991609985468,28.3272109060376,16.8678732269823,16.6541760917372,16.5849224718398,16.7220002971067,21.3023984546815,21.468237858742,-9.54709575343971,-9.73713942919827,2.09364928663911e-22,1.75676208324354e-20
"78",78,"sp|P13667|PDIA4_HUMAN",21.9002722972646,21.9365980374083,21.7310360019966,21.7381343390598,21.7931731448872,21.6410204108838,21.7124422387131,22.7919326847233,22.7726640811493,23.3199043703688,23.4675081000125,23.4937915875553,23.484687893265,1.44831155039006,9.71172499446777,2.68749750612626e-22,2.18872958660695e-20
"182",69,"sp|P16401|H15_HUMAN",19.5270244760609,19.6504705242465,19.4762612901476,19.5349432018785,19.6334183137022,19.6144693185435,19.7805914984144,21.6603239868572,21.6552502044726,21.3055603030502,21.0377795397976,20.9233171367465,20.7343297357499,1.60205870794286,9.6336982933036,5.76176058304386e-22,4.55837572984242e-20
"295",69,"sp|P00441|SODC_HUMAN",22.2859794711557,22.3459957472473,21.7740397345621,21.8874755036422,22.2443801500371,22.2986183379797,22.7180071043578,20.7420019098183,20.4917027397708,20.8186019010992,20.5444248067285,20.3019223658585,20.3340831268573,-1.68619852208362,-9.60508595773686,7.6094411842159e-22,5.8529285108594e-20
"2377",60,"sp|Q15084|PDIA6_HUMAN",23.1126959352415,23.0491413443852,22.7123266801953,22.7076140851838,23.4463830597805,23.6338744963886,22.9051864091498,25.2038378450203,25.1146965584612,24.6111579560295,24.5491538687497,24.9649271464628,24.9741950668135,1.8421163266771,9.58179070195031,9.53767243538364e-22,7.13778783069657e-20
"2217",13,"sp|Q8WWI1|LMO7_HUMAN",19.741118445023,19.8774303348326,20.224856978099,20.2330292815448,20.4380062542517,20.5480873255361,19.366551902156,18.1351204480035,18.1772851618353,18.14722631466,18.3716564289238,18.3562499797189,18.2678873038409,-1.81877263485996,-9.5233876983491,1.67623623661353e-21,1.22144687873233e-19
"2169",78,"sp|P49792|RBP2_HUMAN",16.9521015493069,16.8026705128173,16.2187719897402,17.0028711603373,17.6751374619204,17.2545369597188,17.1834628251494,19.4402266212793,19.4053328915966,18.8481888052019,18.9885703418062,19.300514064796,19.1858223311088,2.18094523380407,9.48180692856436,2.49917340910652e-21,1.77441312046563e-19
"2685",29,"sp|P21397|AOFA_HUMAN",18.0325744603393,17.8623206119244,18.4890917457473,18.7887307736144,18.2201986429271,18.3748467263321,18.641604289545,16.1470192814282,16.4554232986116,16.7907038654155,16.730239005346,16.7593957916479,16.3748675107173,-1.79497697963554,-9.47423487803073,2.68722786832511e-21,1.86023349184805e-19
"1502",51,"sp|Q9UGT4|SUSD2_HUMAN",19.4224564314253,19.2514523668802,20.2167171634835,20.1884242581032,20.864781591575,20.6829603074561,19.1292061340664,15.9779756144401,16.0347148588541,17.1129155238232,17.1613634556987,16.5540255056603,16.5766810600912,-3.38473948516517,-9.45582336203761,3.20489617952954e-21,2.16447744417495e-19
"2183",92,"sp|P23396|RS3_HUMAN",20.5337082077254,20.6685801753169,20.7329182326254,20.5589995060976,20.8218779092877,20.9053521485862,20.2112705755324,22.0155627064095,21.9814881896622,21.8144311382941,21.8393935023308,21.9812267551945,21.9900825289444,1.31138104498054,9.44925627328448,3.41246656218134e-21,2.24979045492384e-19
"714",40,"sp|P28289|TMOD1_HUMAN",18.3902963324144,18.4429181348414,17.0032877502919,16.912654470928,17.2039972401673,16.7094166500761,18.294232011644,11.4196539825605,13.4726975344365,13.2814464812449,13.6436719398182,14.2462068351894,13.4192294905813,-4.30698028661928,-9.34848339132855,8.89134575350684e-21,5.72561311429312e-19
"1895",14,"sp|O75636|FCN3_HUMAN",17.6631163819011,18.2430726878305,17.8183592414886,18.0313946200528,17.2669394381269,17.4775601568078,18.3736435636896,14.1735100044741,14.6842470748347,15.5195312049186,15.3812236134623,13.3124986321442,14.6729084714836,-3.19434877228115,-9.33767824641057,9.84696366116578e-21,6.19687326767455e-19
"1259",29,"sp|Q14697|GANAB_HUMAN",21.878450025509,21.7158484325105,21.827188848989,21.9710230169676,21.88920307725,22.1864987893031,21.7524538699639,22.949857212024,23.0482279806726,22.8219639911542,22.725158697427,22.982925801923,22.8732970265853,1.00879943946463,9.33324449964225,1.02678621303933e-20,6.31815783090203e-19
"50",50,"sp|P24821|TENA_HUMAN",19.9500040093159,20.3405884269301,20.8422139050262,20.9670643020242,20.7300702295931,20.4098095137985,20.1074509379663,22.9508421494594,22.8399067934688,24.1934533731197,24.4307568364083,23.0747617620716,22.9029957688105,2.90829023929291,9.28825279297423,1.56841712089402e-20,9.44118914729468e-19
"1511",60,"sp|O95232|LC7L3_HUMAN",15.8149529324707,15.4252522977899,15.7344497556624,16.0109529808018,15.6590898959012,16.2609313490944,15.8881968877405,17.4721943745685,17.2270500279785,17.1102310621328,17.1259290091555,17.0766119823448,17.1211529132554,1.36280908802098,9.2375783727796,2.52138866418091e-20,1.48547344917382e-18
"348",9,"sp|Q96MM6|HS12B_HUMAN;sp|O43301|HS12A_HUMAN",18.3462457955809,18.5351311107342,19.7625852572462,20.0661951431367,19.8069223197904,19.6336403283396,18.7422664546463,15.4119273458665,15.4175981412885,16.8548212426541,16.6225627888467,15.9852845192217,15.7564236440705,-3.2687533537754,-9.22817014728435,2.75294472410796e-20,1.58810498771978e-18
"24",24,"sp|P01023|A2MG_HUMAN",27.0650013852179,27.0448347136895,26.6152631954589,26.6046279650043,26.1536243510142,26.0946569504518,26.8634910828677,24.7550202190403,24.7576064760551,24.9091835971226,24.9905823879791,25.0260576270006,24.9471597320474,-1.72025853188648,-9.15347048507054,5.51332590930313e-20,3.11559172303273e-18
"2536",106,"sp|P55327|TPD52_HUMAN",19.2569617112763,18.9714699426113,18.4007607811162,18.5910246576063,18.7748235003598,18.6731879287105,18.9621579615459,20.5828670548284,20.4578560104184,20.0592216747619,20.0477487356534,20.3429356937373,20.3959588852281,1.51030589956911,9.11752253484481,7.6861215579852e-20,4.2565741188122e-18
"25",25,"sp|P78527|PRKDC_HUMAN",21.3035373616992,21.2436646209452,21.4132801236071,21.4402889943924,21.3901577522616,21.4005271743365,21.2846491966037,23.1460593285343,23.1339307302885,22.3823645867482,22.4192201832288,22.8886947981774,22.8727344321594,1.45850093615513,9.10334414423856,8.75923391215365e-20,4.75574876524578e-18
"2133",42,"sp|P14314|GLU2B_HUMAN",21.1993691981715,21.3509616866815,21.3707056515874,21.2266278143978,21.256336032218,21.1636211067312,21.5865886843249,22.3721774845872,22.3307789908115,22.1734856149072,22.1991121694765,22.2667479830093,22.217529597657,0.946557225147694,8.98796032240027,2.5186092746438e-19,1.34115943874782e-17
"2600",57,"sp|Q12955|ANK3_HUMAN;sp|Q01484|ANK2_HUMAN",21.1122777151431,20.679900624573,20.894224551137,20.4540929467044,20.8167523194821,20.5259144545769,20.7509337210202,18.8627278404127,18.902897915419,19.3489185916172,19.368915076013,19.6370983624129,19.5094240295776,-1.47237612805369,-8.95619034224199,3.36089583054901e-19,1.75590953863966e-17
"2028",50,"sp|Q9H223|EHD4_HUMAN",21.5754604461927,21.4050506159338,21.7195287688198,21.8067045726144,22.0082896090791,21.9308247652466,22.0496307702515,20.0567865870798,19.6829135648471,20.0786533906078,20.3123600514269,20.5973943840135,20.4570578526188,-1.57713259966452,-8.92489887729955,4.46106576665245e-19,2.26568818846459e-17
"2240",36,"sp|P26641|EF1G_HUMAN",19.916868633276,19.9404092873722,20.0999383360779,20.1891605490255,20.131343993201,20.439199124791,20.5877884895972,22.1099672747574,22.1529356630218,21.4047200746862,21.4140272259295,21.998350399217,22.2518905912342,1.70925736569332,8.92199485436522,4.57963512049423e-19,2.26568818846459e-17
"2277",73,"sp|Q99758|ABCA3_HUMAN",19.3992647305494,19.3933213599338,19.6462151789708,19.7573565252833,18.7706450358391,18.7702977608867,19.2623666633693,17.6911222150019,17.5765580684274,17.5174349906008,17.7687883377076,17.8901463846952,17.663003063286,-1.60177633039234,-8.92193510994833,4.58210684557664e-19,2.26568818846459e-17
"329",103,"sp|P13674|P4HA1_HUMAN",17.2838223910443,17.4147279731045,17.4809481132193,17.9691004466141,17.8936364589146,17.2709278698168,17.853480645716,19.624205959058,19.6200848743921,20.4405014558698,20.4715258841863,19.3516492278387,19.3137909364511,2.20893431874841,8.87960846061081,6.70961143554465e-19,3.25945860789879e-17
"1138",21,"sp|Q16602|CALRL_HUMAN",18.1130071297841,17.8173385467904,18.0526308501759,18.512311767196,18.5219417351435,18.3883797014709,17.7353147184297,12.8241649163473,12.7625968204596,12.9855190267525,13.7855679313911,15.3154161648529,15.3903046093813,-4.34043219217728,-8.85808627249722,8.13997126036473e-19,3.88613455516378e-17
"1242",12,"sp|P00338|LDHA_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN",22.6605652434962,22.6639081597691,22.2651267123448,22.5114166755621,22.6005674272115,22.5455689826874,23.2270974685968,24.2674259422028,24.2486373945016,23.8888118638808,23.77882067508,24.1849709637722,24.0657160710138,1.43220025780498,8.85446037008811,8.40896348081253e-19,3.94651184379151e-17
"72",72,"sp|P20700|LMNB1_HUMAN",20.9436433511694,20.8290132778087,20.6895250219881,20.5911783198829,20.7879961484514,20.8480292479095,20.7830053896178,22.032099687351,22.0205603004267,21.6215739579457,21.7188778498122,21.9255380652275,21.8005668365736,1.06585927015653,8.82446969202134,1.0997971317611e-18,5.07556376307748e-17
"1998",20,"sp|P13010|XRCC5_HUMAN",20.4062662569198,20.3766776384603,20.4876921292833,20.3536217221962,20.5090666875728,20.3679609084805,20.2776878498602,21.8542287116628,21.8072348438564,21.1909269066688,21.3041625318132,21.5480454965849,21.5002464560277,1.13426870047379,8.80797117637596,1.27431190575351e-18,5.78454043775652e-17
"840",55,"sp|Q9BZF9|UACA_HUMAN",17.0505093152932,17.0561650788558,17.5151690499798,17.3563327617104,17.4823973933241,17.3999443961095,17.3653396389724,14.836525629895,15.1300697932014,15.8864473473469,15.998696054281,15.1626592630919,15.2738446143027,-1.92557861085275,-8.79639474786743,1.41281960113085e-18,6.30983463795375e-17
"2534",104,"sp|Q8IWL1|SFPA2_HUMAN",21.9138289932894,22.0497856894469,22.4317660327827,22.5518947982355,22.6894258353627,22.5153315934943,22.6417652339055,19.9483031843679,20.1842381832344,20.788524249008,20.6011759330995,19.2955304573183,19.3453501175803,-2.39086800531204,-8.79265833298971,1.46062137541046e-18,6.41977871192313e-17
"2508",78,"sp|P00568|KAD1_HUMAN;sp|Q9Y6K8|KAD5_HUMAN",25.5020714440033,25.4572339765979,25.055978337624,25.1709938539791,24.0931460753919,24.0540465626651,26.2594000954757,22.1119668601369,22.1628200185751,22.2770988024435,22.3559300168437,22.1778091631623,22.3282657368744,-2.86290593007341,-8.75184482814919,2.09892879203864e-18,9.08114660180469e-17
"1628",69,"sp|Q96P44|COLA1_HUMAN",16.7197868104683,16.6169492182462,17.6312724935274,17.7246089298344,17.366663782729,17.2714532003095,18.642443961865,11.5347875483469,11.5221973862003,13.7781078367789,13.9587555433379,13.7524919911211,13.7884285954195,-4.35812516338168,-8.7210372639884,2.75664688207995e-18,1.17433157176606e-16
"103",103,"sp|Q9NZN4|EHD2_HUMAN",23.233387404635,23.3493396833191,23.9997144834458,23.8695627370662,24.1481973014214,24.1716427179385,22.8290084546847,20.6281154650947,20.5565435678547,21.6823790515575,21.7598519145923,21.0810734455493,21.1177244357726,-2.51137530097313,-8.66677864010491,4.44518002076442e-18,1.86495507234798e-16
"1342",112,"sp|P35606|COPB2_HUMAN",19.3142790286922,18.9221442367371,18.658448920624,18.7072965322263,18.7759845907641,18.6150824370002,18.9698526736946,20.3718407714784,20.3272037189208,20.0060206064835,19.8436522946672,20.2563217556921,19.9959927286515,1.27730248372141,8.63024932620962,6.12183794147376e-18,2.53005511342401e-16
"1448",109,"sp|Q9NPY3|C1QR1_HUMAN",16.6374741231686,16.7991123238838,17.9464954961217,18.0781581438026,17.4235241495276,17.7145172605093,17.3159435743699,13.7860332613795,13.5283105089783,14.818558979864,15.0584839203826,14.5204449735493,14.7437969302291,-2.9733685602158,-8.60976074667677,7.32132146813558e-18,2.98128516842168e-16
"947",53,"sp|P23743|DGKA_HUMAN",13.5434002339115,14.607957221153,14.1631355591396,13.8982720331337,15.2269738305554,15.6910851665929,13.4555004915288,17.7213241610979,17.4937812533398,17.0189518375508,16.9590923009239,17.3505271947538,17.4032216995925,2.93279828791596,8.54452653765051,1.29064304603585e-17,5.17940665865691e-16
"1626",67,"sp|Q9H0S4|DDX47_HUMAN",14.0290818535144,14.3564126951745,13.2925265173123,13.3496604375346,14.354585457437,14.3067941881166,13.5917351696957,16.6223507801133,16.7842827397391,15.8252041836176,15.7767548705209,15.809574161983,15.6324910626612,2.17573718012394,8.47061261783619,2.44105780332411e-17,9.62925851571076e-16
"1712",47,"sp|Q08722|CD47_HUMAN",18.7001329833579,18.3495909532112,19.1279163101857,18.8949530783761,18.4923426253288,18.4117148161836,19.3426952864006,17.3165024645263,16.7459808293541,17.3302847296489,17.3630073036335,16.7321541331012,16.5877063943628,-1.74147542914276,-8.46928491909588,2.46904064505404e-17,9.62925851571076e-16
"1720",55,"sp|Q8TDB8|GTR14_HUMAN;sp|P11169|GTR3_HUMAN",18.8857470264225,17.8954926235574,18.3297437242957,18.0785034631919,18.466650263051,18.6856639860482,19.1654184712005,20.5221859700479,20.634548373212,20.6524708533649,20.4862627035514,19.9021488704563,19.985428246661,1.86020687295979,8.44710358887179,2.9861874732624e-17,1.14001048758566e-15
"2769",113,"sp|O00193|SMAP_HUMAN",15.0366892000186,15.3662102149385,15.1975862187299,15.6533259850198,15.4359129125,15.7277405299661,16.1893895102848,17.6597629220058,17.3897407812946,16.7509567939802,17.3313743544718,18.0391688246855,17.7522529196289,1.96720997185134,8.4463528206656,3.00544476683832e-17,1.14001048758566e-15
"350",11,"sp|Q15599|NHRF2_HUMAN",18.5889385957139,18.7629770840953,19.9334862898562,20.0944221735267,19.9405688281154,20.0160650008096,19.0209001176815,15.8223677184548,15.9692770399043,16.8813548686952,16.1589394089267,16.9391247942214,17.1930483698648,-2.98949597973565,-8.41796238400816,3.8308873814852e-17,1.43347664315304e-15
"383",44,"sp|O15347|HMGB3_HUMAN",17.3543987470341,17.0836422757571,16.7473310917108,16.206512453591,16.7752670939309,16.2658650626133,16.1548635369377,18.9020005655437,19.0717610485857,18.1077597512477,18.4151060117487,18.7771154515783,18.6893958208284,1.99417283183252,8.35949385335478,6.29879074139341e-17,2.32551354172245e-15
"519",70,"sp|Q03001|DYST_HUMAN",19.817234973172,19.4341335776073,19.6333447103001,19.597723171928,20.0157318021399,20.2503016431911,19.3914012405626,20.9368226077791,20.9665857486506,21.0595265514057,21.1328491884348,21.4615730335371,21.4031366692975,1.43163072929885,8.30200579588241,1.02368211813615e-16,3.72970498041972e-15
"2034",56,"sp|Q01813|PFKAP_HUMAN",18.5883867996706,18.4558573844876,18.3481588649268,18.4965618515618,18.8475011500461,18.5601336129364,18.7113187210575,19.7499809469515,19.8280176156578,19.5355120495432,19.760893704978,19.4779995105629,19.3500356290713,1.04402144936389,8.22539710426633,1.94545219240845e-16,6.99604820880391e-15
"2658",2,"sp|Q9Y2D5|AKAP2_HUMAN",19.2975796500847,19.553165999856,20.0259199207965,19.8091735548392,20.5100761314019,20.4466666841088,18.9726214866804,17.0240047957825,17.3543079841139,18.1660150582925,17.8309449707966,17.4691245555581,17.5611916580003,-2.22279012847153,-8.22056614887279,2.02544732188688e-16,7.19033799269841e-15
"252",26,"sp|P27169|PON1_HUMAN",21.3491696853727,21.3744278248138,21.0132537208234,21.2305272365483,20.5684719581216,20.4312018170505,21.6541632996039,19.0297348637026,19.0666747202379,19.3090392899331,19.6717718410312,19.4557842770579,19.4657375957753,-1.75225466710529,-8.21899702370283,2.05212135496931e-16,7.19281523026584e-15
"2287",83,"sp|Q9NYU2|UGGG1_HUMAN",19.5098208874086,19.8445673671945,19.4510668344338,19.6354819591716,19.6305635069558,19.6698505530216,19.2534731656029,20.4346819469474,20.4509731349176,20.5392335454394,20.6101341095979,20.7668181452859,20.7370319704077,1.01606810617797,8.21735877585764,2.08033994166375e-16,7.20057662308366e-15
"1258",28,"sp|P02774|VTDB_HUMAN",24.0625372352821,24.0923470919137,24.2520456008061,24.1822220985079,23.7530982493328,23.813398862023,24.4161134189567,22.3087319607972,22.2726877974808,22.5785483393351,22.6094110342885,23.0124225771159,22.9634442361333,-1.44564563345772,-8.1384113677011,4.00498071397343e-16,1.36911007370277e-14
