"sp|P62805|H4_HUMAN","9","9","578.55","0.0281320269662853","0.999772304876321","3.36849750887593","0.618602181766938","1;4","2","Cancer","Control","11471","Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2; TOPep_Count=6 ","3196843.24928992","11048910.8421827","13747138.2968986","24875218.5984145","2586789.85727757","1487923.57205414","12233810.7879642","2212096.03154995","34518787.1501933","6721525.20926384","17103367.7851055","60707091.3058064","1314165.99968995","3762079.28777751","1904231.80275832","928422.209315517","7002578.70530961","539618.862240212","2984927.71134252","12544848.9651099","13843398.085259","2288598.47233205"
"sp|CATG_HUMAN|","4","4","189.95","0.0310485083422709","0.999772304876321","2.07958431812533","0.60130943267147","4","1","Cancer","Control","29272","; TOPep_Count=16 ","150619.968810842","577043.909745007","76953.0175459405","757760.492792342","536764.694454104","134765.047559591","636469.15176015","95496.7267165862","371932.408314308","189819.151827227","720574.087014032","311179.507214462","180101.678648474","170811.932365396","13928.8178229202","65302.0232595688","44269.1743599878","112080.832583689","299822.894172236","719745.207977933","84901.1186954815","136075.392304432"
"sp|O94886|CSCL1_HUMAN","7","7","327.42","0.0311941718438087","0.999772304876321","1.16901166200004","0.600480384476336","1;2","2","Cancer","Control","93660","CSC1-like protein 1 OS=Homo sapiens GN=TMEM63A PE=2 SV=3; TOPep_Count=36 ","4875693.94696119","4000374.94722668","4850902.99153598","3687533.79256769","3436164.48553345","4044108.23277262","3846777.4793313","3165013.88401135","2851046.14650359","3727434.29771204","3818907.85790759","3475861.59553237","2769071.0896004","3381875.04726133","3063375.20213423","3514684.85876571","2493428.06511336","2735943.02982745","3684903.93552818","4324838.2297376","3196697.68498847","3469459.27597437"
"sp|O60256|KPRB_HUMAN","1","1","31.07","0.0321018229983294","0.999772304876321","4.3948404437886","0.595383693711016","4","1","Cancer","Control","41410","Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens GN=PRPSAP2 PE=1 SV=1; TOPep_Count=26 ","1789.7511617822","43502.0606049225","34932.8075790218","9817.17430081625","1508.76772251957","855.121112795473","68.8316701129622","1718.32341087236","3326.34650016017","73206.3333622292","203949.961435605","19234.5892942054","2054.75921875877","41823.5306487982","9063.32451385917","1921.26771891202","0","0","13741.394856459","6087.48815453626","0","0"
"sp|Q96SL4|GPX7_HUMAN","2","2","97.3","0.0351724405704462","0.999772304876321","20.7660697138749","0.578968198450508","4","1","Control","Cancer","21265","Glutathione peroxidase 7 OS=Homo sapiens GN=GPX7 PE=1 SV=1; TOPep_Count=12 ","6556.86805652502","121.860532768814","2691.57179225074","378.642752787478","7141.82737639042","2291.51494396805","12691.5482030795","2705.03880253054","1734.56412245828","0","24508.0702200174","0","43328.2297188131","4571.51883763635","5654.91701832806","1521.35060532003","389.470049088386","95643.6240667877","4569.49660712016","857734.896867254","19126.9685821907","19979.2362885993"
"sp|Q9ULH0|KDIS_HUMAN","2","2","68.08","0.0363848077839911","0.999772304876321","1.34307252697747","0.572810349500448","1","1","Cancer","Control","198127","Kinase D-interacting substrate of 220 kDa OS=Homo sapiens GN=KIDINS220 PE=1 SV=3; TOPep_Count=100 ","109682.172617533","222353.113814758","222620.359385887","216886.869226964","230776.604030379","156533.020177108","176857.10020807","148864.858937135","141811.498401519","170097.595677935","284151.876126748","149137.283998221","61907.2210309628","216027.38134208","175262.764937381","219149.221681204","96449.8970242395","149924.239354152","190922.707702229","111766.191829855","89775.5469687499","72316.9025481836"
"sp|O60313|OPA1_HUMAN","14","14","610.32","0.0375090872634767","0.999772304876321","1.18158997326648","0.567250418199503","2","1","Control","Cancer","112242","Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1 PE=1 SV=3; TOPep_Count=67 ","1877757.72327812","3828403.19457932","2172887.53084978","2386998.12630838","2052798.83033885","2102596.53065974","3341521.10616034","2687402.4906517","2903593.78215603","2963389.06791677","1892683.15918021","3436323.84447802","2908995.61464935","3361786.17243635","3121190.8279827","2784317.79938815","3160268.02143942","3710441.35793367","3647538.38763924","3045391.1565975","2749228.54769669","2671688.96022339"
"sp|P61026|RAB10_HUMAN","6","4","415.67","0.0379879475663267","0.999772304876321","1.39791580854056","0.564924477024978","1;2;4","3","Cancer","Control","22866","Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1; TOPep_Count=17 ","844306.921486546","1480482.24466392","1513672.41612492","2106767.24098439","1123757.37813888","1616248.30468521","1371574.36435094","887549.882565246","1462535.17828431","1379968.50517403","921978.722910685","2631860.80183699","728794.097042141","1241169.48041072","896203.511627691","1290099.42065399","639289.732072641","1244179.77548548","1268155.93008234","1860221.35497046","639659.497634245","529462.732651076"
"sp|P02549|SPTA1_HUMAN","33","33","1554.19","0.0422628905818107","0.999772304876321","1.93326748943187","0.545188158618417","1","1","Cancer","Control","281150","Spectrin alpha chain, erythrocytic 1 OS=Homo sapiens GN=SPTA1 PE=1 SV=5; TOPep_Count=163 ","237844.807565406","630257.023008791","1865042.97869923","1244707.24119931","593658.690144556","883149.26083017","722187.756911069","424580.982621072","374838.188351333","448036.769670771","1157417.56255697","2823228.63102289","158523.151995766","1202520.25725271","451149.094721213","387946.435402576","227363.75689761","1077661.77110339","645753.038013267","480945.256187946","131896.328140725","152335.016474726"
"sp|Q6UW68|TM205_HUMAN","1","1","27.47","0.046159918771041","0.999772304876321","1.26803197162809","0.528632534321207","1","1","Cancer","Control","21580","Transmembrane protein 205 OS=Homo sapiens GN=TMEM205 PE=1 SV=1; TOPep_Count=6 ","527672.738463818","829219.747976383","619846.832181789","486250.793357793","553205.649043154","631983.578078392","693312.238844862","577920.541586951","451763.604252585","558424.576735505","551908.907477114","1025443.90394862","618849.604871594","496959.619587768","281399.181445342","587516.44367852","269183.95833889","354062.04711895","414873.800040003","653327.932279921","600550.873413936","656743.833368848"
"sp|P23284|PPIB_HUMAN","8","8","487.32","0.0467693485331061","0.999772304876321","1.59250193176689","0.526154023280984","1;2;4","3","Cancer","Control","23896","Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2; TOPep_Count=16 ","1909821.99881066","1763725.69055245","3793982.71188438","8089443.5316549","1851450.83571779","1778161.19755299","2656008.73621722","1743608.55079512","2906010.3342743","2714647.68478986","1540074.50595377","3900096.04163132","699714.475829435","1937438.91871159","1959870.79672541","1872687.18766991","2036725.2665146","1133464.17063984","2937968.59367652","2861245.38414642","1211684.8974909","1479493.23985402"
"sp|Q8IY21|DDX60_HUMAN","1","1","23.81","0.0473276840019662","0.999772304876321","2.37233122980965","0.523907957379397","1","1","Cancer","Control","199833","Probable ATP-dependent RNA helicase DDX60 OS=Homo sapiens GN=DDX60 PE=1 SV=3; TOPep_Count=104 ","15413.2938354696","84272.6637462852","96562.9569950735","123484.152786595","44359.5765292093","8808.94138736197","65564.5521784408","17471.9690396647","20228.4261452129","72754.6911286092","31439.9582295134","8425.99275014884","4103.0932790594","31784.3526128131","24806.0375928272","15450.8269892002","14083.9266458614","4109.61060574645","58204.3820898031","33801.0162559644","13204.021914057","7277.13022445036"
"sp|Q9HCC0|MCCB_HUMAN","1","1","65.81","0.0473571712233363","0.999772304876321","2.46760072325402","0.523789982476899","3","1","Control","Cancer","61919","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1; TOPep_Count=34 ","231888.508904061","1281839.72705309","824384.97193976","2687.27243313941","31027.6928165728","25581.2628815035","549024.25011495","578844.811199159","151143.39764635","0","52566.2872675573","324870.92055628","726086.73164672","1445648.51189223","1463197.3956231","279235.340287223","684339.12307903","583834.302211875","844813.754751056","1013054.63490887","787887.476365148","507990.774292934"
"sp|P59665|DEF1_HUMAN","4","4","169.74","0.0482605743897251","0.999772304876321","2.17633928729011","0.520206434924536","4","1","Cancer","Control","10647","Neutrophil defensin 1 OS=Homo sapiens GN=DEFA1 PE=1 SV=1; TOPep_Count=5 ","3921379.21882496","46173677.5921932","41817487.7492002","29030031.4089985","38667381.1402502","6331576.55282884","26536712.8290944","7192200.01549031","22895556.6558947","24102833.1285824","25012072.937622","90534276.6380073","3689219.21397377","28033196.1824415","11950698.370936","6068089.08550412","19924590.7222464","7062109.76444633","32058654.1446847","25443209.4813402","2147049.7220631","2317544.97981157"
"sp|O60674|JAK2_HUMAN","5","5","218.08","0.0501272275413337","0.999772304876321","1.36637756141148","0.512985278448594","1;2","2","Control","Cancer","132240","Tyrosine-protein kinase JAK2 OS=Homo sapiens GN=JAK2 PE=1 SV=2; TOPep_Count=71 ","414582.814714355","442862.014271287","473072.357646135","323506.809712811","453528.780016522","325265.53212785","284922.865329108","401542.505034272","216622.057192213","601475.477711493","366479.835701699","288770.725166942","623088.81819131","530279.368344679","193793.710062839","632051.26612982","539585.535989261","670383.286806838","380191.469367116","713649.043875729","470257.681909584","476110.656549948"
"sp|Q9HAV0|GBB4_HUMAN","2","1","117.51","0.0503388320687104","0.999772304876321","3.23048978346188","0.512181754112671","4","1","Cancer","Control","38395","Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens GN=GNB4 PE=1 SV=3; TOPep_Count=14 ","2370.72097924263","32655.3614018812","13246.9380305757","262338.184482111","7435.19184481068","4650.91943400341","22566.1537950212","2269.72293168926","12494.1837852386","40929.81339594","108516.765735628","19906.1679428414","2486.75797334793","10127.6584727339","7101.25634381189","4565.98451843862","2359.17183394218","2458.07404267279","12152.7298153473","92727.8066286481","926.237259884473","1652.5952935839"
"sp|P14780|MMP9_HUMAN","4","4","155.3","0.0519476224587159","0.999772304876321","6.47972073244315","0.506168993460069","2","1","Cancer","Control","79603","Matrix metalloproteinase-9 OS=Homo sapiens GN=MMP9 PE=1 SV=3; TOPep_Count=37 ","63610.0996652313","71992.5434472227","23451.9565080432","149152.408739754","35208.0924082104","11280.9113048061","62992.1342719859","52982.409393983","145999.502701749","19075.7598078902","223651.834653451","1727915.11481261","79674.6642701083","28884.4240496749","47511.873541084","15334.3207430645","39435.3784987042","9435.99426703134","33744.7416083166","35679.0396161386","16699.8549168577","26344.6001477747"
"sp|Q9BRF8|CPPED_HUMAN","1","1","90.77","0.0533538686496218","0.999772304876321","248.65105752033","0.501047821267975","4","1","Cancer","Control","35979","Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens GN=CPPED1 PE=1 SV=3; TOPep_Count=19 ","558.377072090714","0","28.7006525255113","1000.99254959984","1491.55415167034","24.4564379602436","0","38.4957404165372","0","178.195315972309","297387.616560759","0","0","0","0","826.58088905239","0","0","0","181.218258207116","0","0"
"sp|Q9NXC5|MIO_HUMAN","2","2","53.28","0.0537243463090666","0.999772304876321","1.27859654149145","0.499718777876881","2","1","Cancer","Control","100343","WD repeat-containing protein mio OS=Homo sapiens GN=MIOS PE=1 SV=2; TOPep_Count=56 ","44174.444302533","31866.6040192418","37659.2383953111","32156.7068573398","41155.2425573547","37680.2087201889","38840.6732062989","29071.432616421","20374.1067522424","50940.3711187733","42247.1503027228","32449.8629853914","22563.6889264155","28067.9895455725","25229.1911681445","32371.307602679","14537.3984946137","18496.9721977888","50426.0391724225","75042.7621792885","11488.5568852271","7646.85628782405"
"sp|P29122|PCSK6_HUMAN","11","11","642.03","0.056084943149095","0.999772304876321","1.22362807084548","0.491439308820319","1;2","2","Cancer","Control","109655","Proprotein convertase subtilisin/kexin type 6 OS=Homo sapiens GN=PCSK6 PE=1 SV=1; TOPep_Count=50 ","2293138.4788316","2428570.6534727","1827315.41222057","1355522.13791458","2572725.02109375","2600100.02783332","1743573.02799948","2002090.17839303","1715104.97992475","2123388.07250013","2370170.50101903","1581959.51118357","1395927.18598193","1542807.94402451","1294483.62489745","2883651.52068213","893699.92284268","2237612.58418061","1678195.28464846","1472239.99957112","1480405.57907277","1883734.70965225"
"sp|O75874|IDHC_HUMAN","5","5","218.27","0.0575088688955137","0.999772304876321","1.83277996790836","0.486596381178851","2;3;4","3","Control","Cancer","47026","Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2; TOPep_Count=29 ","113788.955496602","180981.472883781","280396.07059307","3361.78958068476","68288.9582127095","29324.3882760628","123596.739572887","51656.974419269","105090.350417077","221813.506144209","46661.6018470461","142637.445985672","243912.239948692","130246.393945744","272286.020322303","42768.305048734","491991.464600708","170740.286870609","139031.471049299","252896.462769824","204162.237669156","140720.686967651"
"sp|Q9H0U4|RAB1B_HUMAN;sp|P59190|RAB15_HUMAN;sp|Q15286|RAB35_HUMAN;sp|O95716|RAB3D_HUMAN;sp|P20336|RAB3A_HUMAN;sp|P20338|RAB4A_HUMAN;sp|Q14964|RB39A_HUMAN;sp|Q6IQ22|RAB12_HUMAN;sp|Q86YS6|RAB43_HUMAN;sp|Q96E17|RAB3C_HUMAN;sp|Q9H082|RB33B_HUMAN","13","8","666.73","0.0585887413126103","0.999772304876321","1.89788201534772","0.482995886177572","1;2;4","3","Cancer","Control","22439","Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1; TOPep_Count=17 ","804318.38713957","1653077.99344511","2180970.27166382","9587738.4657213","2171822.3186849","1309205.33894756","1823475.4673725","730300.878614916","2150261.02841238","2311227.28279176","2200104.9131673","2943668.82973412","812552.531482833","1569246.2476387","1349617.39860182","1608133.20007881","1333547.95203728","1338508.63937864","1960389.58491991","2330460.78989563","365421.252945484","445938.635262323"
"sp|Q9UPN3|MACF1_HUMAN","136","132","6828.37","0.0588176707362211","0.999772304876321","1.4524399080621","0.482240387919311","1;2","2","Cancer","Control","843144","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens GN=MACF1 PE=1 SV=4; TOPep_Count=473 ","3348095.98715001","4746261.64123679","14352809.3296498","4767112.48624395","3320490.52203918","4343379.75856534","7752786.33025953","3372851.64407437","3769864.57091124","5343827.55150925","5043960.41289842","6453938.34446913","6292052.63769459","2689728.00391627","2939420.5475884","4255854.84232283","2699128.63707","4079544.63709909","2905031.02066244","4721033.77676689","4175085.80269261","3463507.16450172"
"sp|Q9Y376|CAB39_HUMAN","2","2","74.43","0.059149108914284","0.999772304876321","3.64858641249038","0.481151351829589","4","1","Cancer","Control","40126","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1; TOPep_Count=26 ","10935.6402940749","95393.4422462191","23705.7417239503","360414.998168561","10079.4362571865","3844.68012158182","116871.321825775","15592.2074142811","61886.6525886842","54293.6397392954","372877.311813982","25571.3046128242","8090.32946207529","13025.6095012535","34529.1843430311","1978.72935639893","42898.0680480083","1507.39084029643","62184.3965160566","89748.5452714325","4640.02864604516","4391.43819164722"
"sp|P78509|RELN_HUMAN","2","2","53.93","0.0613030406830909","0.999772304876321","2.66445287856681","0.474207528653164","1","1","Cancer","Control","395091","Reelin OS=Homo sapiens GN=RELN PE=1 SV=3; TOPep_Count=126 ","44247.4735413159","1599.69084299566","126053.318383285","18771.5147145233","24049.111031449","80293.0757374092","67897.3261211717","41648.9694603947","86895.3184475667","122739.12877201","50026.4114969647","119870.511800002","3225.41312686388","27793.7590616709","6348.39360076956","11150.7603667474","36157.8835997092","13524.8818488369","53577.7988613302","53048.7324450202","31378.6444345378","9026.02050881101"
"sp|Q9H1K0|RBNS5_HUMAN","1","1","26.4","0.0624479703665247","0.999772304876321","1.24708590132741","0.470607554858099","2","1","Control","Cancer","89724","Rabenosyn-5 OS=Homo sapiens GN=RBSN PE=1 SV=2; TOPep_Count=40 ","0","36864.8910735596","0","0","19818.462007006","48717.4390692666","13858.9928903314","6424.38744134205","0","111973.409497926","38767.1326803058","6517.15445760097","29430.5329784846","6804.90682690305","15641.7910665619","48428.7207318915","9215.46836635771","125692.835027987","18200.0332894786","12523.8685812744","9661.49792122998","18444.3584360471"
"sp|P31949|S10AB_HUMAN","2","2","153.68","0.0643641014294501","0.999772304876321","1.90894952516088","0.464717403433051","4","1","Cancer","Control","11958","Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2; TOPep_Count=6 ","82492.2368616371","300381.428005397","542607.442094732","534108.207450515","1023487.02311121","525138.413359371","281748.418216077","113279.203518515","289132.640978139","197085.737764249","753993.821843554","874646.343556932","75555.2992363191","224236.076837678","96962.4349045139","710764.385593825","286266.815322846","322512.675000423","157144.427051135","244628.117884737","255080.133977429","35722.8757431831"
"sp|Q63ZY3|KANK2_HUMAN;sp|Q14678|KANK1_HUMAN","5","4","220.81","0.0673884426334865","0.999772304876321","1.44645894362279","0.455745506713064","2","1","Cancer","Control","92027","KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens GN=KANK2 PE=1 SV=1; TOPep_Count=48 ","237362.436579251","817078.810931302","503134.942283005","442659.996622249","263422.943036354","474057.355523656","638910.07618877","263384.59916943","371008.798184158","746503.168899376","342787.105605874","236402.297598884","49371.0339435463","478185.03542241","404314.938847984","258064.470909903","70509.210950579","302139.47074477","733953.753469964","405926.799587678","186387.184838043","185732.735569093"
"sp|P24557|THAS_HUMAN","12","12","671.09","0.0681362856725913","0.999772304876321","1.9310514332803","0.453585315972466","1;2;3;4","4","Cancer","Control","61274","Thromboxane-A synthase OS=Homo sapiens GN=TBXAS1 PE=1 SV=3; TOPep_Count=32 ","789009.720952539","4887889.19264847","6885570.29712907","8543151.17670848","1436583.58905706","777954.427890097","7126311.27459202","810875.37530744","1485237.86131523","6738639.94158487","2502822.26295386","3742374.13636196","550354.273108672","335208.969065577","4603624.83186898","901179.853231475","688228.570498312","677987.814076909","6741869.31843903","3465990.29489842","1037520.54584894","730989.671820213"
"sp|Q15629|TRAM1_HUMAN","3","3","132.85","0.0681523854401214","0.999772304876321","1.3293359016846","0.453539056887262","1","1","Cancer","Control","43326","Translocating chain-associated membrane protein 1 OS=Homo sapiens GN=TRAM1 PE=1 SV=3; TOPep_Count=12 ","194352.688337805","220668.476485281","466751.297483369","317355.769526392","288726.757683012","295462.866150265","202928.696506025","182328.225292489","235642.41213823","200829.065003401","467332.058928424","211220.560546171","82430.3453543278","269328.828841942","210744.505214764","240281.657409566","154986.58948896","208855.706961457","223372.568205021","327066.36922373","165441.732055032","175912.290264441"
