"10","sp|P60842|IF4A1_HUMAN","4.522670e+05","5.013169e+05","6.889688e+05","6.665263e+05","9.062404e+05","8.933234e+05","2.474908e+05","3.479936e+06","3.100925e+06","2.802949e+06","3.038900e+06","2.947407e+06","3.181632e+06","1.24341847503154e-09","3.23557008345823e-07"
"11","sp|Q15637|SF01_HUMAN","2.288102e+04","3.133350e+04","5.203117e+04","4.244473e+04","6.381921e+04","6.315864e+04","6.823589e+03","2.664743e+05","2.995858e+05","2.995447e+05","2.466576e+05","2.577879e+05","2.833545e+05","1.32702919680376e-09","3.23557008345823e-07"
"12","sp|P63244|GBLP_HUMAN","1.412690e+06","1.634343e+06","3.728278e+06","2.893804e+06","2.892274e+06","3.442902e+06","1.046266e+06","1.233749e+07","1.316373e+07","1.393360e+07","1.225116e+07","1.367415e+07","1.139934e+07","1.37977402279669e-09","3.23557008345823e-07"
"13","sp|Q15084|PDIA6_HUMAN","3.517578e+06","3.855347e+06","5.437642e+06","4.768895e+06","1.153894e+07","1.280101e+07","1.793211e+06","5.482087e+07","4.963127e+07","4.512988e+07","4.338656e+07","5.097820e+07","5.169721e+07","2.31865012797539e-09","5.01898573855597e-07"
"14","sp|P07237|PDIA1_HUMAN","9.459706e+06","1.130152e+07","1.210000e+07","1.209647e+07","1.785789e+07","1.745592e+07","4.164288e+06","6.825469e+07","6.926562e+07","5.792790e+07","5.927219e+07","6.561194e+07","7.051785e+07","3.1556468988367e-09","5.92484649937787e-07"
"15","sp|P07195|LDHB_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q9BYZ2|LDH6B_HUMAN","4.572546e+06","4.777487e+06","7.102101e+06","5.380918e+06","6.517622e+06","6.035206e+06","3.267586e+06","1.601203e+07","1.554386e+07","1.494575e+07","1.654432e+07","1.751251e+07","1.715299e+07","3.15823374167264e-09","5.92484649937787e-07"
"16","sp|Q7L1Q6|BZW1_HUMAN","2.044335e+04","2.014286e+04","4.532178e+04","4.793742e+04","6.625553e+04","6.279667e+04","2.156523e+04","2.719823e+05","2.685037e+05","2.487260e+05","2.482082e+05","2.147908e+05","2.341409e+05","3.60004089338695e-09","6.3315719212443e-07"
"17","sp|Q8WTW3|COG1_HUMAN","3.316777e+04","3.151881e+04","5.104058e+04","4.931887e+04","6.209477e+04","7.536808e+04","4.189371e+04","1.673421e+05","1.972394e+05","1.721670e+05","1.800297e+05","1.872679e+05","1.635270e+05","4.83896620415886e-09","8.00991229323707e-07"
"18","sp|Q8TDZ2|MICA1_HUMAN","9.242714e+04","1.117048e+05","8.841926e+04","9.644442e+04","1.706087e+05","1.631827e+05","2.273379e+04","4.990650e+05","4.900605e+05","5.029113e+05","5.774042e+05","4.785952e+05","4.836405e+05","5.16472778247857e-09","8.0741910999415e-07"
"19","sp|Q6FI81|CPIN1_HUMAN","1.448790e+04","2.337923e+04","3.142772e+04","3.327314e+04","8.232190e+04","9.466816e+04","6.784171e+03","3.279431e+05","3.020836e+05","3.603653e+05","2.852066e+05","3.616779e+05","3.331668e+05","6.00153192976854e-09","8.88858465808878e-07"
"20","sp|P36578|RL4_HUMAN","4.546142e+05","5.408141e+05","1.149536e+06","8.679287e+05","1.431505e+06","1.435836e+06","4.000265e+05","4.197973e+06","3.986330e+06","4.364747e+06","4.302565e+06","4.787673e+06","4.775669e+06","6.43755574515838e-09","9.05764093343784e-07"
"21","sp|P23396|RS3_HUMAN","6.123929e+05","7.654534e+05","1.319155e+06","1.020070e+06","1.791880e+06","1.851392e+06","2.787657e+05","6.698298e+06","6.424132e+06","6.910188e+06","7.168890e+06","6.822179e+06","6.967020e+06","6.85986466036384e-09","9.19221864488754e-07"
"22","sp|P78417|GSTO1_HUMAN","2.221635e+06","2.755334e+06","3.117489e+06","2.975270e+06","2.957595e+06","3.034096e+06","2.235680e+06","6.158989e+06","6.105723e+06","5.700130e+06","5.470604e+06","5.481695e+06","5.504248e+06","8.29878713860873e-09","1.0141942648215e-06"
"23","sp|O00182|LEG9_HUMAN;sp|Q6DKI2|LEG9C_HUMAN","1.719924e+05","2.338406e+05","1.842428e+05","2.205490e+05","3.185218e+05","2.472826e+05","2.003556e+05","6.241553e+05","6.431848e+05","6.182021e+05","6.530191e+05","5.939356e+05","5.825942e+05","8.91861052009028e-09","1.0141942648215e-06"
"24","sp|Q08211|DHX9_HUMAN","9.719082e+05","1.155773e+06","2.071241e+06","1.749031e+06","2.570298e+06","2.621620e+06","7.011985e+05","7.606105e+06","7.043175e+06","6.982340e+06","7.463779e+06","8.418329e+06","8.365656e+06","9.00829748315893e-09","1.0141942648215e-06"
"25","sp|P62269|RS18_HUMAN","3.275137e+05","3.011593e+05","9.169470e+05","7.624021e+05","9.370686e+05","1.114553e+06","2.024362e+05","3.653273e+06","3.657135e+06","3.660937e+06","3.276119e+06","3.232928e+06","3.143690e+06","9.01025466259327e-09","1.0141942648215e-06"
"26","sp|Q14683|SMC1A_HUMAN","2.103248e+05","2.342662e+05","2.966610e+05","2.492596e+05","4.309890e+05","4.434822e+05","1.764885e+05","1.092780e+06","9.600745e+05","1.126849e+06","1.170700e+06","1.113884e+06","1.063422e+06","9.78574004955783e-09","1.03594845712996e-06"
"27","sp|Q92520|FAM3C_HUMAN","8.635807e+03","1.235070e+04","1.081696e+04","8.643977e+03","5.147432e+04","7.592567e+04","3.159815e+03","2.577408e+05","2.705651e+05","2.616847e+05","2.740124e+05","2.037878e+05","2.682166e+05","9.93980395966911e-09","1.03594845712996e-06"
"28","sp|O00567|NOP56_HUMAN","1.057447e+05","1.240400e+05","1.477702e+05","2.833122e+05","4.033896e+05","4.832790e+05","5.536455e+04","1.619566e+06","1.386194e+06","1.427174e+06","1.265448e+06","1.473324e+06","1.435995e+06","1.17761705928425e-08","1.14280885552479e-06"
"29","sp|P48637|GSHB_HUMAN","5.618841e+05","7.189519e+05","7.857075e+05","5.911186e+05","8.195759e+05","7.709585e+05","4.168898e+05","1.690150e+06","1.754693e+06","1.856762e+06","1.911450e+06","1.619452e+06","1.696343e+06","1.17773478358987e-08","1.14280885552479e-06"
"30","sp|Q9UMS4|PRP19_HUMAN","1.256403e+05","1.379354e+05","2.411386e+05","1.880970e+05","5.144919e+05","4.594062e+05","5.654814e+04","2.033426e+06","1.895838e+06","1.865884e+06","1.594450e+06","1.659572e+06","1.605365e+06","1.40992544034866e-08","1.32251006304704e-06"
"31","sp|P55327|TPD52_HUMAN","2.362181e+05","2.202106e+05","2.475421e+05","2.479074e+05","4.185581e+05","3.836080e+05","1.078268e+05","2.729952e+06","2.481833e+06","2.217459e+06","2.250979e+06","2.386171e+06","2.496211e+06","1.46024286205808e-08","1.32552368188111e-06"
"32","sp|Q9H9B4|SFXN1_HUMAN","1.589469e+05","1.947265e+05","3.021101e+05","2.490810e+05","4.291536e+05","3.655682e+05","1.473413e+05","1.666075e+06","1.367673e+06","1.270113e+06","1.411503e+06","1.504594e+06","1.477400e+06","1.56387602399551e-08","1.37523347860106e-06"
"33","sp|P55036|PSMD4_HUMAN","1.155293e+05","1.240637e+05","1.949379e+05","1.259044e+05","2.027966e+05","2.051929e+05","1.162582e+05","8.413997e+05","8.130574e+05","7.305140e+05","6.706412e+05","8.207253e+05","7.878622e+05","1.81125535224672e-08","1.54450683673402e-06"
"34","sp|P46060|RAGP1_HUMAN","1.218180e+05","1.507041e+05","2.818107e+05","2.901063e+05","4.001506e+05","4.260292e+05","6.747226e+04","1.253456e+06","1.324774e+06","1.391799e+06","1.298403e+06","1.051881e+06","1.185626e+06","2.37776752146168e-08","1.91694396238801e-06"
"35","sp|Q9UL46|PSME2_HUMAN","3.380551e+05","3.359571e+05","7.134426e+05","7.101293e+05","8.957168e+05","1.048984e+06","3.303487e+05","3.131470e+06","2.760307e+06","3.674517e+06","3.410860e+06","3.285487e+06","2.990030e+06","2.43110259406866e-08","1.91694396238801e-06"
"36","sp|Q9UKK3|PARP4_HUMAN","2.463088e+04","3.614917e+04","5.280242e+04","5.264462e+04","4.839753e+04","3.251862e+04","1.871925e+04","1.392707e+05","1.330315e+05","1.196783e+05","1.213773e+05","1.379571e+05","1.405447e+05","2.45238033567763e-08","1.91694396238801e-06"
"37","sp|P60174|TPIS_HUMAN","1.092917e+07","1.287721e+07","1.810000e+07","1.478457e+07","2.811473e+07","2.452780e+07","7.271364e+06","7.788905e+07","7.376515e+07","7.560939e+07","7.430376e+07","6.273317e+07","6.277518e+07","2.63250169153048e-08","2.00212425945048e-06"
"38","sp|Q14974|IMB1_HUMAN","4.110076e+05","3.703726e+05","5.020109e+05","4.894860e+05","1.020782e+06","1.039758e+06","3.831016e+05","2.812203e+06","2.704267e+06","2.842946e+06","2.711466e+06","2.292370e+06","2.393903e+06","2.81894577140921e-08","2.07996316430604e-06"
"39","sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN","7.806553e+06","8.856479e+06","1.080000e+07","1.075242e+07","1.895683e+07","1.942530e+07","3.935456e+06","6.201271e+07","5.713050e+07","5.321284e+07","5.739325e+07","5.073830e+07","4.681337e+07","2.90137345605595e-08","2.07996316430604e-06"
"40","sp|Q15008|PSMD6_HUMAN","2.928944e+05","2.409575e+05","3.906371e+05","3.550759e+05","5.769746e+05","4.970589e+05","1.612945e+05","1.501387e+06","1.471007e+06","1.711072e+06","1.345089e+06","1.315097e+06","1.459903e+06","2.95659298408819e-08","2.07996316430604e-06"
"41","sp|P16615|AT2A2_HUMAN;sp|O14983|AT2A1_HUMAN","1.083229e+06","1.617173e+06","2.168100e+06","2.014037e+06","2.609828e+06","2.721781e+06","8.437712e+05","8.907709e+06","9.228771e+06","7.895008e+06","7.112485e+06","8.964972e+06","9.204251e+06","3.91111933843128e-08","2.61642317181007e-06"
"42","sp|O15143|ARC1B_HUMAN","1.118149e+06","1.352342e+06","1.919077e+06","1.381734e+06","2.397288e+06","2.324371e+06","5.187919e+05","8.104405e+06","7.550060e+06","8.563530e+06","8.278278e+06","6.864389e+06","6.626092e+06","3.96460463180198e-08","2.61642317181007e-06"
"43","sp|Q9UJ70|NAGK_HUMAN","2.721496e+05","3.619570e+05","2.935247e+05","2.494156e+05","5.522712e+05","5.170131e+05","9.657494e+04","1.721570e+06","1.549122e+06","1.479438e+06","1.522788e+06","1.309117e+06","1.345363e+06","3.99808800241056e-08","2.61642317181007e-06"
"44","sp|P52907|CAZA1_HUMAN;sp|Q6P3V2|Z585A_HUMAN","3.604303e+05","4.062974e+05","5.965974e+05","6.121307e+05","8.380204e+05","9.566705e+05","2.153716e+05","2.301393e+06","2.111451e+06","2.482560e+06","2.613106e+06","2.246268e+06","2.090869e+06","4.33689709708294e-08","2.70721566814951e-06"
"45","sp|P38646|GRP75_HUMAN","1.900499e+06","2.187946e+06","1.995810e+06","2.143981e+06","3.252492e+06","3.229460e+06","8.948930e+05","9.026842e+06","9.785940e+06","9.419060e+06","1.098255e+07","8.382748e+06","8.641685e+06","4.4208063299826e-08","2.70721566814951e-06"
"46","sp|P30101|PDIA3_HUMAN","7.117740e+06","7.606792e+06","1.080000e+07","1.003559e+07","1.538526e+07","1.360667e+07","3.143053e+06","4.355816e+07","4.431363e+07","4.294074e+07","4.270331e+07","4.078256e+07","3.990453e+07","4.45498380131876e-08","2.70721566814951e-06"
"47","sp|P35606|COPB2_HUMAN","2.454650e+05","2.124440e+05","2.959231e+05","2.685983e+05","4.190717e+05","3.686259e+05","1.083019e+05","2.365059e+06","2.272293e+06","2.139274e+06","1.956296e+06","2.249472e+06","1.894304e+06","4.58824845244703e-08","2.70721566814951e-06"
"48","sp|P55210|CASP7_HUMAN","2.616152e+04","3.462840e+04","5.220867e+04","4.872995e+04","6.198632e+04","5.234985e+04","1.294713e+03","1.802652e+05","1.602422e+05","2.033847e+05","2.109465e+05","1.775139e+05","1.759757e+05","4.61785188596931e-08","2.70721566814951e-06"
"49","sp|P61981|1433G_HUMAN","6.635630e+05","6.389917e+05","1.120877e+06","1.121256e+06","1.396666e+06","1.548345e+06","4.631137e+05","3.500068e+06","3.096986e+06","3.692934e+06","3.753196e+06","3.825706e+06","3.879601e+06","5.003629522062e-08","2.87351295409846e-06"
"50","sp|P13010|XRCC5_HUMAN","5.565203e+05","6.204430e+05","1.097252e+06","8.762070e+05","1.432561e+06","1.266564e+06","2.869134e+05","6.066036e+06","5.789385e+06","4.551844e+06","5.029797e+06","5.143185e+06","5.044960e+06","5.44290645614235e-08","3.0385739262969e-06"
"51","sp|P29692|EF1D_HUMAN","7.487832e+05","9.311307e+05","1.217363e+06","1.119188e+06","2.443073e+06","2.338040e+06","3.192223e+05","5.813771e+06","6.538942e+06","7.151992e+06","6.655061e+06","6.234635e+06","6.748934e+06","5.50701031418414e-08","3.0385739262969e-06"
"52","sp|P35232|PHB_HUMAN","2.026639e+06","2.490331e+06","2.795550e+06","2.643501e+06","3.475384e+06","3.670710e+06","9.274334e+05","8.712107e+06","8.513321e+06","9.758017e+06","7.786454e+06","7.709596e+06","8.724207e+06","5.7736729058451e-08","3.06137249019468e-06"
"53","sp|P36405|ARL3_HUMAN","2.069643e+05","2.037862e+05","4.290577e+05","3.549662e+05","3.178878e+05","3.286571e+05","8.556096e+04","9.408438e+05","9.766964e+05","1.217069e+06","1.119962e+06","1.005176e+06","1.047495e+06","5.89451681868187e-08","3.06137249019468e-06"
"54","sp|Q8TBC4|UBA3_HUMAN","5.121439e+04","1.152586e+05","1.582441e+05","1.784435e+05","2.217216e+05","1.712443e+05","9.991688e+04","7.374323e+05","6.058620e+05","8.006990e+05","8.241465e+05","7.225005e+05","7.571033e+05","6.01122509745171e-08","3.06137249019468e-06"
"55","sp|O75643|U520_HUMAN","2.260987e+05","2.492157e+05","3.573046e+05","2.987416e+05","6.771881e+05","7.316059e+05","9.871659e+04","2.132098e+06","2.191993e+06","2.083361e+06","2.169942e+06","1.959736e+06","1.936774e+06","6.09697495715217e-08","3.06137249019468e-06"
"56","sp|Q9Y5M8|SRPRB_HUMAN","1.297607e+05","1.727172e+05","1.744588e+05","1.484872e+05","2.056071e+05","1.852328e+05","4.215988e+04","1.489713e+06","1.212879e+06","1.374350e+06","1.380762e+06","1.267543e+06","1.212279e+06","6.11435275489996e-08","3.06137249019468e-06"
"57","sp|Q15393|SF3B3_HUMAN","4.378794e+05","5.808343e+05","7.658031e+05","6.472241e+05","9.671060e+05","9.875073e+05","3.062135e+05","2.247587e+06","2.342279e+06","2.464494e+06","2.371533e+06","1.973597e+06","2.245840e+06","6.20107434047964e-08","3.06137249019468e-06"
"58","sp|O43242|PSMD3_HUMAN","3.892523e+05","4.545332e+05","5.236504e+05","5.423079e+05","1.119542e+06","1.096421e+06","2.867087e+05","2.818726e+06","2.627155e+06","2.893247e+06","3.174156e+06","2.468193e+06","2.554307e+06","6.44239536835255e-08","3.12567251147312e-06"
"59","sp|P63208|SKP1_HUMAN","2.552972e+05","2.580447e+05","3.275595e+05","2.916802e+05","3.674149e+05","3.280714e+05","1.906902e+05","8.122987e+05","7.019902e+05","6.821520e+05","7.527947e+05","7.651368e+05","8.549162e+05","6.57965670046783e-08","3.13816168730788e-06"
"60","sp|O60701|UGDH_HUMAN","5.857451e+05","5.839656e+05","9.225388e+05","7.931729e+05","1.029756e+06","1.076874e+06","4.935413e+05","3.488967e+06","4.148894e+06","4.356316e+06","3.623306e+06","4.363517e+06","4.152931e+06","6.71026841964859e-08","3.14553191283173e-06"
"61","sp|P24557|THAS_HUMAN","1.535092e+05","1.958547e+05","2.585274e+05","2.388523e+05","3.970101e+05","3.011426e+05","1.202257e+05","9.349243e+05","8.718412e+05","8.293419e+05","9.340704e+05","8.594922e+05","8.451651e+05","6.81867259000482e-08","3.14553191283173e-06"
"62","sp|Q15293|RCN1_HUMAN","5.621142e+05","5.842850e+05","6.640003e+05","7.942467e+05","1.293310e+06","1.241767e+06","2.163345e+05","3.146207e+06","3.249448e+06","3.273069e+06","3.757252e+06","3.942268e+06","4.041441e+06","7.45942944629474e-08","3.38561846159248e-06"
"63","sp|P07814|SYEP_HUMAN","6.060723e+05","8.505376e+05","1.314899e+06","1.045115e+06","1.732730e+06","1.700996e+06","3.164341e+05","4.241286e+06","3.914098e+06","4.475251e+06","4.630418e+06","4.797528e+06","4.544726e+06","8.0367980317773e-08","3.54098723661076e-06"
"64","sp|O00754|MA2B1_HUMAN","1.433244e+05","1.420080e+05","6.697200e+04","6.727011e+04","1.280490e+05","1.331748e+05","1.269191e+04","5.744921e+05","4.981938e+05","6.381726e+05","6.772434e+05","5.357987e+05","5.953962e+05","8.15050165540701e-08","3.54098723661076e-06"
"65","sp|Q15029|U5S1_HUMAN","1.230068e+05","1.614825e+05","2.343201e+05","2.106557e+05","3.805449e+05","3.277865e+05","6.004055e+04","1.121265e+06","1.126486e+06","1.083547e+06","8.852728e+05","9.826454e+05","8.842518e+05","8.17925267873843e-08","3.54098723661076e-06"
"66","sp|O00231|PSD11_HUMAN","6.854300e+05","7.265604e+05","1.363937e+06","1.103416e+06","1.378354e+06","1.609119e+06","4.700588e+05","4.419168e+06","5.160395e+06","4.118918e+06","3.960486e+06","4.565541e+06","3.918421e+06","8.62767285465932e-08","3.63839762783724e-06"
"67","sp|Q8WYA6|CTBL1_HUMAN","1.783816e+04","3.422976e+04","5.564114e+04","4.582163e+04","9.262543e+04","7.323258e+04","6.640116e+03","3.030412e+05","3.094891e+05","2.703470e+05","3.224289e+05","3.844562e+05","3.141913e+05","8.90126949988767e-08","3.63839762783724e-06"
"68","sp|P13693|TCTP_HUMAN","5.402274e+05","6.673385e+05","1.442121e+06","8.280528e+05","1.524993e+06","1.310053e+06","3.068803e+05","4.245792e+06","4.823700e+06","4.896367e+06","4.422973e+06","3.813055e+06","3.773028e+06","9.05153854897403e-08","3.63839762783724e-06"
"69","sp|P60900|PSA6_HUMAN","9.481491e+05","1.107819e+06","1.697815e+06","1.437000e+06","1.778219e+06","1.425198e+06","5.734077e+05","4.595601e+06","4.086036e+06","3.855730e+06","4.204756e+06","3.584967e+06","3.707471e+06","9.09688793298117e-08","3.63839762783724e-06"
"70","sp|Q9UNH7|SNX6_HUMAN;sp|Q86XE0|SNX32_HUMAN","1.533042e+05","1.592927e+05","3.239488e+05","2.985843e+05","3.311383e+05","3.890625e+05","8.640857e+04","1.034729e+06","9.988190e+05","8.774294e+05","9.198829e+05","1.005622e+06","1.003238e+06","9.26516848147103e-08","3.63839762783724e-06"
"71","sp|O43809|CPSF5_HUMAN","7.514601e+04","9.100102e+04","1.040074e+05","1.088861e+05","1.641424e+05","1.274963e+05","2.884398e+04","3.822705e+05","4.412545e+05","3.743080e+05","3.220215e+05","3.609266e+05","3.810690e+05","9.28402728650496e-08","3.63839762783724e-06"
"72","sp|Q7L5N1|CSN6_HUMAN","9.132133e+04","9.205389e+04","1.523200e+05","1.636667e+05","1.872620e+05","2.008026e+05","9.547549e+04","5.416165e+05","5.008734e+05","4.190339e+05","4.256480e+05","5.070353e+05","4.989808e+05","9.39272524164393e-08","3.63839762783724e-06"
"73","sp|P22830|HEMH_HUMAN","2.683266e+04","2.650346e+04","1.336561e+05","9.374229e+04","9.345006e+04","8.119384e+04","9.638516e+03","4.076245e+05","3.729018e+05","3.392848e+05","2.928314e+05","3.896469e+05","3.625760e+05","9.43862924065808e-08","3.63839762783724e-06"
"74","sp|P14866|HNRPL_HUMAN","8.991385e+05","9.991177e+05","1.745408e+06","1.345979e+06","3.359775e+06","2.778459e+06","4.343152e+05","7.468524e+06","7.252906e+06","8.719614e+06","9.627200e+06","8.329546e+06","7.809872e+06","1.03912409475667e-07","3.90328190984483e-06"
"75","sp|P11498|PYC_HUMAN","2.677067e+04","2.698061e+04","4.001477e+04","2.316322e+04","4.694105e+04","3.950598e+04","1.223601e+04","1.349063e+05","1.690957e+05","1.384131e+05","1.443148e+05","1.235045e+05","1.362548e+05","1.04032033844478e-07","3.90328190984483e-06"
"76","sp|P06576|ATPB_HUMAN","1.221496e+07","1.396390e+07","1.930000e+07","1.935435e+07","2.097157e+07","2.139469e+07","5.429915e+06","4.667915e+07","4.690427e+07","5.186568e+07","5.192722e+07","5.541630e+07","5.253103e+07","1.29297562617432e-07","4.7874123842823e-06"
"77","sp|P39019|RS19_HUMAN","4.531183e+05","5.456927e+05","1.029926e+06","1.153427e+06","1.261492e+06","1.262960e+06","2.169026e+05","5.594006e+06","5.257511e+06","4.599393e+06","5.092764e+06","4.697551e+06","3.983797e+06","1.32418132127786e-07","4.83928082867001e-06"
"78","sp|O95232|LC7L3_HUMAN","2.029858e+04","1.792982e+04","3.808235e+04","3.969157e+04","5.210771e+04","7.637186e+04","1.068864e+04","3.937069e+05","3.267138e+05","3.301256e+05","3.345386e+05","2.864552e+05","3.005254e+05","1.44294825050453e-07","5.18690831699882e-06"
"79","sp|Q5VYK3|ECM29_HUMAN","1.542862e+05","1.801377e+05","2.327249e+05","2.101042e+05","2.937948e+05","3.162335e+05","8.615460e+04","7.103801e+05","7.564684e+05","7.624559e+05","7.715730e+05","7.931071e+05","7.956602e+05","1.45616829084189e-07","5.18690831699882e-06"
"80","sp|Q14697|GANAB_HUMAN","1.547285e+06","1.577992e+06","2.923822e+06","2.806083e+06","3.835984e+06","4.602416e+06","8.305463e+05","1.228835e+07","1.279171e+07","1.339065e+07","1.270216e+07","1.307441e+07","1.226915e+07","1.5645623043548e-07","5.503347905568e-06"
"81","sp|P35998|PRS7_HUMAN","6.324720e+05","6.391618e+05","9.747037e+05","7.436111e+05","1.019868e+06","1.071506e+06","5.304057e+05","2.986096e+06","2.809540e+06","2.232980e+06","2.483548e+06","2.481760e+06","2.617110e+06","1.63425126386009e-07","5.62973441833608e-06"
"82","sp|Q6IS14|IF5AL_HUMAN","3.797196e+05","4.424341e+05","8.955628e+05","7.614176e+05","6.480524e+05","6.217917e+05","4.167556e+05","1.867001e+06","1.704622e+06","1.650088e+06","1.623511e+06","1.826633e+06","1.813059e+06","1.6489671888835e-07","5.62973441833608e-06"
"83","sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN","1.170851e+06","1.550335e+06","2.115199e+06","1.921232e+06","4.214468e+06","4.362088e+06","5.763765e+05","1.031237e+07","1.119830e+07","1.145135e+07","1.145219e+07","1.427390e+07","1.322210e+07","1.66051157328321e-07","5.62973441833608e-06"
"84","sp|P08865|RSSA_HUMAN","5.104594e+05","6.623892e+05","1.126277e+06","8.598283e+05","1.312887e+06","1.089689e+06","3.484493e+05","5.952612e+06","6.197117e+06","5.345166e+06","5.962312e+06","6.205161e+06","7.294173e+06","1.69521310535522e-07","5.67896390293997e-06"
"85","sp|B5ME19|EIFCL_HUMAN","3.012985e+05","3.760547e+05","7.252420e+05","6.260006e+05","9.989380e+05","7.714894e+05","2.580119e+05","2.042220e+06","2.173710e+06","2.633600e+06","2.586430e+06","2.141319e+06","2.130976e+06","1.88950514687297e-07","6.22368779670418e-06"
"86","sp|Q15046|SYK_HUMAN","3.729980e+05","4.085349e+05","5.335363e+05","4.699020e+05","8.561234e+05","9.193940e+05","2.557555e+05","1.928063e+06","1.825653e+06","2.194009e+06","2.313206e+06","1.802561e+06","1.920446e+06","1.91757270454588e-07","6.22368779670418e-06"
"87","sp|O75531|BAF_HUMAN","3.737888e+04","4.066166e+04","8.720464e+04","7.128566e+04","1.339070e+05","1.385882e+05","6.595751e+03","4.005219e+05","3.187987e+05","3.572733e+05","3.585621e+05","3.768934e+05","3.709124e+05","1.92416786891707e-07","6.22368779670418e-06"
"88","sp|Q92608|DOCK2_HUMAN","3.028595e+04","6.157553e+04","7.139622e+04","7.913626e+04","1.503795e+05","1.426621e+05","1.633846e+04","3.621463e+05","3.814368e+05","4.294971e+05","5.054841e+05","3.861784e+05","4.327358e+05","1.95751486826836e-07","6.25959868103087e-06"
"89","sp|P17987|TCPA_HUMAN","8.574026e+05","9.298461e+05","1.138282e+06","9.361353e+05","1.599957e+06","1.287662e+06","5.799985e+05","4.514291e+06","4.319080e+06","4.167139e+06","3.491148e+06","4.744593e+06","4.732692e+06","2.02209696667247e-07","6.3934616451869e-06"
"90","sp|P52566|GDIR2_HUMAN","2.082848e+06","1.998767e+06","2.958822e+06","2.888954e+06","4.373683e+06","4.011592e+06","1.198704e+06","9.247841e+06","9.610862e+06","1.059211e+07","1.066332e+07","8.491191e+06","8.342116e+06","2.10383803994052e-07","6.57800027154736e-06"
"91","sp|Q16851|UGPA_HUMAN","8.628877e+05","8.593912e+05","1.509058e+06","1.328339e+06","2.158601e+06","2.277594e+06","3.077170e+05","5.227246e+06","5.300923e+06","5.857474e+06","5.995750e+06","5.856421e+06","5.926300e+06","2.15034015262972e-07","6.64951339505497e-06"
