0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Accession	COVID_POS_1	COVID_POS_2	COVID_POS_3	COVID_POS_4	COVID_POS_5	COVID_POS_6	COVID_POS_7	COVID_POS_8	COVID_POS_9	COVID_POS_10	COVID_POS_11	COVID_POS_12	COVID_POS_13	COVID_POS_14	COVID_POS_15	COVID_NEG_1	COVID_NEG_2	COVID_NEG_3	COVID_NEG_4	COVID_NEG_5	COVID_NEG_6	COVID_NEG_7	COVID_NEG_8	COVID_NEG_9	COVID_NEG_10	COVID_NEG_11	COVID_NEG_12	COVID_NEG_13	COVID_NEG_14	COVID_NEG_15
P01042	141.5279382	202.9350401	152.4320244	238.5814446	136.9031256	250.872593	160.4371712	154.5687953	125.6071611	257.5526288	184.4440433	141.1052874	166.6425226	173.2320933	152.8472425	93.95543497	144.1558792	158.0786204	180.8140825	138.8805353	154.0539576	149.4271271	169.5435424	108.092578	123.6591139	125.4059951	118.2469173	104.5825307	131.4620935	173.8225928
P05164	201.0075661	190.0795389	107.685466	327.3055358	167.0152396	995.4273375	281.5506668	114.4134523	132.4994697	426.3614094	23.37347143	34.64890667	87.06923196	50.2232028	23.44104725	113.9189153	21.88860981	38.00286599	25.84965881	68.86017695	33.87590517	97.84416366	66.30016447	126.0274995	56.98202413	32.55760846	30.57693288	62.6294455	35.19888626	39.15156817
P02538;P04259;P48668;P13647	91.23999171	108.8216107	104.4976005	149.1189081	60.06619384	290.6677816	82.12158874	72.78631775	66.96306717	140.5586485	63.6041523	39.3625913	68.16616123	70.15580386	36.12206134	68.85226962	39.78553452	60.64702751	56.10273959	77.41320744	43.83771451	71.50411412	58.76469267	58.89127127	51.6643258	43.59976888	41.1756444	40.40241351	49.50164266	62.72209313
P01876	34414.34759	13745.50248	16538.84258	16648.90874	29104.52131	20664.21804	10170.51942	13215.81452	18362.0696	19755.10215	7056.992054	7789.42106	6431.589842	2051.977506	10856.47259	9886.185352	4476.907008	8195.254716	9887.42311	16758.22104	5438.616509	9034.395532	6648.343666	5050.594959	5607.19144	2553.187042	6805.292437	5958.292017	7928.853425	6740.568917
P05787	2658.032042	2350.268767	2767.328001	6873.779493	2359.957745	4588.103921	2353.679807	3404.351045	2699.71499	4077.474781	1535.030586	2201.09586	1805.881628	1740.114253	1240.612838	1891.616499	1766.286579	1949.136959	1454.839001	2102.028102	1330.438481	1808.571956	1532.746915	3536.889125	1300.253028	1517.014347	1269.976042	2777.337417	1658.838187	1494.684981
P0DOX2	6087.194696	4694.103099	5105.276726	5570.944804	5977.266978	7680.600356	4191.78643	4690.591208	4176.575319	4953.914495	4732.535431	4558.345044	4045.937604	3814.37739	4366.598784	4215.629475	5111.805706	4609.699677	5175.996424	4867.266657	4019.568071	4432.714633	3954.023453	3646.751475	3845.931756	3413.090211	3732.375417	3384.773626	4075.029541	4136.952095
P03973	6866.600942	4524.450665	6448.913816	5109.398889	11797.49462	6951.791376	4174.085457	6009.659213	4260.271902	5440.06323	6918.612642	6155.04627	3481.402193	7236.156336	5564.484497	6504.308595	4416.801772	4912.602503	5936.28249	6984.877412	4015.493837	4361.837717	4021.034669	4497.665209	3453.297997	3131.060706	3831.042909	3941.560604	4375.034334	3836.387787
P09104	1463.291284	1064.645251	1339.476268	1519.687431	7118.666078	5120.729569	2850.535218	1489.37924	868.3341137	7328.450002	1384.277914	1792.841367	1601.388837	1760.656482	1321.308185	1316.676199	2215.652923	1172.580689	1336.241744	1342.644255	1051.083148	1414.344336	1107.211666	927.373535	1286.864882	582.6807411	1062.745715	958.0447056	1059.181961	1194.881479
P01023	155.2036201	183.3552474	210.1700294	305.6056322	290.7806439	674.9182139	244.657881	208.7123655	208.2154969	764.3372145	167.9811601	162.4278403	208.2920441	175.9540254	204.8649286	143.3850639	165.1991866	384.1728279	169.4953877	175.4516797	129.1686096	177.420927	123.5175077	155.1663406	307.8604185	119.0103005	109.38121	150.6572601	99.67097976	129.9748082
P59666;P59665	7564.010109	6349.594485	4129.612712	5880.850307	4068.180496	3701.626231	7898.35241	3755.951443	8488.884141	13969.28481	2499.568534	2581.543237	4153.825279	2882.750182	4396.213405	4845.92511	1544.40103	1777.756363	2065.735987	5251.752072	1468.931482	4946.256007	4682.150161	5889.955058	3174.255965	2470.470927	2251.437821	4491.337829	2552.493063	2591.14489
P08311	37.06785801	24.23258411	19.52682409	25.0685144	8.213611774	33.69645144	28.14871266	3.293643626	31.48389045	96.81845017	2.51359793	11.84197248	8.75719954	5.240288117	1.311827178	5.399587015	7.136639811	1.969726386	3.024380487	8.446965094	5.050208652	10.95319396	17.18438125	5.73104047	3.289165536	4.746092884	6.797597261	3.409501751	3.049486235	5.706442464
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1;P0C0S5;P16104;Q71UI9;Q96QV6;Q8IUE6	619.8974973	671.3693573	430.5832264	398.1700973	241.0908545	551.0245022	1116.766761	85.78326015	436.2052151	1101.528027	557.4066986	150.9434778	250.6917064	120.472554	739.6139852	304.8484512	9.876499972	698.6535599	1076.618646	428.9618	34.93110795	329.7950633	265.8872232	174.2659122	53.70137729	20.49607331	33.07407754	90.04498742	202.4718138	280.6297637
P0DOX7;P01602	1962.865992	1162.611407	1394.628148	1671.910005	2562.251946	14967.04772	960.8601261	1582.1419	606.1695031	1899.269845	918.1129682	1029.385113	579.5848243	493.5922812	811.0678959	1052.227671	596.91026	903.4107839	1561.748352	885.7956322	567.3369203	834.6424391	709.7197446	487.3127876	576.1062759	480.0673532	615.1444142	569.6541137	982.5461946	687.1294041
P01591	1757.762845	880.4442223	943.3746457	1072.888343	1687.824715	1692.337959	978.6797242	1421.068547	1282.514844	1087.375265	547.6251419	592.2903395	570.5154812	422.4775787	1039.309938	794.0158022	480.5006408	594.2840421	703.0661007	948.794183	519.3186862	721.8590968	662.2426961	890.0566576	847.2037093	747.7838241	913.2833656	771.523849	616.1074605	603.9265223
P04899;P08754;P63096	5103.188422	4537.599196	4700.660395	5318.60818	9693.340507	9898.015867	5859.247897	4828.645657	5198.590648	10444.81532	5094.128427	6054.155812	4721.118178	4971.665887	7322.275267	5583.420665	6472.012161	5277.107526	5792.566652	5350.349886	4675.58566	5092.805138	4772.756037	4270.926387	4435.163697	3992.596133	4235.87899	4381.489796	4672.871877	4539.282854
P06733;P13929	1266.074792	1560.646813	1014.846629	1622.889432	1231.049549	1885.305939	1281.438425	1111.410959	1201.344363	1273.377028	1338.92019	1206.917453	1200.268561	955.4267936	1017.415854	949.6613585	1292.147652	1233.694345	1442.137153	1162.626826	1125.326525	1060.14486	1076.127341	1006.772104	1186.182739	816.2782144	1099.71925	831.0461068	1106.489884	1044.883517
P02763	313.3527399	248.3291198	252.3292762	219.6178072	212.6703469	228.828764	294.5378303	221.0254559	351.7682396	2144.413558	219.4057261	202.1478195	196.3250733	392.7058424	416.4438638	326.044448	191.2062511	256.9645275	185.3665596	203.1174652	153.519249	225.5820437	288.4104635	189.3316798	170.8463621	173.7677645	151.9343856	206.0510511	144.4843614	220.3440621
P31946	40584.48184	43021.49276	44606.39877	34438.79495	39528.09823	37973.89934	27799.85343	36417.20055	10832.45342	28470.21586	39996.7956	34293.29998	33322.70943	39650.86496	10991.37691	54787.36889	52118.22813	49766.96618	51556.09347	46959.40809	45378.21358	50248.62166	45018.95163	33537.67619	34668.13541	36674.73411	33691.89704	37433.44459	32971.77872	38597.30488
P24158	26.93763586	19.21149076	1.841624203	12.41786217	9.315660133	0.00001	31.96923136	1.615279461	6.675673316	110.4604692	0.00001	0.00001	0.00001	1.695615303	0.00001	0.953097498	0.00001	0.00001	0.00001	0.882461734	0.00001	0.483869509	0.00001	4.824840667	0.405580784	0.00001	0.00001	0.00001	0.00001	0.00001
P0C1K1	4772.934559	4975.281603	5434.758376	5822.551727	6702.473209	5138.461307	4574.921518	5285.342359	3108.389513	4500.93103	5944.701182	4675.425221	5314.279564	5334.62957	3608.403397	7606.502291	6383.937932	5700.17311	5855.149687	5941.090749	5778.191922	5374.516103	5841.59827	5218.928395	5081.286226	4857.565278	5251.560368	5545.803154	5801.928061	4968.216803
P20061	87.78685706	18.54560049	41.25483173	104.0103406	34.69179901	61.35937287	10.80113434	92.75001252	6.240131041	15.10225551	30.06941678	15.38134521	10.51384551	106.0639887	8.388187519	16.85463921	21.61033779	54.17342547	23.49594676	10.08622088	4.834940623	13.89724736	5.700297526	30.17700538	9.042681488	4.609262511	13.2802998	15.42312507	13.74679324	22.42460641
P61769	2275.00126	1259.965584	1310.507536	1042.188709	3230.608451	1310.422032	907.0724006	823.4664863	762.5616544	1598.351818	2244.932679	983.4217865	678.5172586	1947.342484	843.8284644	1316.057499	976.2193183	991.2818567	1469.34925	1421.093691	808.9039854	1130.473198	745.6107445	736.9402253	632.7387446	459.7669557	895.5905221	615.0945178	1193.552028	954.8990157
P06702	600.0135092	614.6053071	519.5076467	459.1025613	478.5345233	473.0483276	751.4201685	242.3258986	713.2013922	1417.042841	259.8841136	172.2313561	512.2947457	267.9762675	464.2659674	481.5851165	187.5730379	331.586373	308.1893208	469.3260648	198.9298045	647.7967591	436.185788	446.4971714	361.0870745	156.4402984	183.4012544	244.262617	330.467177	320.0867483
P29401	17.12821623	30.34771513	11.61266429	29.88270359	71.28903699	119.1362356	23.37993997	8.394288897	13.55650444	13.18457516	24.26790886	8.328028272	22.24499287	9.397756436	49.34437055	11.93900628	22.19808385	13.52640681	22.71327289	5.858643674	14.00678129	1.892306604	12.26387271	4.682766342	36.45476584	8.369567699	18.36762336	10.41719424	13.05824822	19.08519955
P08118	1408.095196	283.3934425	504.3035285	648.3874283	1221.812223	968.4502914	147.3545463	226.5498244	406.2610084	254.89103	782.6624606	393.1962824	225.4101272	219.000982	319.931658	727.495614	259.7553282	536.4746055	611.7670541	523.8844647	146.155878	276.7848759	173.6716281	461.669392	128.9793665	79.36398487	117.8099768	111.6744231	395.6919948	124.3419948
P20160	48.42273704	52.39506362	46.39267815	51.14686748	43.10421858	13.68245385	53.41774929	29.90503637	59.6073779	286.8734557	24.69297197	27.52798283	30.9306604	29.30096125	13.59093909	25.09802608	33.65307529	47.20802828	23.98710914	34.54281855	17.92580139	32.81763281	38.78796065	26.18634359	11.35779223	16.81989411	21.74529646	23.06428419	21.62678377	25.35756205
Q96DA0	1463.434784	1142.867158	1846.440653	1625.941783	2470.297737	1858.718837	1396.521126	1261.686666	1345.825311	1642.132402	1288.883549	1186.17565	1208.012756	1163.017525	912.846526	878.1635896	1894.112271	1388.640495	1263.601754	1304.615828	1239.904509	1058.479818	965.5861575	1365.918031	1022.953481	1302.116798	937.640833	1082.375793	1392.760069	1068.372442
P04792	18324.70756	18571.08224	18597.97481	15830.06572	17598.44366	19929.63491	13240.48584	14371.81538	5292.281997	13697.95361	17417.28143	12540.97092	14289.52626	14038.73199	6266.71753	28011.6993	20038.94212	21738.01206	22633.47666	20575.91459	19989.15839	21294.1696	18391.9787	13583.95941	13968.31332	14009.84997	13317.66958	14509.30429	14191.37915	16438.61316
Q9GZZ8	1811.514046	2141.782367	2404.810625	1020.651646	1221.353923	91.79354501	1049.105947	1019.015676	1737.794261	1602.798674	2395.998363	2489.394416	2009.004434	2004.778959	1508.448316	2238.188155	2635.630763	2533.805268	2631.857819	2216.942435	2519.320657	2471.642955	2266.55487	1610.001593	1441.827724	1960.636561	2711.546788	1705.121256	1961.857088	2360.330145
P13796	786.3893057	1033.594539	907.2465264	948.7308419	2155.893913	976.4639703	811.6113778	1116.48328	665.5187266	747.9344923	1322.941621	1314.902939	964.7935695	837.8962113	581.8280806	1201.66827	2945.669755	1512.579462	1509.187569	1251.546761	860.2604914	996.526926	1392.236253	991.0174159	1559.82325	930.9184075	1132.415211	826.6926738	1105.785476	1107.51681
P0DKA8;P22155	27.90624984	25.30762942	17.8661381	65.60169009	38.51976953	57.43913067	35.59563281	62.67229294	58.79556328	3781.107562	19.24265252	16.44955845	21.80337096	17.93075705	17.8832511	17.52583291	7.05400826	38.60338633	6.456591999	18.02439093	11.23380405	26.53849953	21.63430691	32.88803828	31.27592391	18.43153431	21.40491505	22.53128425	19.40269218	24.35920811
P01024	43435.85402	46387.60282	61670.46065	63889.37726	47607.40478	28968.89241	41799.21641	47987.87329	47927.4332	62402.19246	51078.58981	77751.01566	57548.09144	56998.60126	51988.83849	41378.12453	78363.44545	67098.62608	63199.81541	61525.35386	73863.71883	66242.34937	67399.87797	55880.30095	47606.7905	57295.43969	54285.9196	59971.73244	67021.86348	47729.95176
P02652	6182.856009	6934.190191	8111.734265	7615.357919	7502.874133	7123.828312	5878.29065	6756.134772	5916.04542	6728.184915	8034.233354	7177.065195	6693.195713	7019.28244	6561.375696	9600.204993	9161.782506	9251.355276	8563.551032	8877.899501	8699.52185	8506.902331	8222.564042	6614.694373	6070.060741	6411.31317	6164.566435	7027.717518	6285.260876	7043.326859
P61981	7747.52026	7273.821638	7970.028087	7673.514126	8903.451975	7133.764113	6862.4124	7963.032068	5917.426982	7982.407825	7591.003716	11223.55687	7843.514662	8295.963618	6660.587828	9711.053703	10944.71884	9465.339369	8958.971739	9046.46337	7939.899215	9098.760672	7716.622833	6919.53983	7708.305584	8110.02569	7867.692869	8566.172937	8998.543924	7444.08943
P01009	101.5791591	63.76934649	51.41916064	43.10147302	127.0414157	180.7831334	125.5045644	71.20316109	51.58977913	639.3276602	93.07728781	64.4414592	69.32892866	104.4725209	234.5635902	53.54615283	77.77174962	85.95217687	111.0781946	57.91405678	59.41955044	63.26743897	62.24063859	47.90258754	129.208821	49.01872315	91.91629643	54.60943095	54.43950506	67.85602062
P02787	18916.78385	22508.75614	23387.0511	26037.28506	18512.03566	18739.38238	16952.85764	20314.48941	24330.3659	23094.19096	22840.17974	23679.96436	18472.24587	20107.084	23418.56867	28567.92942	26457.78664	26755.04025	25045.5612	26237.28556	27594.39988	27996.36641	29267.69538	21042.84247	17653.00532	22057.96497	19111.37543	22688.70982	18571.60483	20179.91494
P02765	10661.46271	10080.12465	12421.23352	13102.8497	8858.739597	11471.24938	7866.858094	9342.448389	13027.59827	12367.72931	11718.26293	8719.591805	10187.77742	10460.89767	13242.9804	6883.128584	13055.99228	11943.93973	12764.45794	10923.92828	10693.29931	9403.013538	8694.150461	9091.549507	8047.423246	8898.63059	8212.49425	8405.569036	8932.730718	9528.723663
P07437	6843.148134	7455.721016	7240.643103	6444.931652	7209.027881	6019.923643	6054.452702	6225.164981	6277.733168	6510.264377	7520.654257	8180.678294	7044.796621	7350.996137	8453.792859	8412.25516	7620.624544	8111.596685	7839.049403	7866.911887	8163.057873	7920.350539	8499.297774	6983.738699	6790.695675	7401.448427	6773.247828	6791.199241	6270.380415	6695.459872
P09211	104811.0874	87371.96914	92806.82607	97997.1175	118482.4553	116516.0006	78183.63315	83847.77282	90774.1905	83554.17448	112194.1951	103514.7292	79080.97641	92763.97782	96125.05526	91070.69665	110770.1048	100327.7078	111996.4745	111136.637	82668.34636	94653.71798	83126.6917	77202.86819	73478.62561	68761.48777	72862.85974	69323.41656	80466.68977	78678.86751
P63104	32828.21642	33739.18398	34736.44839	32806.89723	33480.69749	35357.9433	24590.80028	28516.44691	19959.25444	28562.50006	33819.70575	29016.28209	27004.79262	29224.22981	19379.19522	40050.56668	38731.77359	37213.99212	36699.53569	35962.60275	38435.55895	39334.06011	39344.76945	27142.03446	25914.45633	27285.41858	26375.96665	28276.20737	26613.32252	30479.41503
P22626	2524.266583	3154.785025	2869.937926	2537.546441	2408.662634	2193.292327	2123.135035	2368.7714	2166.393976	2494.566687	2950.380916	3298.045059	2656.424006	2921.205642	2941.722639	3171.138937	2802.046716	3175.212524	3131.326608	2804.038556	3146.11636	3068.462636	3476.359342	2544.177146	2501.571206	2861.349967	2642.250075	2724.523836	2259.027359	2527.243416
P07737	601.3287131	816.102865	461.2621284	1239.284765	1023.808355	1105.796766	798.2890385	550.8263832	497.8675848	1747.257164	696.3798509	532.3804543	749.5189851	344.7400445	571.3362054	458.7021001	703.6576484	657.8530913	710.2447759	463.6080427	797.6767279	444.5685852	811.3107923	450.5261162	986.8603765	306.2835132	623.0032948	341.0865725	666.4881554	462.0564811
P0C0L4;P0C0L5	1219.585476	1196.806832	1339.469064	1218.308369	1214.45796	1076.188359	1106.588811	1097.55979	907.8630514	1354.615816	1222.219155	1517.08241	1223.907061	1192.514184	780.0439942	1401.421611	1340.126174	1557.368494	1383.758994	1331.878707	1372.624494	1429.873948	1313.736528	1233.896173	943.204152	1107.169012	1145.969781	1208.773316	1299.646793	1159.587469
P01877	4482.998784	2939.477197	4081.764051	3596.077512	4044.601792	3837.07728	2243.264572	3795.658123	3400.290523	3696.250095	2708.029085	3063.273951	2486.422962	2676.512536	2665.387137	3167.86856	3388.273429	3305.8673	2928.176422	3562.633136	2904.794755	3455.613958	3087.127513	2652.378128	2277.692468	2595.079369	2501.091275	2733.660674	2831.858691	2672.855348
P30838	1207.700228	1529.066441	1327.490279	7248.906242	1426.650317	6679.317481	1597.905275	3561.274639	1798.256831	1480.69049	2528.503121	1701.865536	1278.783343	1119.293085	873.0988236	1519.750105	1703.976242	1675.032531	1893.442779	1494.909062	1576.118967	1043.551297	1701.52596	1795.611319	1413.344892	1323.972302	1231.489424	1369.915546	1097.099344	941.7156663
P02647	11620.30776	14922.11859	6051.380039	11617.09756	14058.8966	31127.21692	14157.26286	5656.523541	7542.738999	8057.464672	11634.98444	6765.142583	8222.475561	5862.914903	16193.19529	19718.519	10119.54409	7947.353498	15395.14441	7069.824896	7740.364157	6231.408182	6570.046101	6636.491575	8631.486885	5089.577121	7593.109104	4563.64331	6678.805465	9882.615655
Q2M389	5219.822577	4867.713377	5715.41133	5345.311171	6484.334176	4412.024032	4680.984871	4695.669296	4643.209483	5445.636718	5641.049459	7627.709415	5169.801924	5275.217476	4507.496103	7782.758477	6920.348286	6809.062403	6139.629788	6854.837811	5439.766789	5485.939122	5195.989618	5421.080101	4681.190231	5015.291889	5071.016356	5243.475401	6191.295151	4826.171141
Q9NYJ1	656.330509	650.1807805	773.160387	655.6502919	588.1342439	592.7777121	387.4771255	401.4127151	579.5764829	670.030069	634.9397047	669.5589038	595.4875422	656.1264154	577.7149275	283.3815897	755.4890058	643.897255	674.7259357	767.2404722	588.4887273	557.3844891	499.1398757	459.7865592	371.1039129	471.9611158	387.5843212	466.6183048	632.1641416	524.061235
sp|P59594|SPIKE_CVHSA	189878.8432	174596.5237	199097.3264	185488.8273	189909	177926.8398	131929.3037	161436.5004	128193.2941	174615.015	194929.5364	189596.7977	167998.823	170533.6284	145491.1801	211613.6509	224720.5066	216926.0937	216652.3074	217681.3963	201173.1189	204811.425	207710.9664	153046.3007	147120.6284	156683.5342	150411.3166	163025.027	171151.1122	167115.5677
P02671	634.390119	553.9139743	626.7972522	489.7592527	618.715083	660.7314269	314.601386	365.2917705	405.3531221	728.2968204	478.4173324	466.0286966	569.6514383	493.4349464	511.2262982	531.272436	535.2453596	528.8893682	543.6409384	723.0302413	423.8890574	415.836924	454.8263216	364.9730649	333.5974024	361.3361257	360.9901756	396.4124544	532.2694752	490.7621288
Q4W5N1	24879.61163	30367.96286	40424.33046	36762.02852	27827.98813	20341.52769	22795.96978	31863.92329	33271.07431	35009.30622	35948.02883	40591.95461	30418.18815	36066.24897	31423.99133	25770.62366	41005.65564	40655.42141	35917.09984	39216.59164	42693.02251	39971.95515	41312.37443	32411.46013	26184.96485	32285.65621	29906.11678	34541.47021	34545.53513	29312.26928
P07900	1188.550676	1182.420754	1249.411359	1185.624888	1213.791811	1283.122565	849.7416199	888.0358675	650.088966	999.4202057	1294.910372	1123.996936	983.0826526	962.683525	769.4391501	1280.574653	1405.252848	1484.498729	1531.774366	1465.979459	1497.944242	1390.51145	1475.970357	866.8501461	899.4525577	889.2197382	897.0221675	908.0615836	975.8482297	999.0798236
P0C1P4;P0C1P5	4383.710059	4313.242634	4352.352646	4712.78715	5439.795415	24413.20345	4274.414606	3851.934086	4525.709449	4928.231164	4450.248729	4725.757655	4153.356425	3734.658958	3950.926771	5133.201297	4739.124729	4925.3393	5656.839376	4642.569697	3813.54529	3925.86485	4007.387853	3376.129732	3458.874792	3442.674878	3265.83991	3402.21138	4533.845237	3946.214817
Q9BQE3	187.1901747	157.5076705	169.2098208	187.5641856	215.2813561	199.9785232	202.0699194	171.086562	179.7918445	165.9174341	246.6492425	322.4941748	209.2873325	172.0554217	243.0345296	123.5775084	280.9988994	275.8297028	359.5145934	263.3001717	381.6509606	266.9193007	264.7960456	174.7183714	224.4295841	165.8104089	221.79346	164.7787953	222.3958586	174.2005472
