0	1	1	1	1	2	2	2
Accession	AP2_2h_1uL	AP3_2h_1uL	AP4_2h_1uL	AP1_2h_1uL	NP2_2h_1uL	NP3_2h_1uL	NP4_2h_1uL
1::P47880	917211.3773	701747.5542	605232.4977	1172476.852	1464172.33	1050322.081	750842.1906
1::P47878	8407457.459	8964287.131	8288384.935	13212827.68	18116172.32	11885875.31	8191060.867
1::A2A8L5	249952.1087	165788.4822	123938.7265	433827.0017	761448.8204	348154.5378	310555.6221
1::A6X935	73895201.27	46895507.62	31791495.13	142497781.9	49678629.84	11366770.47	12457463.78
1::Q8K1M6	25732.47343	31419.23118	20634.21258	21364.37347	33044.92348	58796.4033	39574.61455
1::Q8VI78	274724.3738	178535.7618	248334.5469	283568.7952	165648.9779	230931.8365	97166.5924
1::P29788;1::Q8BP99	5566408.833	4834103.291	7007637.805	7604071.791	4118200.961	5403197.03	3199787.918
1::P0C0S6;1::P22752;1::Q64522	108711.453	68671.04006	85231.32506	186196.4741	55956.60555	71467.43841	10675.10434
1::P11276	144164061.8	104389083.1	95984149.11	242809393.2	93939195.44	108648482.8	57438211.89
1::P07759;1::Q03734	905403.2081	644624.9004	866609.2467	1743245.714	824145.3416	636722.6997	307519.0459
1::Q61543	9093.20675	21289.70435	25471.99975	14053.44171	29025.4938	72457.12225	30958.78473
1::P14869	8821.941835	6274.885432	6890.356243	41265.27814	3458.95046	2407.443972	40.59524563
1::Q80YC5	77114530.53	46920112.3	71607777.69	102180631.4	111983337.8	109192828.7	69055068.01
1::P10126	1181393.94	1352098.57	1235609.268	1495602.106	1153974.962	1238834.169	818835.5357
1::P09803	301282.7578	226748.1437	345272.6122	340108.22	311814.2978	181727.9798	137379.6412
1::P31240	155310.4107	170967.6166	159756.5672	193245.324	237650.8338	465951.6421	158957.3331
1::Q07079	3217135.161	2925891.609	2971537.665	4863376.363	5209640.01	4092366.51	2805898.283
1::Q8BWT1	87754.95941	55745.5637	56503.0246	100251.7948	61462.32251	51939.50576	13619.29173
1::P97290	25140.27763	29255.59651	36783.09562	79555.95319	197254.5197	49941.95059	69064.6373
1::P13020	11867583.24	2832589.535	6553795.097	11896584.35	33044747.91	11255941.64	13899966.24
1::Q9JJN5	25684799.66	22788242.2	20863082.22	27080934.85	47551375.66	39683932.37	16772786.89
1::Q3UQ28	145732.1752	202432.1721	110837.1638	225004.4592	86275.17312	138040.0165	83659.34891
1::P06684	232077.6753	134506.5478	208694.5586	453049.4391	1827926.636	488938.9161	230840.4929
1::Q64739	11025.19402	14439.09333	16058.99549	26170.09562	22748.32034	42115.66341	17873.02743
1::Q61508	26712276.6	23505256.92	29557610.95	39845146.97	47392478.74	35952086.68	24083580.22
1::P17897	867694.3979	679889.4515	874602.1705	1317172.954	1117654.238	3254297.303	1150204.181
1::P07724;2::P02769	8625067.819	3054072.326	4412050.385	6109476.949	2798767.552	3049961.928	2806960.135
1::Q8K182	1514260.035	1676005.161	1651605.33	3540011.993	16631139.81	3439519.948	2061620.24
1::Q91XQ5	94579.67396	148485.68	153073.773	206609.6935	190443.0344	297841.5728	188382.8485
1::O09164	814490.2122	998958.4914	1219297.294	1403599.16	1414710.519	1672457.412	1232635.074
1::P60867	59982.82412	24380.37128	25744.16615	69455.94836	14267.56919	36774.67853	12783.99347
1::Q09098	445714.1448	18430.15746	30293.58516	637632.1283	18599.3382	12431.33496	16531.81034
1::P97298	29724.65184	51014.32047	66381.82329	52743.87979	2356281.449	92384.99523	60156.52749
1::Q61247	361828.2515	299050.4781	346177.0212	626237.6992	468116.8213	649889.2108	406727.6767
1::O08842	34551.16034	45476.97051	49712.59282	54442.39949	56847.19775	132815.3265	44300.99495
1::Q07456	120102470.3	132873063.6	135694508.9	198385442.7	188198671.5	199765496.7	114265916.3
1::P26928	213480.6859	316573.4848	369730.8464	384735.2809	704153.9956	354130.5175	343662.6804
1::E9Q414;1::Q9EST8	4865317.475	5171324.457	2969701.774	4578026.547	2284963.733	967731.1817	3411277.995
1::P26043	274904.2891	310300.8559	283207.8799	321739.617	320379.5648	603115.9166	309004.6701
1::Q9R098	2756.554613	8690.779064	9647.735366	28088.59104	88234.60163	22186.07231	9857.435527
1::O70362	35113.79982	30811.2248	36810.17134	107030.868	227591.0528	61733.02937	48036.22684
1::Q921I1	1407953.562	441394.1267	709531.6557	1068964.685	715708.1319	383439.6759	409307.9525
1::P20029;1::P16627;1::P17879	74137.51462	58014.46053	59910.30153	107166.6954	46781.1033	50069.78192	55234.11004
1::Q03401;1::Q03402	112293.9049	105343.3101	142579.2278	171999.3499	168258.795	274429.0792	107300.5631
1::P47879	1109001.352	1122020.305	1120819.248	1436074.955	1201209.241	953453.3858	863548.0373
1::Q8VCM7	525686688.3	225485181.6	176442846.3	550061769.8	372233154.7	128019171.1	95271977.22
1::Q9JHK5	883523.3397	877764.3079	656475.8503	761845.7419	366075.7565	583461.0046	581694.9131
1::Q8CG19	46363.3351	62612.39061	55471.36067	49895.93935	50710.83258	140083.2162	93073.94812
1::Q4ZJN1	37118.18869	39584.15384	30796.15726	74907.06155	40571.54933	111494.2786	86747.88392
1::Q8VDD5;1::Q61879	873821.0705	895043.8924	673286.757	901872.8422	256677.7182	731884.9467	532869.6676
1::Q62446	50516.09438	85321.01008	54561.73556	62485.54428	50159.49911	43869.8056	39564.07399
1::Q99JY9;1::Q641P0	1276655.728	956729.7986	891066.4223	1799380.706	1123445.262	1168263.124	555666.1152
1::O70251	36439.16275	93730.27426	80486.95573	82365.29499	8087.36321	42851.12784	45575.58633
1::Q60817	116987.9809	186928.3697	155652.6644	157402.7676	217934.7229	562875.3696	120161.815
1::Q3THE2	171085.0138	210170.8132	180795.8755	162922.9817	50464.2728	203731.3386	83883.72293
1::P42669	327589.6322	213026.8169	335094.3278	422079.2028	328954.2175	286870.3256	82380.74395
1::Q8VCG4	2088993.9	1974831.563	1939547.491	3158365.718	14084672.59	2926736.265	1687736.081
1::E9PV24	1248876542	701183948.1	686681203.7	1428417619	1398790311	399278327.2	313126855.8
1::Q8R429	28091.79318	68730.72827	63971.09148	97002.67958	1524.354828	31517.5025	44371.74615
1::Q00724	16108.17312	47824.73342	77570.05718	131206.1965	86329.55315	257962.8067	70803.57108
1::Q91YW3	2093.710494	440.2378217	0	4639.740493	5389.119016	8027.851109	4785.047639
1::P26041	478812.4604	493083.2223	261151.0304	531513.1862	740198.1175	405347.8496	614520.083
1::Q91WP6;1::Q5I2A0;1::Q80X76	541813.6736	223181.9602	409239.0712	1132929.208	1299989.908	57182.53493	25870.80958
1::P97333	776549.9514	803187.5101	868368.1378	1128965.371	1138806.026	907533.7002	1181366.988
1::P27784	162941.742	240501.9931	268222.1728	32473.04685	35835.19867	62297.27388	57749.55201
1::Q8K0E8;1::Q9JJ59	703941575.2	375518173.2	360789531.8	897853388.4	801381906.2	217582728.3	181277535.6
1::P02088	141221.2394	158847.1448	216473.1846	357242.261	259408.2899	464322.3463	172062.7472
1::B5X0G2	88456.01325	146583.4516	152860.6931	146842.9539	130106.8296	65731.67371	86130.12123
1::P01029	9071129.888	6842340.871	11333600.44	16009833.09	15438035.51	14809126.35	8038652.989
1::P61161	422624.3858	385414.222	315655.9895	566328.5273	439316.7892	441821.3476	180175.8489
1::Q9Z126	37456917.36	32404494.72	23433991.29	44682079.98	27976022.37	120502866.7	39754264.5
1::P21981	76517.19595	59888.21661	77625.05596	141585.9894	9065.705728	121424.5891	38549.21887
1::P15864;1::P43274	185275.1036	138847.9446	147270.5616	204750.1897	86177.03586	190019.0443	106240.7818
1::Q9WTI7	134531.6476	160211.9467	211824.378	135514.7118	41423.01023	172112.1304	95411.54737
1::Q61702	154342961.2	190238067.5	197069401.2	276729545.3	197752484.2	205966894.2	105055326.9
1::Q9CVB6	316630.2587	217999.465	160818.4042	386418.9078	247551.6128	274380.7198	84031.28197
1::Q8K1B8	401075.8031	516197.3193	480132.8572	428760.8968	294179.3623	416612.159	327182.7171
1::Q07235	44911.71123	87170.86	122723.9776	78636.33654	60799.45982	405353.8119	125290.9278
1::Q99MQ4	75870.26135	60859.59252	89360.67328	26817.87888	6791.92334	64105.6622	31582.85825
1::P39876	1554595.737	1520064.645	2215035.927	1706986.61	1302986.085	5202047.442	2569011.911
1::P59999	305352.5249	240653.1839	167639.365	442502.756	278977.2755	279611.3215	96886.78463
1::P62631	176677.0606	195532.9899	181043.2624	175664.2327	136273.4407	188794.3124	123383.8098
1::P06728	77817.34631	199372.4921	46582.43842	249458.8649	36555.77713	94637.29654	68707.09535
1::P26039;1::Q71LX4	301245.8619	287914.9066	339875.5903	247280.3361	91310.75317	265459.679	237870.1324
1::Q8QZR4	875375.6253	761132.1619	805483.7887	1249420.515	1161428.553	575425.4432	563112.4117
1::P06909	2601862.61	2049622.225	2354005.095	4206294.67	2941219.652	2346655.279	1650105.764
1::O55226	2799.082863	4245.319127	5251.956758	8630.959339	5097.5102	11465.01349	4777.078127
1::P50228	5287.728002	9678.183413	10190.5016	0	11973.39185	24837.4657	12765.68856
1::Q99PP7	1331383.716	896632.9716	845627.4656	1750755.037	1817334.512	510306.7686	521775.8302
1::Q61398	1069866.869	928190.6465	1084331	1668696.185	1539709.386	1429752.111	829449.8598
1::Q9JKF1	63419.85965	77435.25057	75699.69197	81465.93743	9080.932889	115163.7373	40689.71634
1::Q9JM76	121361.6751	91096.86215	71444.42133	183965.7023	111089.1712	115829.919	43984.42719
1::Q9Z0N1	7423.888181	1458.644259	533.0870472	5607.077695	3449.375629	5382.638455	5702.643128
1::P26040	76838.86679	119051.6279	70461.88891	104342.8224	112988.812	103683.0104	89096.34113
1::Q91WP0	78310.95845	23912.75111	12354.30675	266832.2572	150456.2364	100335.0197	66962.86459
1::P04186	2115656.512	822305.0081	838619.5333	3278760.347	58196961.85	1346132.265	959467.0881
1::Q9DCD0	87663.7612	50453.39983	43402.66652	97846.87488	362335.8544	53055.89404	55622.5369
1::P12399	23011.53195	38020.93595	40523.62903	42950.57055	25575.86455	82199.15309	58459.8679
1::P70389	7386.873018	18214.969	18188.75958	24957.05426	48078.65218	12344.02706	20364.61994
1::P35441;1::Q03350;1::Q05895	42469477.64	39647613.38	44763789.35	52991882.67	37655879.66	125971946.2	41149070.42
1::P51437	511315.0934	473970.7459	323178.573	467490.7995	290639.3978	135750.8323	518294.34
1::Q61147	161445.8761	144686.6709	191349.0475	260318.2453	226438.4007	168051.052	93574.62433
1::P41317	710051.6456	252231.3449	263762.5573	1962087.84	727647.2223	1183437.687	726270.9098
1::P08226	32230597.45	35811389.86	20907904.84	37879555.32	23673079.09	17577415.95	29591470.99
1::P62751	149511.1287	169708.8234	175335.1977	162441.0451	146949.1397	328761.8842	153030.3668
1::Q9WV32	838162.7379	625329.3382	566601.6697	1133219.592	890474.5713	660743.6254	464947.2063
1::P08607	181051766.7	284675784.4	269834053.9	324809282.3	141781531.9	293229858.6	183144676.7
1::Q64514	18510.20342	104908.0673	31542.70891	68554.59405	43464.78355	204857.5044	42161.74649
1::Q00896;1::Q00897	271249.1815	136397.8732	173820.4034	296425.4252	142042.3439	226619.7551	141914.7706
1::B0V2N1	108725.3582	51966.18079	58793.47546	99622.81978	110841.6567	61374.29968	115847.9939
1::Q60605;1::Q8CI43	375069.8202	565863.8255	547526.3649	445241.0877	125574.6711	558778.7336	404922.6867
1::P27773	1144995.171	1201357.83	1170973.133	1420964.839	1174481.236	1878275.178	1035531.765
1::P55065	113801.4609	88448.99387	68919.45168	216421.1479	417363.2446	77265.07272	106242.0092
1::Q61035	49098.48474	44647.01453	40666.48425	47557.82321	41956.67014	94732.09974	35280.16954
1::P62827;1::Q61820	1484666.065	974262.9859	900526.0203	1609272.503	731960.4835	1747359.302	633654.5371
1::Q8K0D2	1202843.328	744508.8225	887177.8135	1243513.316	1038062.201	1078594.258	588960.8302
1::P22599	1513116.359	1009840.428	901647.9022	1665638.466	949225.2984	3142876.342	1175428.767
1::P11152	43508.66448	57175.59706	40946.75458	57053.53798	33264.84415	87733.30819	78531.02865
1::Q3SXB8	1080684.399	1288087.266	1220487.911	1717366.776	1014797.771	2461355.134	1393725.701
1::P39061	10327.20138	3575.787564	685.7752207	13814.82182	45776.20007	3779.42063	3560.197008
1::Q6P5F6	11722.46365	27264.39604	21340.63165	33060.19536	25612.90833	24907.67558	26762.45237
1::P29351	20930.47871	18564.28418	7499.247999	33234.77588	38850.08292	14637.50419	19358.33097
1::P39039	125975.5456	125736.7341	131336.8622	303467.8397	249446.0572	182762.6701	118217.0921
1::Q8K003	23599.3339	43178.00774	45029.76393	24720.2416	34806.7551	55249.52325	30538.42788
1::Q9ESB3	345205810.2	466399640.3	491136492.6	550402299.4	934083756.4	439398035.6	321252652.6
1::P24369	154058.5013	131238.1327	190422.5281	217980.3093	110146.1274	213778.6288	112237.9601
1::P28665;1::P28666	2049141.844	2822307.689	2172403.417	2341238.931	1920156.526	3655355.035	2621609.931
1::Q8BYK5	19950.79303	12125.7721	11590.72312	31677.43111	42050.75434	5317.606017	6363.183156
1::Q8BGZ7	29666.32077	1032.360698	14646.30578	3798.326903	2711.58509	19128.85057	62854.0021
1::Q9JHU4	457704.6801	222127.9234	202481.5032	616628.6048	668691.4671	141960.0675	134833.2013
1::P57776	37919.53808	64086.04431	74334.00541	117251.9878	20880.91959	79716.81226	59453.98539
1::Q05117	192377.3995	131635.0195	162993.608	265435.9844	215378.5248	180007.078	102929.1444
1::O35451	132115.2401	191778.8982	138749.8069	246936.9083	260226.0867	219330.4039	107909.2848
1::P14131	39160.15635	20992.02698	31132.99613	103964.9508	28269.02482	67341.85064	11907.93841
1::Q60847	144122.5419	102171.0858	107183.054	230662.725	268769.8623	128573.6664	100435.6692
1::P80315	40033.75858	54185.30207	34454.40659	51017.54923	29325.98091	92040.54753	12172.06307
1::P19221	10613752.3	20821966.95	10793939.92	4700855.849	9268463.506	25508419.12	10355733.31
1::P01837	121839.3685	131255.0183	154226.9326	309057.1863	125811.4389	242421.6197	244913.2512
1::P40124;1::Q9CYT6	479668.0368	742669.8105	454506.4059	558212.3008	340513.8389	764837.2642	336989.2763
1::P26645	70792.89912	51661.89698	51757.36739	115329.5119	81797.85095	45274.68618	51465.57032
1::P80313	405547.7903	433013.1107	489448.2161	503872.8968	239944.4504	745025.8766	263638.6828
1::Q61838	1290857.912	926280.746	1003487.655	1476201.4	982462.166	892212.1114	1100752.507
1::P62908	45443.23081	28990.53566	35834.87456	97140.63987	31909.64461	61194.98702	25643.35546
1::P63325	29369.7726	27446.99117	44756.60411	17889.99092	3735.829764	55976.86482	23662.52668
1::P56716	474030.6722	348011.1959	407962.3636	149032.3684	359091.5504	364097.3959	427076.5115
1::P40224	50093.98361	39868.05883	55516.46358	53235.86204	14938.26486	70923.031	44543.77224
1::Q9CQJ6	33540.89077	58969.66066	44709.64669	39614.78233	36868.2087	93994.86422	34022.30781
1::P51859	34066.96261	56644.0216	32580.05195	35818.02639	45888.08048	46333.26554	32148.88276
1::Q00623	17994.06096	12082.68197	7893.103897	40850.6052	10166.68489	14805.30691	13446.31096
1::Q78PY7	41270.77257	59006.27508	60856.28062	31421.6275	11731.48433	79672.80739	37542.51983
1::Q6WVG3	428061.6088	529042.9318	543445.6151	683079.8513	676985.4077	679928.8163	351137.5694
1::O88947	215863.6045	270638.4396	221746.6084	337504.3216	255076.9666	209129.0994	221522.9074
1::Q8VCC9	195595.0335	192457.5803	283348.5582	341196.2373	219430.9547	298689.4734	149081.3183
1::P62900	45227.41224	21454.42019	28863.03543	30036.27281	25378.88704	68490.51191	6575.319475
1::P52480	45784.47769	32907.79898	42185.56396	102357.8827	64768.03454	59662.41445	39689.94453
1::P11983	16753.0965	23865.91898	23816.40253	7168.965293	13912.21495	50484.31197	11167.16719
1::Q8R0Z6;1::Q9R045	246705.7989	313727.8769	330022.0877	276793.2273	121147.1295	753709.9244	497148.2313
1::P60710;1::P62737;1::Q8BFZ3	239985.3503	192266.6081	264132.9421	519163.2132	332344.9357	308857.4666	248406.9867
1::Q99MN1	35388.66165	39668.8407	31865.21823	34429.72378	25720.81544	63481.53926	33475.52231
1::P59325	91396.7961	100865.6599	88006.39141	75334.71165	64100.17635	184551.0761	77621.85338
1::Q61704	795121.7712	1018210.694	1444475.837	2327229.766	571991.225	1560428.784	1183935.811
1::Q8CF98	408446.4911	407443.0431	400222.3213	693302.9072	349152.4262	842562.6366	413849.6326
1::Q9DC11	109163.8439	124096.9304	142569.7357	161727.4894	132212.6427	113717.4503	191473.2146
1::P21180	15430554.54	9878682.441	6845675.133	18968825.65	23399844.21	6958831.733	14477946.73
1::P47857	52264.1229	32870.67244	41758.80348	52580.33809	57641.20908	52721.08895	18436.94504
1::P80314	76963.41887	111838.8614	82773.33011	105868.6299	34203.65942	190034.6243	59061.72272
1::O08538	395367.3239	487038.0522	345042.8233	413770.7354	265036.3175	586167.1511	273937.1792
1::P11031	55713.05166	66238.63734	52578.68109	37288.31109	19710.96927	96452.10662	34837.40393
1::Q8BH43	22244.87376	43438.98194	29350.11354	26200.9188	19655.64986	56899.45564	31106.91275
1::Q8CG14;1::Q8CFG8	1138458.96	2727877.639	2553536.328	2367616.724	1747208.254	2265114.878	3145681.533
1::P97855	41166.6544	54511.67639	56281.20795	53774.11617	27918.74798	117039.6568	58230.24443
1::Q3UHX2	39892.32654	54443.20594	56177.24637	47729.60041	31070.48673	129861.1476	40777.65521
1::Q922B2	26804.40598	31166.83355	10212.41975	42657.26979	28511.88351	60110.78792	12367.66436
1::Q9R182	2324376.992	2798084.151	2586863.46	3268535.766	1788413.424	4537002.141	2984338.511
1::Q9QWK4	3380.60299	3812.625575	2211.112772	3716.966206	377.7349565	3450.532076	8212.370391
1::P19253	23202.01738	1160.566162	0	45929.35708	23468.01261	948.1959534	0
1::Q8CGC7	82806.91022	86033.36013	93132.09899	107140.0973	45802.08287	153060.6508	67752.69458
2::P00924	13074888.68	14699242.13	13692423.16	8066774.452	12923320.69	13234468.93	11446154.89
1::P06683	1974980.173	965169.4097	1858906.006	4445587.527	1886584.232	2484979.261	1998420.352
1::P09405	121940.2063	119577.3301	101087.1685	116227.7155	74454.92229	165467.9263	84817.14373
1::O70172	25962.0445	29419.33194	29161.03266	31139.4926	26093.68929	37654.76755	18684.33938
1::P01631	72665.73222	30967.01133	36753.94908	154361.7825	33113.32664	98354.93225	86988.01695
1::P01872	991269.8391	1105939.036	1196767.424	2405517.116	258276.5651	1938786.474	2279893.813
1::P80318;1::P60334	122540.3421	128319.4914	93584.36451	103052.0289	58268.52224	205085.5037	73908.506
1::P80317;1::Q61390	35091.65177	34338.3586	39996.24411	56133.75718	20312.20967	135549.7429	31193.93675
1::Q8CG16;1::Q8CFG9;1::Q3UZ09	758531.3805	2660076.579	2031108.285	1479835.967	1149393.748	1381738.172	3225001.82
1::P14106;1::Q9R171	28632608.1	25861436.73	35939084.44	45077824.64	10638326.63	55270652.07	35855279.9
1::Q8BH35	321553.8423	293241.4349	390983.1408	647272.8402	463882.0539	433694.8395	294401.0451
1::Q9ES30	231077.8827	359440.4249	324365.0085	407073.4099	330189.4584	329712.4438	238594.0185
1::P98086	30467200.77	35846823.71	38981072.13	48482603.4	9970006.264	69381430.67	43606557.09
1::O70165	30664.95051	14723.60627	19825.91659	37465.95214	4859.13897	81580.99937	57162.76509
1::Q8BND5	143434.0301	62930.77266	151000.2096	315889.5296	85367.82007	188681.9063	117398.2411
1::Q61129	140807.1911	147357.7561	192767.5332	354195.2268	218253.9978	185326.7778	183214.7688
1::Q9Z1R3	58644.3748	59247.26256	24498.22532	9483.681794	88505.60341	6565.881681	79135.19821
1::Q61268	134285.5731	202427.5389	88359.03034	133687.6052	205241.1472	57685.39651	249939.7858
1::O88783	13784581.59	13298685.93	14106247.35	20072852.38	12239496.03	20815920.37	10409207.02
1::P29621	2239.797772	1885.189854	2349.111953	4618.357141	19493.36116	1105.468817	1165.87133
1::Q8BH61	2493341.243	1829307.027	1539964.599	3921418.033	4355001.259	1650478.57	1196522.402
1::P29699	739506.2833	773337.1957	910318.5062	1326698.832	608553.0965	1373881.085	930763.3411
1::P63158	113954.8577	138750.1122	145269.0231	103656.6586	102784.8358	205533.7309	91259.54777
1::Q02105	40006225.11	33337807.67	48682030.09	62266924.1	17691672.24	71727739.1	47337522.06
1::P58252	39484.36299	5583.112271	20501.06131	51221.2355	99768.17705	11721.14981	4798.547247
1::P50580	179981.3047	156182.8159	197421.4335	151456.1853	108903.059	386333.1084	123351.7293
1::Q99020	84164.4564	111887.7531	100772.4996	94919.26859	100712.9893	133085.0282	64903.18532
1::P20918	317411.4934	282808.2927	316472.9916	492578.5717	364835.5922	409689.8857	222008.5927
1::P63005	312010.6678	312932.5445	350038.9705	353079.1857	275255.4058	556674.7254	228801.7028
1::Q8C8R3	57288.54116	31270.92538	36328.88266	58292.3782	28561.72284	52039.02247	43477.35779
1::Q8BP67	135204.0307	28511.50483	25830.26491	293184.9293	228789.9509	31737.01836	31331.69498
1::P31230	26255.69615	39169.17493	37146.29155	36992.30892	20580.9063	76255.28597	27055.81661
1::O88968	948557.6447	1013771.471	515922.6061	1257110.822	1808814.621	405725.9636	683734.1313
1::P26638	67234.44195	115679.7691	64225.53952	129633.9096	47341.0642	179396.8291	60767.50457
1::Q01339	2347692.179	841658.664	1243531.902	4850823.351	3457388.951	1320230.101	978280.8033
1::Q9D0R2	40455.38581	53611.50218	50725.68364	56003.99434	31913.11093	100765.3775	38387.50606
1::Q9WVE8	23164.08516	49189.22617	33423.80989	34411.18699	7940.840424	147888.4555	40703.26483
1::B2RPV6	789957.8881	870648.6433	964528.5003	569794.5248	335795.335	1394874.283	725974.8249
1::P62242	256907.3036	43373.97578	51308.68934	273435.9435	265953.6125	83775.41571	40776.78524
1::Q9QXC1	15764.74448	12806.5421	14615.51443	39060.35032	17332.31339	20726.21015	16750.90836
1::Q9ER72	944.5817261	10507.92984	13274.34284	14727.59642	4744.898408	24713.98381	3147.958984
1::P16858;1::Q64467	98291.27439	46604.90402	87491.32428	124881.2605	45065.6144	221285.4251	61123.47534
1::O08677	113894560.8	118674977.2	145814383.5	166084946.6	170607541.7	135329104.9	87272324.93
1::P33622	536992.6385	1515009.51	213549.871	142223.7286	829820.4187	69240.20102	1396828.822
1::Q61703	124462286.3	140211429.6	149200533.7	213001326.9	201462611.9	168568243.2	95769404.59
1::Q6ZWY3	21273.37131	10253.95451	3831.145719	42425.37763	17861.67451	22911.75143	6710.217306
1::P56959	26160.58849	51964.43022	58806.93814	50213.1589	35968.1024	49536.7496	39241.72169
