,,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,"NP",,,,,,,,,"AP",,,,,,,,
"Accession","Peptide count","Unique peptides","Confidence score","Anova (p)","q Value","Max fold change","Power","Highest mean condition","Lowest mean condition","Mass","Description","PB270912_NP1_500ng_50fmolADH_1","PB270912_NP1_500ng_50fmolADH_2","PB270912_NP1_500ng_50fmolADH_3","PB270912_NP2_500ng_50fmolADH_1","PB270912_NP2_500ng_50fmolADH_2","PB270912_NP2_500ng_50fmolADH_3","PB270912_NP3_500ng_50fmolADH_1","PB270912_NP3_500ng_50fmolADH_2","PB270912_NP3_500ng_50fmolADH_3","PB270912_AP1_500ng_50fmolADH_1","PB270912_AP1_500ng_50fmolADH_2","PB270912_AP1_500ng_50fmolADH_3","PB270912_AP2_500ng_50fmolADH_1","PB270912_AP2_500ng_50fmolADH_2","PB270912_AP2_500ng_50fmolADH_3","PB270912_AP3_500ng_50fmolADH_1","PB270912_AP3_500ng_50fmolADH_2","PB270912_AP3_500ng_50fmolADH_3"
"sp|Q00536|CDK16_HUMAN;sp|Q04735|CDK16_MOUSE","8","1","116.28","8.88178419700125E-16","3.19837799873217E-14","Infinity","1","NP","AP","56020","Cyclin-dependent kinase 16 OS=Homo sapiens GN=CDK16 PE=1 SV=1; TOPep_Count=33 ","77702.6767810895","23315.0898437605","25623.6510892542","2287.83689522998","4408.83471679854","13399.2277402211","4243.07873535781","5973.55932616676","5476.30444335095","0","0","0","0","0","0","0","0","0"
"sp|Q61703|ITIH2_MOUSE;sp|P19823|ITIH2_HUMAN","4","3","115.66","9.99200722162641E-16","3.34116273081843E-14","19.2428283194424","1","AP","NP","106372","Inter-alpha-trypsin inhibitor heavy chain H2 OS=Mus musculus GN=Itih2 PE=1 SV=1; TOPep_Count=48 ","99498.6880479908","143985.76068609","131938.409720741","108495.573971231","72626.2541220581","75439.451361675","100162.516524649","90805.462459111","95218.4629404894","1436974.89053736","1747446.38422741","1710223.3400007","1569330.0935927","1470041.92883785","1450651.6399515","1829273.46567783","2117984.0809812","2190240.77149219"
"sp|P08865|RSSA_HUMAN;sp|P14206|RSSA_MOUSE","14","13","941.6","1.55431223447522E-15","4.85087329807713E-14","2.95941650288732","1","AP","NP","33058","40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4; TOPep_Count=15 ","29450824.4511043","31754629.8560241","30834715.5152367","22302216.4535788","23736317.8011493","22020944.4449815","20862403.5760802","20876103.1940358","20497780.0216305","51039226.2043688","52815314.3789211","55336629.1519341","69653996.1409841","68692417.274811","65125999.078679","74543479.7194885","73299144.5460996","74137095.4986595"
"sp|Q12905|ILF2_HUMAN;sp|Q9CXY6|ILF2_MOUSE","13","12","622.85","4.77395900588817E-15","1.39679164163382E-13","2.06797074895884","1","AP","NP","43374","Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=2; TOPep_Count=21 ","6483295.22668244","7243273.60302211","6527749.90518746","4607031.93772176","4090005.68344617","4233142.75822284","3672866.48906381","3587830.32074887","4356464.18352669","7110262.28471325","6983220.88290668","7075720.61428005","10241484.121518","10983150.5730525","10224705.8053602","8864571.31545777","9644265.55140295","10381630.512946"
"sp|P70403|CASP_MOUSE","15","7","624.47","6.99440505513849E-15","1.90570022424459E-13","6.12192603970097","1","NP","AP","77561","Protein CASP OS=Mus musculus GN=Cux1 PE=2 SV=2; TOPep_Count=53 ","4009303.98844224","4882001.06480863","4622551.96836575","3872190.86062324","3150815.11790499","3813180.3798973","2585911.48504563","2304731.85825563","2430552.12246537","366589.900191347","422954.748411938","417686.18804406","565986.8733412","637739.123743764","716735.979922966","532910.662778341","478783.744864221","450456.744196931"
"sp|Q63918|SDPR_MOUSE;sp|O95810|SDPR_HUMAN","9","6","365.43","7.32747196252603E-15","1.90570022424459E-13","3.3474076256534","1","NP","AP","46903","Serum deprivation-response protein OS=Mus musculus GN=Sdpr PE=1 SV=3; TOPep_Count=23 ","33325039.6041973","33765813.7391273","34326610.1312411","20504030.6758648","20520384.5582409","20882844.9031179","21368950.2146485","21080407.6435078","22564967.6020695","6016244.90019961","6510394.36595016","6174054.51446461","7208138.40699633","7005273.63574242","7357698.88054894","6089612.26006816","6485361.93038629","6405191.25911208"
"sp|A9JSM3|TM238_MOUSE;sp|C9JI98|TM238_HUMAN","1","1","32.72","9.32587340685131E-15","2.29778208856285E-13","6.46124222579772","1","NP","AP","18440","Transmembrane protein 238 OS=Mus musculus GN=Tmem238 PE=2 SV=1; TOPep_Count=6 ","1267101.73219091","1174764.53696533","1211926.2711057","873137.884663996","904864.237435835","1012682.83121296","797384.998630094","674929.209872183","754921.529868142","115141.272675559","103391.905559797","151849.622602818","146683.276730392","160242.549887702","147742.81102584","131596.324110797","108246.906331688","109978.461412623"
"sp|Q9CQC9|SAR1B_MOUSE;sp|Q9Y6B6|SAR1B_HUMAN","3","2","114.15","1.33226762955019E-14","3.11841854876387E-13","6.14267427408698","1","AP","NP","22593","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1; TOPep_Count=11 ","377127.605117358","342626.073884607","393755.297060294","210854.798155109","234145.62262648","269731.949754302","228899.378541043","179419.120501388","205447.731847528","1268731.40201533","1333122.4665983","1331764.58353334","1165960.34831419","1423580.16194451","1452295.80639855","1451050.74342845","1535348.7179107","1980408.92611908"
"sp|Q9NR31|SAR1A_HUMAN;sp|P36536|SAR1A_MOUSE","6","4","248.52","1.48769885299771E-14","3.21291608054459E-13","5.55348784306507","1","AP","NP","22578","GTP-binding protein SAR1a OS=Homo sapiens GN=SAR1A PE=1 SV=1; TOPep_Count=11 ","1325375.99001533","1305427.09090892","1501163.28114156","798669.450943549","790096.992725548","785882.418488501","899350.761341621","733040.865784938","778740.762676061","3920070.59168855","4327222.90955153","4078385.37437105","3905834.27847856","4736544.91741063","4516538.39850134","5213484.39791019","5775430.55660495","6366201.93865516"
"sp|Q9JJH1|RNAS4_MOUSE;sp|P34096|RNAS4_HUMAN","2","2","95.65","1.50990331349021E-14","3.21291608054459E-13","4.76508364273947","1","AP","NP","17581","Ribonuclease 4 OS=Mus musculus GN=Rnase4 PE=2 SV=1; TOPep_Count=9 ","543430.585226232","900839.015394785","783215.273639291","371337.895136006","393287.180351931","371043.297308803","405570.545592514","385017.012175148","374381.228059198","1695640.06883332","1836143.57297373","1742281.81010007","2358881.93135051","2427256.03670338","2544052.58739698","1918393.96000308","2003035.68249237","2030544.0073204"
"sp|Q8BWS5|GRIN3_MOUSE","7","7","243.87","2.96429547574917E-14","5.93365751639791E-13","10.2555682629195","1","NP","AP","81459","G protein-regulated inducer of neurite outgrowth 3 OS=Mus musculus GN=Gprin3 PE=1 SV=1; TOPep_Count=42 ","1376435.26840404","1368634.79565048","1410340.59686965","925805.865050192","912593.180584949","892733.836978338","775563.722670023","800351.512315235","801815.592320007","82349.0363810926","114579.829014925","82326.3738195475","61928.2582689506","90481.1401902027","76566.3365270581","95736.7594043361","85264.0613768968","77403.550845605"
"sp|O60547|GMDS_HUMAN;sp|Q8K0C9|GMDS_MOUSE","7","6","288.6","3.04201108747293E-14","5.93365751639791E-13","5.90005915104277","1","AP","NP","42376","GDP-mannose 4,6 dehydratase OS=Homo sapiens GN=GMDS PE=1 SV=1; TOPep_Count=30 ","629949.182820046","630363.414904661","690348.73862606","457279.886588873","400110.906763394","469160.579939138","543037.034453051","578118.064696058","562763.222288756","2135848.35715754","2425962.9510102","2301582.56008074","3922102.9792568","3686295.32890233","4001107.75588329","2728152.63384208","2573514.91026066","2889081.26910731"
"sp|Q8BH64|EHD2_MOUSE","45","9","2459.21","5.28466159721575E-14","9.89578152807734E-13","3.68572531808894","1","NP","AP","61418","EH domain-containing protein 2 OS=Mus musculus GN=Ehd2 PE=1 SV=1; TOPep_Count=36 ","36348923.5616702","36855824.6806827","37537310.1441436","23623351.691192","26293369.3889378","22523857.7588805","17903047.0688372","20218844.0949182","20227407.9120603","4529128.78028058","4751887.84646382","5285400.1913589","6227594.98738049","6917336.95147012","6535222.05116413","7380169.86184807","8812594.94703896","6844276.30875039"
"sp|E9PV24|FIBA_MOUSE;sp|P02671|FIBA_HUMAN","11","9","453.24","7.69384556065233E-14","1.38529747070087E-12","7.9254540775376","1","AP","NP","88228","Fibrinogen alpha chain OS=Mus musculus GN=Fga PE=2 SV=1; TOPep_Count=43 ","987196.199926707","1126643.18837758","1148670.76360796","605348.911954381","547737.155155009","580682.913722473","961323.600482086","950499.952232104","913242.040513619","4687893.80672809","4481102.91129471","4677945.85149136","7575844.12114758","8479178.76746084","6637969.858663","6300930.3818658","6695174.35796856","6546498.2330046"
"sp|Q5BKQ4|LIPR1_MOUSE;sp|P54315|LIPR1_HUMAN","19","16","1065.7","8.85957973650875E-14","1.53610987772442E-12","4.25955144088231","1","AP","NP","53571","Inactive pancreatic lipase-related protein 1 OS=Mus musculus GN=Pnliprp1 PE=2 SV=2; TOPep_Count=28 ","4990323.47826189","5240038.05043765","5354778.20072578","3265271.00038307","3097025.27312572","3087270.75447222","3037032.9352562","3450166.46135714","3301190.51552192","11934972.7490244","12809138.1208099","12338248.7743301","13674257.3976721","12746386.753202","13134707.2678396","16618808.5944028","16252053.2262564","19652457.795997"
"sp|Q922H4|GMPPA_MOUSE;sp|Q96IJ6|GMPPA_HUMAN","4","4","154.53","9.2370555648813E-14","1.54435966224496E-12","3.62653760729326","1","AP","NP","46668","Mannose-1-phosphate guanyltransferase alpha OS=Mus musculus GN=Gmppa PE=2 SV=1; TOPep_Count=17 ","505876.404129873","464574.379786384","398436.759742293","303048.533478213","268523.884073826","277627.226043992","259213.715199381","260886.678060001","354889.053250199","818564.456144507","827184.231827463","741539.447605355","1364176.84212516","1549052.408533","1379086.34084141","1098703.6895095","1166802.10942881","1071751.62844623"
"sp|Q8R1A4|DOCK7_MOUSE;sp|Q96N67|DOCK7_HUMAN","20","17","720.21","1.03916875104915E-13","1.67749411588677E-12","7.88213464211445","1","AP","NP","243278","Dedicator of cytokinesis protein 7 OS=Mus musculus GN=Dock7 PE=1 SV=3; TOPep_Count=117 ","363023.732558879","349667.864480581","422357.794425888","208391.291948072","214008.272592617","182986.002097213","331294.07042115","276639.545902444","297132.667709723","1560445.23460903","1761413.50116897","1533889.07522758","1980967.89431263","2211261.30036337","1849520.39178036","2441705.41542206","2601442.51692636","2616254.14814869"
"sp|Q9CPS8|SMAKA_MOUSE","3","3","150.33","1.10467190950203E-13","1.72379247556669E-12","8.59681469786253","1","NP","AP","12144","Small membrane A-kinase anchor protein OS=Mus musculus PE=2 SV=1; TOPep_Count=4 ","6511451.75635692","6957878.62022046","6927715.18256773","4731547.01324501","4501481.32413414","4442046.26499638","3058513.06605473","3136352.30203831","3580177.6500274","449107.464203392","415193.836841908","410262.247464899","653752.91978676","670036.847923324","709386.932515857","428992.325745077","355637.238006587","338166.184810723"
"sp|P11276|FINC_MOUSE;sp|P02751|FINC_HUMAN","34","33","1780.61","1.21902488103842E-13","1.84087288523802E-12","33.6215619095919","1","AP","NP","276128","Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4; TOPep_Count=108 ","646465.2442456","455442.224828674","674414.339661161","359527.152615572","268218.869730317","393275.930804161","264832.57684383","355391.138766598","319555.727326318","4857315.46992977","5083154.38874022","5820690.06436454","16876012.8622485","20051212.96928","16251714.2341719","13063899.4886803","15921367.3487133","16378318.820176"
"sp|Q9QXW9|LAT2_MOUSE;sp|Q9UHI5|LAT2_HUMAN","8","7","340.78","1.50435219836709E-13","2.200758923737E-12","2.64921705968894","1","NP","AP","58574","Large neutral amino acids transporter small subunit 2 OS=Mus musculus GN=Slc7a8 PE=1 SV=1; TOPep_Count=15 ","33881719.5452632","32751284.4835247","30230582.37446","17286189.0233889","18810973.3739607","17569624.4344118","18373101.2249047","19213678.2319377","19221564.8162053","6734347.05454075","6429603.71202391","6600742.34961913","7819010.55437312","8003436.99820593","7378884.10985524","8206065.16581192","8133670.27890141","8312080.4386655"
"sp|Q80UM3|NAA15_MOUSE;sp|Q9BXJ9|NAA15_HUMAN","14","8","502.66","1.56541446472147E-13","2.220691996847E-12","3.80015886580417","1","AP","NP","102319","N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Mus musculus GN=Naa15 PE=1 SV=1; TOPep_Count=62 ","734989.151157266","885793.851811309","795069.571602631","514253.211876243","618783.614156772","620399.526840185","465111.556477697","433586.678219427","468364.071836714","1940441.56947771","2006831.43030799","1926359.4565741","2102027.17057827","2023120.28911077","1988209.80796923","1976340.68731719","2108328.9119439","2121279.39764066"
"sp|Q7Z3C6|ATG9A_HUMAN","7","2","180.1","1.72084568816899E-13","2.36938664244313E-12","2.34765747450612","1","NP","AP","95467","Autophagy-related protein 9A OS=Homo sapiens GN=ATG9A PE=1 SV=3; TOPep_Count=44 ","1808206.70684193","2173960.19961156","1634113.36040374","1315656.35560262","1332172.60898056","1479149.54491372","1141411.17542482","1071695.40138919","1112456.7506917","448671.981031514","456742.057491989","447747.832087378","581346.693433189","636889.676799044","601647.643973769","589911.134115662","554332.209443522","591640.000429011"
"sp|P13808|B3A2_MOUSE;sp|P04920|B3A2_HUMAN","20","18","1220.78","1.79745107686813E-13","2.37346300655917E-12","8.60102137696532","1","NP","AP","137409","Anion exchange protein 2 OS=Mus musculus GN=Slc4a2 PE=1 SV=1; TOPep_Count=50 ","12773892.2242972","14716746.1827369","13048855.4956432","8342476.93069122","8481270.9263294","9006130.8368533","6064096.93798871","6026976.25094739","6869372.44563148","1003254.228864","1070907.6322407","944221.868001845","916975.400383965","940475.550230745","993656.692440698","586323.658770593","921523.519053061","972801.700977078"
"sp|P54823|DDX6_MOUSE;sp|P26196|DDX6_HUMAN","14","14","639.73","1.82520665248376E-13","2.37346300655917E-12","2.40476902271205","1","AP","NP","54667","Probable ATP-dependent RNA helicase DDX6 OS=Mus musculus GN=Ddx6 PE=1 SV=1; TOPep_Count=29 ","5763960.92185642","5147573.45278448","5477478.90876669","3722299.67582807","3672888.81246066","3480562.93766756","3900353.41484368","3954927.1493028","3950543.43382221","7442398.38915534","8007260.23976163","6980832.26665311","10655576.8623808","12303465.6849426","11343788.3172911","8893749.71848916","8790437.88451215","9632794.4764867"
"sp|P21614|VTDB_MOUSE","7","6","193.56","2.36033415035308E-13","2.9863774030054E-12","119.254093911527","1","AP","NP","55273","Vitamin D-binding protein OS=Mus musculus GN=Gc PE=1 SV=2; TOPep_Count=25 ","12055.9490392981","9419.43502081387","22681.5080944364","31785.7046131097","12235.4529634906","31065.0351701021","13592.0940535459","14603.8772958708","19169.8664821275","2662070.8886334","2347058.72730898","2682709.66650055","1678888.38746203","1798399.42929079","1784378.1021858","1634976.1698177","1522943.09881457","1633565.78341553"
"sp|Q99KJ8|DCTN2_MOUSE","12","6","705.06","2.83439938186802E-13","3.49180813815533E-12","4.51647066538733","1","NP","AP","44315","Dynactin subunit 2 OS=Mus musculus GN=Dctn2 PE=1 SV=3; TOPep_Count=26 ","6208091.16140134","6102954.1823049","6162107.28725049","4354318.02027559","4043572.20501948","4380771.13231717","3500797.20430833","3471641.02911633","3944404.90123718","613486.117485419","616391.084413573","592737.768531089","1079999.30505738","810622.740490391","1471084.40926711","942965.9097872","1046071.41300992","1202452.09631569"
"sp|Q1HFZ0|NSUN2_MOUSE","16","6","732.87","3.04312131049755E-13","3.65281420605203E-12","9.6920917162652","1","AP","NP","86364","tRNA (cytosine(34)-C(5))-methyltransferase OS=Mus musculus GN=Nsun2 PE=1 SV=2; TOPep_Count=46 ","476765.939384828","674510.608688268","623055.118200424","330985.829892273","374954.957883165","287925.583787976","486088.017034159","625646.17040076","299348.77885955","2383665.09291195","2867148.01923197","2714555.41425869","4829705.64434927","5843762.99276331","4728359.17593522","4371591.53872997","4493084.29267293","4663640.17367044"
"sp|Q61655|DD19A_MOUSE;sp|Q9NUU7|DD19A_HUMAN","8","6","268.15","3.35287353436797E-13","3.92401000719453E-12","7.81978698842079","1","AP","NP","54466","ATP-dependent RNA helicase DDX19A OS=Mus musculus GN=Ddx19a PE=2 SV=2; TOPep_Count=34 ","488869.113125902","426749.662894683","443744.634321373","255513.900203788","130775.981481088","239817.891607982","227230.924065359","166873.99314728","198056.18849772","1402388.62559355","1451466.4759811","1390799.71925663","2003505.95923198","1999273.57507204","2080030.77331286","2325812.97933613","2166339.1406253","2331860.89963801"
"sp|Q9CR35|CTRB1_MOUSE;sp|Q6GPI1|CTRB2_HUMAN","8","7","365.72","3.6892711108294E-13","4.21240034046436E-12","9.61909505042807","1","AP","NP","28542","Chymotrypsinogen B OS=Mus musculus GN=Ctrb1 PE=2 SV=1; TOPep_Count=11 ","1810025.63963945","1780069.52475548","1635070.74413493","1283824.77573319","1289050.00113665","1216419.92154293","1278420.69655466","1326166.64554482","1494934.55911027","12607329.3761187","13685415.9496377","13048032.1949974","8891889.44367279","9786993.07260972","10645774.7369151","12698971.8859792","13583598.8027014","14786574.2527482"
"sp|Q9CZG3|COMD8_MOUSE","5","4","145.83","4.60187443707127E-13","5.12930352564533E-12","5.46651847804524","1","NP","AP","21178","COMM domain-containing protein 8 OS=Mus musculus GN=Commd8 PE=2 SV=1; TOPep_Count=12 ","3688984.87961766","4724035.54039824","5182234.1264152","3302015.16774473","3320160.54900274","3345563.10801748","2163560.13679745","2090072.2242565","2450470.83830538","464561.979292832","409228.643265361","495090.710563501","732868.450112852","695784.031374047","636206.203627556","486015.019937841","510793.787335835","403182.048274231"
"sp|Q02105|C1QC_MOUSE","4","3","180.04","5.03708186272434E-13","5.48382362625646E-12","11.8211843002895","1","AP","NP","26485","Complement C1q subcomponent subunit C OS=Mus musculus GN=C1qc PE=2 SV=2; TOPep_Count=12 ","1044766.328294","1073599.44005196","1002295.63568531","651407.6789273","677704.179619479","615044.152312111","500075.946750712","498709.711764454","553719.892818339","8975520.65222775","9064668.61441418","8571077.56413519","5869910.94247783","5981093.8869143","6435214.76041005","6650599.47322045","6479496.27767231","6644862.39739833"
"sp|P06909|CFAH_MOUSE","21","19","734.59","5.58886270596304E-13","5.94625718730201E-12","16.4694658234711","1","AP","NP","143833","Complement factor H OS=Mus musculus GN=Cfh PE=1 SV=2; TOPep_Count=69 ","389523.579006867","230559.192315917","261328.874681553","361049.671188409","341211.648311881","368759.231880059","271585.095768258","160740.941709719","311466.948297421","4375014.3747564","4855867.97849167","4780014.35122572","4315559.76216276","4339838.36383003","4278722.5984024","4283679.78958227","4387334.8433518","4176689.06274631"
"sp|Q8BTZ7|GMPPB_MOUSE;sp|Q9Y5P6|GMPPB_HUMAN","2","1","55.77","6.18949336228525E-13","6.43895681828095E-12","28.6401416046579","1","AP","NP","40515","Mannose-1-phosphate guanyltransferase beta OS=Mus musculus GN=Gmppb PE=2 SV=1; TOPep_Count=17 ","28248.0541121859","56201.5248468856","48180.5356071685","18210.6081679156","21226.5928976384","8734.8900568549","16128.4563063765","16377.5085339572","20777.2098603157","714275.985937403","676558.578925553","628814.297887223","509260.156009767","505817.19687751","537460.932009207","651384.983905051","583390.250188792","569734.544693348"
"sp|Q9JL16|ISG20_MOUSE","5","3","188.99","7.03104241495112E-13","7.15541473526144E-12","7.06745019645628","1","AP","NP","33049","Interferon-stimulated gene 20 kDa protein OS=Mus musculus GN=Isg20 PE=1 SV=1; TOPep_Count=16 ","297689.40286752","210324.890824877","210744.167771607","153840.519462002","169429.642043736","137218.177484472","145554.03782694","115160.051579126","149344.303735026","1122535.0773317","1148454.87520271","1112613.88413041","919260.316549134","908325.706258427","901460.170272168","1142399.64789044","1108818.5660603","1171933.13785438"
"sp|Q99MQ4|ASPN_MOUSE;sp|Q9BXN1|ASPN_HUMAN","11","10","486.38","7.86815057551848E-13","7.83696179258494E-12","2.10334341875209","1","AP","NP","43055","Asporin OS=Mus musculus GN=Aspn PE=1 SV=1; TOPep_Count=21 ","6231190.75743787","5857015.71706038","5270612.71831321","3599344.96915985","3715189.40924455","3838998.08896594","3891379.94714605","3795773.84181868","4410387.71921083","6962850.42203732","6650499.24894627","7246733.30041828","10189031.5313435","9623881.45630889","9830082.67150563","8418741.14550413","8439946.34476635","8423628.95394846"
